motif	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	group	name	minuslog10qval	label
ARCH2573_bZIP_zip_10	0.842269907382999	0.0769230769230769	0.09132829779243	1	4377	0.712098262480813	1	G9	""	0	
ARCH260_PB0123.1_Foxl1_2	0.929692939362194	0.0191693290734824	0.0206189896275144	6	982	0.626682899342068	1	G1	FoxL1	0	FoxL1
ARCH260_PB0123.1_Foxl1_2	1.03986221899927	0.0214285714285714	0.0206071256720852	3	985	0.553076523276648	1	G2	FoxL1	0	FoxL1
ARCH260_PB0123.1_Foxl1_2	1.10161339678587	0.022680412371134	0.0205883592531715	11	977	0.416384789336969	1	G3	FoxL1	0	FoxL1
ARCH260_PB0123.1_Foxl1_2	0.312344347485048	0.00645161290322581	0.0206554495228528	1	987	0.960565112958284	1	G4	FoxL1	0	FoxL1
ARCH260_PB0123.1_Foxl1_2	0	0	0.0206319042746466	0	988	1	1	G8	FoxL1	0	FoxL1
ARCH260_PB0123.1_Foxl1_2	0	0	0.0206151149689104	0	988	1	1	G9	FoxL1	0	FoxL1
ARCH263_onecut	0.704443261152526	0.00319488817891374	0.00453533784067526	1	216	0.759416855752487	1	G1	""	0	
ARCH263_onecut	0	0	0.00454126904403148	0	217	1	1	G4	""	0	
ARCH263_onecut	0	0	0.00454764549322045	0	217	1	1	G6	""	0	
ARCH263_onecut	0	0	0.00453150124250841	0	217	1	1	G8	""	0	
ARCH2649_zf_C2H2_ZNF264	0	0	0.00615075629197264	0	294	1	1	G2	""	0	
ARCH2649_zf_C2H2_ZNF264	0.670159581979946	0.00412371134020619	0.00615332743288237	2	292	0.799437290575659	1	G3	""	0	
ARCH2649_zf_C2H2_ZNF264	0	0	0.00615268709191361	0	294	1	1	G4	""	0	
ARCH2649_zf_C2H2_ZNF264	1.92146155390484	0.0117647058823529	0.00612279015338321	1	293	0.40746929045575	1	G5	""	0	
ARCH2649_zf_C2H2_ZNF264	0	0	0.00613945329630171	0	294	1	1	G8	""	0	
ARCH2649_zf_C2H2_ZNF264	0	0	0.00613445728831949	0	294	1	1	G9	""	0	
ARCH2658_zf_C2H2_ZNF792	0	0	0.000104984672237853	0	5	1	1	G1	Insm1	0	Insm1
ARCH2658_zf_C2H2_ZNF792	0	0	0.000104604698843072	0	5	1	1	G2	Insm1	0	Insm1
ARCH2658_zf_C2H2_ZNF792	0	0	0.000104637535576762	0	5	1	1	G4	Insm1	0	Insm1
ARCH2658_zf_C2H2_ZNF792	0	0	0.000104484473607222	0	5	1	1	G5	Insm1	0	Insm1
ARCH2658_zf_C2H2_ZNF792	0	0	0.000104784458369135	0	5	1	1	G6	Insm1	0	Insm1
ARCH2658_zf_C2H2_ZNF792	0	0	0.000104412471025539	0	5	1	1	G8	Insm1	0	Insm1
ARCH2658_zf_C2H2_ZNF792	0	0	0.000104327504903393	0	5	1	1	G9	Insm1	0	Insm1
ARCH286_AP_2_Tfap2a_TFAP2C	1.23703416149068	0.0571428571428571	0.0461934350091006	8	2208	0.321086807781462	1	G2	""	0	
ARCH286_AP_2_Tfap2a_TFAP2C	0.711587628865979	0.0329896907216495	0.0463606861381549	16	2200	0.939873259282026	1	G3	""	0	
ARCH286_AP_2_Tfap2a_TFAP2C	0.836969785432784	0.0387096774193548	0.0462497907249288	6	2210	0.726518171584525	1	G4	""	0	
ARCH286_AP_2_Tfap2a_TFAP2C	0.974349235908619	0.0450450450450451	0.0462309030324622	10	2206	0.578390294946998	1	G6	""	0	
ARCH286_AP_2_Tfap2a_TFAP2C	0.715726015311971	0.0333575054387237	0.046606529209622	46	2170	0.993324533814141	1	G7	""	0	
ARCH286_AP_2_Tfap2a_TFAP2C	2.50019143752175	0.115384615384615	0.0461503121932884	6	2210	0.032145875970172	1	G8	""	0	
ARCH286_AP_2_Tfap2a_TFAP2C	1.66438617815593	0.0769230769230769	0.046217084672203	1	2215	0.459543851546162	1	G9	""	0	
ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	0.818654261426167	0.0597938144329897	0.0730391537067476	29	3466	0.888245944013086	1	G3	Pea3/Ets	0	Pea3/Ets
ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	0.795913608350452	0.0580645161290323	0.0729532898041185	9	3486	0.80417029900887	1	G4	Pea3/Ets	0	Pea3/Ets
ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	0.740538988601004	0.0540540540540541	0.0729928536999392	12	3483	0.891491564472404	1	G6	Pea3/Ets	0	Pea3/Ets
ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	0.599761038254574	0.0442349528643945	0.0737542955326461	61	3434	0.999996562816807	1	G7	Pea3/Ets	0	Pea3/Ets
ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	1.05517484520635	0.0769230769230769	0.0729007872700315	4	3491	0.530918930271717	1	G8	Pea3/Ets	0	Pea3/Ets
ARCH346_Ets_GABPA_ELK4_ELK1_Elk1	0	0	0.0729249259274715	0	3495	1	1	G9	Pea3/Ets	0	Pea3/Ets
ARCH413_GATA2_GATA3_GATA1	1.2592768227623	0.0571428571428571	0.0453775183581247	8	2169	0.304196228955412	1	G2	GATA	0	GATA
ARCH413_GATA2_GATA3_GATA1	0.994464099895942	0.0451612903225806	0.0454126904403148	7	2170	0.559891474557921	1	G4	GATA	0	GATA
ARCH413_GATA2_GATA3_GATA1	1.03633361305866	0.0470588235294118	0.0454089522296987	4	2173	0.542905413515498	1	G5	GATA	0	GATA
ARCH413_GATA2_GATA3_GATA1	1.09157703409781	0.0495495495495496	0.0453926273655092	11	2166	0.427375317372707	1	G6	GATA	0	GATA
ARCH413_GATA2_GATA3_GATA1	0.423209488122172	0.0192307692307692	0.0454403073903147	1	2176	0.910903328575353	1	G8	GATA	0	GATA
ARCH413_GATA2_GATA3_GATA1	0	0	0.0454241956349372	0	2177	1	1	G9	GATA	0	GATA
ARCH461_GATA2_GATA3_grn	0	0	0.00361932257997029	0	173	1	1	G2	GATA	0	GATA
ARCH461_GATA2_GATA3_grn	0	0	0.00362045873095597	0	173	1	1	G4	GATA	0	GATA
ARCH461_GATA2_GATA3_grn	0	0	0.00361516278680988	0	173	1	1	G5	GATA	0	GATA
ARCH461_GATA2_GATA3_grn	1.24965954326419	0.00450450450450451	0.00360458536789823	1	172	0.552666663330311	1	G6	GATA	0	GATA
ARCH461_GATA2_GATA3_grn	0	0	0.00361267149748366	0	173	1	1	G8	GATA	0	GATA
ARCH461_GATA2_GATA3_grn	0	0	0.00360973166965739	0	173	1	1	G9	GATA	0	GATA
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00481181614678131	0	230	1	1	G2	""	0	
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00481332663653106	0	230	1	1	G4	""	0	
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00480628578593221	0	230	1	1	G5	""	0	
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.0048200850849802	0	230	1	1	G6	""	0	
ARCH465_zf_C4_Nuclear_receptors_RORB	1.05984384603128	0.0050761421319797	0.00478951890034364	7	223	0.493300547565732	1	G7	""	0	
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00480297366717481	0	230	1	1	G8	""	0	
ARCH465_zf_C4_Nuclear_receptors_RORB	0	0	0.00479906522555607	0	230	1	1	G9	""	0	
ARCH467_islike_RFX6_Rfx	0.820268163929626	0.0383386581469649	0.0467391760802923	12	2226	0.795376131810436	1	G1	RFX4/6/8	0	RFX4/6/8
ARCH467_islike_RFX6_Rfx	1.64888781764341	0.0769230769230769	0.046651492054211	4	2234	0.224028898655549	1	G8	RFX4/6/8	0	RFX4/6/8
ARCH467_islike_RFX6_Rfx	0	0	0.0466969911947586	0	2238	1	1	G9	RFX4/6/8	0	RFX4/6/8
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.898581167769364	0.00958466453674121	0.0106664426993659	3	508	0.650109560117747	1	G1	""	0	
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.669453781512605	0.00714285714285714	0.0106696792819933	1	510	0.777430255706649	1	G2	""	0	
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.577814757691371	0.00618556701030928	0.010705103890083	3	508	0.89144043541675	1	G3	""	0	
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0.604478178368122	0.00645161290322581	0.0106730286288297	1	510	0.810574759292387	1	G4	""	0	
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	1.1038985005767	0.0117647058823529	0.0106574163079366	1	510	0.598165157232052	1	G5	""	0	
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	0	0	0.0106709545388101	0	511	1	1	G8	""	0	
ARCH470_RUNX1_RUNX2_RUNX3_RUNX3_RUNX2	7.22865761689291	0.0769230769230769	0.0106414055001461	1	510	0.130061974274005	1	G9	""	0	
ARCH475_TBX20	0.956362545018007	0.0142857142857143	0.0149375509947907	2	714	0.620592877764525	1	G2	""	0	
ARCH475_TBX20	0.68806820653356	0.0103092783505155	0.0149829308382855	5	711	0.851448330050568	1	G3	""	0	
ARCH475_TBX20	0.787396133278486	0.0117647058823529	0.0149412797258327	1	715	0.722028469536849	1	G5	""	0	
ARCH475_TBX20	0.970218299117301	0.0145032632342277	0.0149484536082474	20	696	0.584809851850865	1	G7	""	0	
ARCH475_TBX20	0	0	0.0149518658508572	0	716	1	1	G8	""	0	
ARCH475_TBX20	0	0	0.0149396987021658	0	716	1	1	G9	""	0	
ARCH501_Forkhead_CHES_1_like	1.11882165006578	0.00958466453674121	0.00856674925460883	3	408	0.503588525405513	1	G1	""	0	
ARCH501_Forkhead_CHES_1_like	0.832735191637631	0.00714285714285714	0.00857758530513191	1	410	0.700969214928329	1	G2	""	0	
ARCH501_Forkhead_CHES_1_like	0	0	0.00858862373051365	0	411	1	1	G5	""	0	
ARCH501_Forkhead_CHES_1_like	0	0	0.00861328247794287	0	411	1	1	G6	""	0	
ARCH501_Forkhead_CHES_1_like	0.500201434211586	0.00435097897026831	0.00869845360824742	6	405	0.979049539205133	1	G7	""	0	
ARCH501_Forkhead_CHES_1_like	2.24610694183865	0.0192307692307692	0.00856182262409422	1	410	0.36108125820223	1	G8	""	0	
ARCH501_Forkhead_CHES_1_like	8	0.0769230769230769	0.0085548554020782	1	410	0.10590990442648	1	G9	""	0	
ARCH63_HOXD11	0.499649709834266	0.0193548387096774	0.0387368156705173	3	1851	0.94152608240032	1	G4	Islet	0	Islet
ARCH63_HOXD11	0.303825275388083	0.0117647058823529	0.0387219459188365	1	1853	0.965110066332541	1	G5	Islet	0	Islet
ARCH63_HOXD11	0.496979949354477	0.0192307692307692	0.0386952617620649	1	1853	0.871533856292712	1	G8	Islet	0	Islet
ARCH63_HOXD11	0	0	0.038684638818178	0	1854	1	1	G9	Islet	0	Islet
ARCH643_islike_EGR1_EGR2_EGR3_Egr3	0.802934458128377	0.0577319587628866	0.0719012095924474	28	3412	0.905038492075306	1	G3	""	0	
ARCH643_islike_EGR1_EGR2_EGR3_Egr3	0.491406664498793	0.0352941176470588	0.0718226271576044	3	3437	0.948597491013169	1	G5	""	0	
ARCH643_islike_EGR1_EGR2_EGR3_Egr3	0.896735337518981	0.0645395213923133	0.0719716494845361	89	3351	0.866612563904072	1	G7	""	0	
ARCH643_islike_EGR1_EGR2_EGR3_Egr3	1.34047139178144	0.0961538461538462	0.0717313675945455	5	3435	0.316746980968621	1	G8	""	0	
ARCH643_islike_EGR1_EGR2_EGR3_Egr3	1.07200214731474	0.0769230769230769	0.0717564578725535	1	3439	0.620211319233548	1	G9	""	0	
ARCH694_XBP1_bZIP_Atf3_ATF2_JUND_JDP2_CREB5	0.761727017824579	0.0765765765765766	0.100530209359348	17	4797	0.906784251717837	1	G6	Fos1	0	Fos1
ARCH694_XBP1_bZIP_Atf3_ATF2_JUND_JDP2_CREB5	0.914865968589466	0.0920957215373459	0.100665807560137	127	4687	0.862450595687059	1	G7	Fos1	0	Fos1
ARCH694_XBP1_bZIP_Atf3_ATF2_JUND_JDP2_CREB5	0.574248916745279	0.0576923076923077	0.100465679620774	3	4811	0.905068966817121	1	G8	Fos1	0	Fos1
ARCH694_XBP1_bZIP_Atf3_ATF2_JUND_JDP2_CREB5	2.29886637993061	0.230769230769231	0.100383925218044	3	4811	0.135114536087469	1	G9	Fos1	0	Fos1
ARCH7_GATA2_GATA3_Gata4	0.936392652343358	0.258064516129032	0.275594341202076	40	13169	0.715159646595635	1	G4	GATA	0	GATA
ARCH7_GATA2_GATA3_Gata4	0.558081264239889	0.153846153846154	0.275669806001629	8	13201	0.987238235991256	1	G8	GATA	0	GATA
ARCH7_GATA2_GATA3_Gata4	1.11673317216672	0.307692307692308	0.27552894044986	4	13205	0.500871819924897	1	G9	GATA	0	GATA
ARCH732_HMGbox_Sox_Sox15_Sox102F	1.0043547485739	0.0511182108626198	0.0508965691009113	16	2424	0.529128707338819	1	G1	""	0	
ARCH732_HMGbox_Sox_Sox15_Sox102F	0.701070695218539	0.0357142857142857	0.0509424883365761	5	2435	0.845553337459211	1	G2	""	0	
ARCH732_HMGbox_Sox_Sox15_Sox102F	0.808622305529522	0.0412371134020619	0.0509967547519703	20	2420	0.860740428631812	1	G3	""	0	
ARCH732_HMGbox_Sox_Sox15_Sox102F	0.7070442152679	0.036036036036036	0.0509671605507471	8	2432	0.88208821775815	1	G6	""	0	
ARCH732_HMGbox_Sox_Sox15_Sox102F	0.938667813568921	0.0478607686729514	0.0509879725085911	66	2374	0.716065249813492	1	G7	""	0	
ARCH732_HMGbox_Sox_Sox15_Sox102F	0.755458446393639	0.0384615384615385	0.050911520872053	2	2438	0.749696911990936	1	G8	""	0	
ARCH732_HMGbox_Sox_Sox15_Sox102F	3.02429481920868	0.153846153846154	0.0508700913908943	2	2438	0.139404766808445	1	G9	""	0	
ARCH768_Sox17	0.931072053959401	0.0352941176470588	0.0379069670247001	3	1814	0.629716821048021	1	G5	SoxC	0	SoxC
ARCH768_Sox17	0.593105522741284	0.0225225225225225	0.0379738877129744	5	1812	0.926107954498177	1	G6	SoxC	0	SoxC
ARCH768_Sox17	0.994734863502928	0.037708484408992	0.0379080756013746	52	1765	0.535525394813138	1	G7	SoxC	0	SoxC
ARCH768_Sox17	0.507105642155202	0.0192307692307692	0.0379226094764759	1	1816	0.866056149272216	1	G8	SoxC	0	SoxC
ARCH768_Sox17	0	0	0.0379126152818929	0	1817	1	1	G9	SoxC	0	SoxC
ARCH8_GATA2_GATA3_pnr	1.00156220897746	0.0642857142857143	0.064185443210109	9	3068	0.547020176991406	1	G2	GATA	0	GATA
ARCH8_GATA2_GATA3_pnr	0.898528163704172	0.0577319587628866	0.0642516963796519	28	3049	0.745847098853243	1	G3	GATA	0	GATA
ARCH8_GATA2_GATA3_pnr	0.803607353451266	0.0516129032258065	0.0642265193370166	8	3069	0.784488414958214	1	G4	GATA	0	GATA
ARCH8_GATA2_GATA3_pnr	0.549435493130238	0.0352941176470588	0.0642370543737201	3	3074	0.916148110510464	1	G5	GATA	0	GATA
ARCH8_GATA2_GATA3_pnr	0.982419037594496	0.0630891950688905	0.0642182130584192	87	2990	0.583069802942401	1	G7	GATA	0	GATA
ARCH8_GATA2_GATA3_pnr	0.598961851156973	0.0384615384615385	0.0642136696807067	2	3075	0.855117831721324	1	G8	GATA	0	GATA
ARCH8_GATA2_GATA3_pnr	2.39779862414009	0.153846153846154	0.0641614155155865	2	3075	0.201432502655763	1	G9	GATA	0	GATA
ARCH824_PRD_PAX2_PRD_PAX5_PRD_PAX8_ey_PAX7_PAX3_prd	1.04640600928482	0.0543130990415336	0.0519044219543947	17	2472	0.45964008896481	1	G1	""	0	
ARCH824_PRD_PAX2_PRD_PAX5_PRD_PAX8_ey_PAX7_PAX3_prd	1.23902937788018	0.0642857142857143	0.0518839306261637	9	2480	0.303716537861736	1	G2	""	0	
ARCH824_PRD_PAX2_PRD_PAX5_PRD_PAX8_ey_PAX7_PAX3_prd	0.740574062045715	0.0384615384615385	0.0519347630881032	2	2487	0.759652522970808	1	G8	""	0	
ARCH824_PRD_PAX2_PRD_PAX5_PRD_PAX8_ey_PAX7_PAX3_prd	0	0	0.0519342319409089	0	2489	1	1	G9	""	0	
ARCH866_Ets_SPDEF	0.769779482675948	0.00958466453674121	0.0124511821274094	3	593	0.748324042607919	1	G1	""	0	
ARCH866_Ets_SPDEF	0.573817527010804	0.00714285714285714	0.0124479591623256	1	595	0.826922458753203	1	G2	""	0	
ARCH866_Ets_SPDEF	0.494991394447245	0.00618556701030928	0.0124963122181481	3	593	0.94132424772352	1	G3	""	0	
ARCH866_Ets_SPDEF	0	0	0.01247279424075	0	596	1	1	G4	""	0	
ARCH866_Ets_SPDEF	0	0	0.0124545492539809	0	596	1	1	G5	""	0	
ARCH866_Ets_SPDEF	1.54773755656109	0.0192307692307692	0.0124250840520392	1	595	0.478418143581695	1	G8	""	0	
ARCH866_Ets_SPDEF	0	0	0.0124358385844844	0	596	1	1	G9	""	0	
ARCH9_GATA2_GATA3_pnr	0.952709824431082	0.0412371134020619	0.0432840224217137	20	2054	0.61878713676	1	G3	GATA	0	GATA
ARCH9_GATA2_GATA3_pnr	0.543424937542585	0.0235294117647059	0.0432983658628328	2	2072	0.887358440006632	1	G5	GATA	0	GATA
ARCH9_GATA2_GATA3_pnr	0.832299870053984	0.036036036036036	0.0432969381981265	8	2066	0.748437774106856	1	G6	GATA	0	GATA
ARCH9_GATA2_GATA3_pnr	0.799927268926723	0.0348078317621465	0.0435137457044674	48	2026	0.952487055498714	1	G7	GATA	0	GATA
ARCH9_GATA2_GATA3_pnr	0.888903326403326	0.0384615384615385	0.0432685279929835	2	2072	0.66408384793973	1	G8	GATA	0	GATA
ARCH9_GATA2_GATA3_pnr	0	0	0.0432750490339273	0	2074	1	1	G9	GATA	0	GATA
ARCH916_GATA2_GATA3_GATA3_GATA5_GATA6	0.926985305249381	0.0412371134020619	0.0444851856534749	20	2111	0.666186954953757	1	G3	GATA	0	GATA
ARCH916_GATA2_GATA3_GATA3_GATA5_GATA6	0.43461072034926	0.0193548387096774	0.0445337351414699	3	2128	0.970594609551155	1	G4	GATA	0	GATA
ARCH916_GATA2_GATA3_GATA3_GATA5_GATA6	0.844495927889691	0.037708484408992	0.0446520618556701	52	2079	0.90558203175603	1	G7	GATA	0	GATA
ARCH916_GATA2_GATA3_GATA3_GATA5_GATA6	0	0	0.0445005951510848	0	2131	1	1	G8	GATA	0	GATA
ARCH916_GATA2_GATA3_GATA3_GATA5_GATA6	3.46323662246631	0.153846153846154	0.0444226515878646	2	2129	0.111409454924023	1	G9	GATA	0	GATA
ARCH933_HMGbox_Sox_SOX8_SOX10_Sox10_Sox11	0	0	0.00369546046277244	0	176	1	1	G1	""	0	
ARCH933_HMGbox_Sox_SOX8_SOX10_Sox10_Sox11	0	0	0.00368208539927614	0	176	1	1	G2	""	0	
ARCH933_HMGbox_Sox_SOX8_SOX10_Sox10_Sox11	0	0	0.00367785347097421	0	176	1	1	G5	""	0	
ARCH933_HMGbox_Sox_SOX8_SOX10_Sox10_Sox11	1.22823680823681	0.00450450450450451	0.00366745604291971	1	175	0.558875005628251	1	G6	""	0	
ARCH933_HMGbox_Sox_SOX8_SOX10_Sox10_Sox11	0	0	0.00367531898009898	0	176	1	1	G8	""	0	
ARCH933_HMGbox_Sox_SOX8_SOX10_Sox10_Sox11	0	0	0.00367232817259942	0	176	1	1	G9	""	0	
ARCH934_HMGbox_Sox_SOX21_SOX18_Sox17_Sox14	0.578554161250744	0.00638977635782748	0.0110443875194222	2	526	0.86080145966552	1	G1	""	0	
ARCH934_HMGbox_Sox_SOX21_SOX18_Sox17_Sox14	0.185660908859719	0.00206185567010309	0.0111054916340035	1	527	0.995478338635316	1	G3	""	0	
ARCH934_HMGbox_Sox_SOX21_SOX18_Sox17_Sox14	0.58497888229173	0.00645161290322581	0.0110287962497907	1	527	0.820829806994724	1	G4	""	0	
ARCH934_HMGbox_Sox_SOX21_SOX18_Sox17_Sox14	0	0	0.0110335604129226	0	528	1	1	G5	""	0	
ARCH934_HMGbox_Sox_SOX21_SOX18_Sox17_Sox14	0	0	0.011025956940297	0	528	1	1	G8	""	0	
ARCH934_HMGbox_Sox_SOX21_SOX18_Sox17_Sox14	0	0	0.0110169845177983	0	528	1	1	G9	""	0	
ARCH935_HMGbox_Sox_SOX21_SOX14_SRY_Sox1	1.09205558188239	0.0191693290734824	0.0175534371981691	6	836	0.471684213913593	1	G1	""	0	
ARCH935_HMGbox_Sox_SOX21_SOX14_SRY_Sox1	0.812908163265306	0.0142857142857143	0.0175735894056361	2	840	0.707337500198992	1	G2	""	0	
ARCH935_HMGbox_Sox_SOX21_SOX14_SRY_Sox1	0.584488046410228	0.0103092783505155	0.0176381337716526	5	837	0.929184702667699	1	G3	""	0	
ARCH935_HMGbox_Sox_SOX21_SOX14_SRY_Sox1	0.734009216589862	0.0129032258064516	0.017579105976896	2	840	0.758599754682246	1	G4	""	0	
ARCH935_HMGbox_Sox_SOX21_SOX14_SRY_Sox1	0.669427152549486	0.0117647058823529	0.0175742884607347	1	841	0.778545569974458	1	G5	""	0	
ARCH935_HMGbox_Sox_SOX21_SOX14_SRY_Sox1	1.09501051861337	0.0192307692307692	0.0175621776264957	1	841	0.602252631502258	1	G8	""	0	
ARCH935_HMGbox_Sox_SOX21_SOX14_SRY_Sox1	0	0	0.0175687518257313	0	842	1	1	G9	""	0	
ARCH940_HMGbox_Sox_SOX7_Sox21b	1.56061276316867	0.00638977635782748	0.00409440221727628	2	195	0.368831650913064	1	G1	""	0	
ARCH940_HMGbox_Sox_SOX7_Sox21b	0.499200504944246	0.00206185567010309	0.00413031567412652	1	196	0.865653283981728	1	G3	""	0	
ARCH940_HMGbox_Sox_SOX7_Sox21b	0	0	0.00412271890172443	0	197	1	1	G4	""	0	
ARCH940_HMGbox_Sox_SOX7_Sox21b	0	0	0.00411668826012455	0	197	1	1	G5	""	0	
ARCH940_HMGbox_Sox_SOX7_Sox21b	0	0	0.00411385135840625	0	197	1	1	G8	""	0	
ARCH940_HMGbox_Sox_SOX7_Sox21b	0	0	0.00411050369319367	0	197	1	1	G9	""	0	
ARCH942_HMGbox_Sox_Sox3_bbx	1.0110282020528	0.00638977635782748	0.00632007726871877	2	301	0.589818480622672	1	G1	""	0	
ARCH942_HMGbox_Sox_Sox3_bbx	1.13053453169347	0.00714285714285714	0.00631812381012155	1	302	0.588923659868857	1	G2	""	0	
ARCH942_HMGbox_Sox_Sox3_bbx	0.650121587834367	0.00412371134020619	0.00634298478526573	2	301	0.81284776842195	1	G3	""	0	
ARCH942_HMGbox_Sox_Sox3_bbx	0	0	0.00634103465595178	0	303	1	1	G4	""	0	
ARCH942_HMGbox_Sox_Sox3_bbx	0	0	0.00633175910059765	0	303	1	1	G5	""	0	
ARCH942_HMGbox_Sox_Sox3_bbx	0	0	0.00632739574414768	0	303	1	1	G8	""	0	
ARCH942_HMGbox_Sox_Sox3_bbx	0	0	0.0063222467971456	0	303	1	1	G9	""	0	
ARCH943_HMGbox_Sox_SOX7	0.880749827053841	0.022680412371134	0.0257512538458296	11	1222	0.704772044552595	1	G3	""	0	
ARCH943_HMGbox_Sox_SOX7	0.250230414746544	0.00645161290322581	0.0257826887661142	1	1232	0.982496954812815	1	G4	""	0	
ARCH943_HMGbox_Sox_SOX7	1.37314203730273	0.0352941176470588	0.0257031805073766	3	1230	0.374268085931164	1	G5	""	0	
ARCH943_HMGbox_Sox_SOX7	0.870774959307608	0.0224800580130529	0.0258161512027491	31	1202	0.802659460365792	1	G7	""	0	
ARCH943_HMGbox_Sox_SOX7	0.747486888111888	0.0192307692307692	0.0257272328606929	1	1232	0.742228273635254	1	G8	""	0	
ARCH943_HMGbox_Sox_SOX7	0	0	0.0257271627091766	0	1233	1	1	G9	""	0	
ARCH982_islike_RFX6_RFX3	0.952871484277773	0.0705882352941176	0.0740794917875204	6	3545	0.608445339048283	1	G5	RFX4/6/8	0	RFX4/6/8
ARCH982_islike_RFX6_RFX3	0.972860838207373	0.0720720720720721	0.0740826120669782	16	3535	0.582340179817571	1	G6	RFX4/6/8	0	RFX4/6/8
ARCH982_islike_RFX6_RFX3	1.5586524899642	0.115384615384615	0.0740284419571074	6	3545	0.185234079621113	1	G8	RFX4/6/8	0	RFX4/6/8
ARCH982_islike_RFX6_RFX3	2.07755163968182	0.153846153846154	0.0740516629804282	2	3549	0.249886657692447	1	G9	RFX4/6/8	0	RFX4/6/8
