G1	G2	G3	G4	G5	G6	G7	G8	G9
ARCH1214_Homeodomains_HOXA13_HOXC13_HOXD13	0.985552867340928	0.8382990351334	0.0424067328479639	0.178491421857129	1	0.62737607765725	1	1	1
ARCH1215_Homeodomains_HOXA13_HOXB13_Hoxa13	0.975800256338777	0.896968402423282	0.503634120549177	0.762951247890642	1	0.228062724321621	0.753890469673668	1	1
ARCH1216_Homeodomains_CDX2_EVX2_Evx2_Cdx2	1	1	0.00303595630080497	0.129616199657402	1	1	0.257739690079076	1	1
ARCH1217_Homeodomains_HOXA13_HOXC13_HOXD13_HOXB13_HOXC10_Hoxd13	1	0.867876541879384	0.71517069915473	0.406912179096838	1	0.881502545501607	0.275912053318641	1	1
ARCH1218_ANTP_MNX1_ANTP_MEOX1_ANTP_MEOX2_ANTP_NKX2_3_ANTP_NKX2_5_ANTP_NKX2_6_Homeodomains_HOXC12_HOXD12_CDX1_CDX2_HOXC10_Hoxc10_Hoxd9_HOXD9_HOXD10_HOXB9_HOXC9_Cdx2	1	0.573114208998234	0.216061438970831	0.199391825038831	0.990822863143317	1	0.162040101172823	1	1
ARCH1219_islike_ANTP_EN1_ANTP_EN2_Nkx6_1	0.744322246642813	1	0.000463988177264134	0.536189966228287	0.0404979956871394	0.69632933077088	1.08774578513183e-18	1	1
ARCH121_AGP1	0.831285381037095	0.944340638507622	1	1	1	0.825973996186864	0.0510778995226856	1	1
ARCH1220_Homeodomains_Scr	0.251150874910611	0.101590038665217	0.00100021384290263	0.260096515922878	0.819289701516887	0.395280563268012	0.00163119687796211	1	1
ARCH1221_zf_C4_Nuclear_receptors_NR2E1_RXRG_Hnf4_Nr2c2	1	1	1	1	1	1	1	1	1
ARCH1222_zf_C4_Nuclear_receptors_NR2F2	1	1	0.804012822636479	1	1	1	1	1	1
ARCH1223_zf_C4_Nuclear_receptors_NR2C2	1	1	1	1	1	1	1	1	1
ARCH1224_zf_C4_Nuclear_receptors_NR2F2	1	1	1	1	0.808735022632051	1	1	1	1
ARCH1225_zf_C4_Nuclear_receptors_NR4A1	1	1	1	1	1	1	1	1	1
ARCH1226_TGA2	0.0357290922572039	0.0325973396241992	0.051866100246454	0.101070805135951	1	1	1	1	1
ARCH1227_bZIP_Atf3	0.57815870637359	0.00774586466883265	2.6158714966514e-10	0.00134671296541192	0.783492308812976	1	1	1	1
ARCH1228_bZIP_Creb5_JUND_Atf_2	0.149517476807747	0.0571784088121458	0.0609953832267015	0.0336576067954209	0.613236852522905	1	1	1	1
ARCH1229_bZIP_crc_CG6272	1	1	0.701155794610812	0.907696795558389	0.993853027381437	1	0.207805846568212	1	1
ARCH122_PH0166.1_Six6_2	0.290593372144398	1	0.585893031610371	1	1	0.43047034693827	0.92477591572359	0.00127135073504957	1
ARCH1230_AT1G20910	0.649883388316863	0.93595169840485	0.0900416201966126	0.940183288729679	0.699497673424714	0.279991836994364	0.0293472223911546	1	1
ARCH1231_ARID2_Arid3b	0.60539578543773	0.773621479702563	0.0132287368767755	1	0.176045256979059	0.259467207034662	2.46184149334707e-11	1	1
ARCH1232_ARID2_retn	1	0.00395093035929924	1.46087090204263e-09	0.10333689098834	0.260935522086598	0.0029167538336459	1.80127708744238e-17	1	1
ARCH1233_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ARX_DRGX_ALX1_Arx_hbn	0.0890719458460522	1	0.156235426290689	1	1	0.568424147465293	0.110682161172867	1	1
ARCH1234_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ALX4_ALX3_Alx1_Alx4	0.102586971845606	1	0.189139767348367	1	1	0.43135629682927	0.369839705469208	1	1
ARCH1235_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_ANTP_MNX1_SINE_SIX3_SINE_SIX5_PHOX2B_PHOX2A_PROP1_bsh_CG11294_CG5369_ALX1_PRRX1_CG9876_Optix	0.138437565941935	1	0.255568644274492	1	1	0.346902659382504	0.161919567332092	1	1
ARCH1236_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_Homeodomains_UNCX_ISX_Uncx_ARGFX	0.0721905663815558	1	0.932444258758452	1	1	0.495786205972875	0.000268626843073651	1	1
ARCH1237_ANTP_HOXA2_ANTP_HOXA3_ANTP_HOXB2_ANTP_HOXB3_ANTP_HOXD3_unc_4_MIXL1	0.733607315646863	1	0.701155794610812	1	1	1	0.585727221659504	1	1
ARCH1238_islike:PRD_ARX	0.744322246642813	1	0.000463988177264134	0.536189966228287	0.0404979956871394	0.69632933077088	1.08774578513183e-18	1	1
ARCH1239_islike_PRD_ARX_LMX1B	0.928208811844433	1	0.0100084567555358	0.92728731590102	0.0361485511522741	0.231026755260062	4.58111814250333e-13	1	1
ARCH123_zf_C2H2_lsy_2	1	1	0.904888788558102	1	1	1	1	1	1
ARCH1240_Homeodomains_Phox2a	0.0843818493318405	0.924419166250032	0.113845904037436	1	1	0.487351096308741	0.197082920414221	1	1
ARCH1241_Pax7	1	1	0.255956246794802	0.942471419147023	1	0.185602023857668	0.11690293182861	1	1
ARCH1242_ARID_BRIGHT_retn	1	0.00121969514101174	3.97608387732346e-09	0.201515414529334	0.213675567205661	0.185602023857668	4.11205215119902e-09	1	1
ARCH1243_slbo	1	0.659793528417797	0.260068588128997	1	0.0612150142301917	0.17665538150224	0.2808829845872	1	1
ARCH1244_Homeodomains_ceh_48	0.664768057785744	1	1	0.90435507003123	1	1	1	1	1
ARCH1245_Homeodomains_CUX2_CUX1	0.87374440678237	1	0.000543848069494067	0.208387149394337	1	0.270518575037755	0.850096380191579	1	1
ARCH1246_Homeodomains_CUX1	1	0.865913367692564	5.15094449229504e-05	1	1	0.445338697280898	0.201197480508991	1	1
ARCH1247_zf_C2H2_lola	1	0.842212813977603	1	1	1	0.853216659802494	0.868243070594805	1	1
ARCH1248_NFAT:AP1	1	1	0.362779155466636	1	1	1	1	1	1
ARCH1249_Doublesex_DM_Dmrt1_Dmrtb1	1	1	0.261811358309746	1	0.521019263479936	1	0.978527132346457	1	1
ARCH124_zf_C2H2_lsl_1	1	1	0.904888788558102	1	1	1	1	1	1
ARCH1250_CDM1	0.551170542746475	1	1	1	0.766334744043761	0.75801660173337	0.218531611935666	1	1
ARCH1251_DMRT1_DMRTC2_dmrt99B	1	1	0.113845904037436	1	1	0.81732003015769	0.826954621242669	1	1
ARCH1252_Ets_SPDEF	0.590350696718553	1	1	0.914915762920314	1	1	1	1	1
ARCH1253_Forkhead_FOXC1_FOXC2_FOXG1_Foxg1	1	1	1	1	1	1	1	1	1
ARCH1254_SINE_SIX1_SINE_SIX2_so	1	1	0.0337823879591346	1	1	1	0.474762887146239	1	1
ARCH1255_islike_TALE_IRX1_TALE_IRX2_TALE_IRX3_TALE_IRX4_TALE_IRX6_IRX5	1	1	1	1	0.289398796364587	1	0.716561166758452	1	1
ARCH1256_islike_TALE_IRX1_TALE_IRX2_TALE_IRX3_TALE_IRX4_TALE_IRX6_IRX5	0.808948011716177	1	1	1	1	1	0.842333716156133	1	1
ARCH1257_HMGbox_Sox_SOX8_SOX10_SOX21_SOX9	0.619112725496292	1	1	1	1	1	1	1	1
ARCH1258_HMGbox_Sox_SOX9	0.386601451720235	0.256633115603331	1	1	0.68452438069053	0.297576815539414	0.691520983947671	1	1
ARCH1259_TEA_TEAD3_TEAD1	1	1	0.528489873245187	1	1	1	1	1	1
ARCH125_zf_C4_Nuclear_receptors_knrl	0.966385415441142	1	0.262451270667624	1	0.986896428100072	1	1	1	1
ARCH1260_zf_C2H2_Zfp300	0.839488553743961	1	1	1	1	1	1	1	1
ARCH1261	1	1	1	0.837509903480635	0.855940069548914	1	0.836158594677491	1	1
ARCH1262_zf_C2H2_ZNF713	1	1	0.623871349232234	1	1	1	1	1	1
ARCH1263_Forkhead_FOXO3_FOXO1_FOXO4_FOXO6	1	1	0.786423334295266	1	1	1	0.406463171855099	1	1
ARCH1264_IRF_IRF7	0.268931958751033	0.959715763251065	1	1	0.831214993162848	1	1	1	1
ARCH1265_zf_C4_Nuclear_receptors_NR3C1_NR3C2_PGR	1	1	1	0.984468921253841	1	1	1	1	1
ARCH1266_RHD_Rel_NFATC1	1	1	0.873137206185546	1	1	0.909016439502592	1	1	1
ARCH1267_zf_C2H2_NFX1_ZF_CG14667_stc	0.979019103925034	1	1	1	0.987942269912831	1	0.233321795958366	1	1
ARCH1268_Forkhead_FOXP3	1	1	0.849898365158213	1	1	0.467998281918782	1	1	1
ARCH1269_Homeodomains_POU6F1	1	0.896968402423282	1	0.762951247890642	0.570608560626761	1	0.877316005528621	1	1
ARCH126_zf_C2H2_ZIM3	0.664329824760882	0.878761910340808	0.97765475256327	1	1	1	1	1	1
ARCH1270_HSF_HSFY2_HSFY1	1	1	1	1	1	1	0.3132664187946	1	1
ARCH1271_RHD_Rel_NFATC2_NFATC1	1	1	1	1	1	1	1	1	1
ARCH1272_HMGbox_Sox_BBX	1	0.869900720233147	1	1	1	1	0.954031766097866	1	1
ARCH1273_HMGbox_Sox_BBX	0.311197574455247	1	0.962996825238837	0.942471419147023	1	1	0.807592176253855	1	1
ARCH1274_zf_C4_Nuclear_receptors_Nr3c1	1	1	1	1	1	1	1	1	1
ARCH1275_zf_C2H2_Cf2	0.0565356633887174	1	0.696933058843461	1	1	1	0.205780849461176	1	1
ARCH1276_bZIP_JUND_BATF_Batf	0.175954867717532	1	0.309577241231079	1	0.998811242476409	0.88567386516708	0.64103320507832	1	1
ARCH1277_bZIP_BATF	0.306945954188105	1	0.582422936941315	1	1	0.814327909555692	0.842164661629218	1	1
ARCH1278_zf_C2H2_ZNF45	1	1	1	1	1	1	0.281985219020179	1	1
ARCH1279_zf_C2H2_ZNF250	1	1	1	1	1	0.751335740755699	0.0949280248688405	1	1
ARCH127_zf_C2H2_ZNF615	1	1	0.861889049386032	1	1	1	1	1	1
ARCH1280_zf_C2H2_ZNF146	1	1	1	1	1	0.245137942388461	1	1	1
ARCH1281_zf_BED_BEAF_32	1	1	0.708280068801917	0.375148592201712	1	0.927243238073205	0.325368683300563	1	1
ARCH1282_bZIP_BATF3_Batf3	1	1	0.911638408724267	1	1	1	0.970953763784784	1	1
ARCH1283_RHD_Rel_Nfatc1	1	1	0.609565701543593	1	1	0.835322454630439	0.524901761095953	1	1
ARCH1284_CUX1	1	1	0.911638408724267	1	0.819289701516887	1	0.337218124860741	1	1
ARCH1285_grh	0.993082396419601	1	1	1	0.662483282787774	0.055673493332525	0.0803946782293803	1	1
ARCH1286_RRTF1__ERF4__RAP26	0.710654899944493	1	0.774744510791811	1	0.44608439659822	0.785282738610619	1	1	1
ARCH1287_RAP212	1	1	1	1	1	1	1	1	1
ARCH1288_ZFP42_zf_C2H2_YY1_ZNF597_YY2_pho_phol	1	1	1	1	1	1	1	0.754664990890376	1
ARCH1289_zf_C2H2_YY2	1	1	1	1	1	1	1	0.348916257445855	1
ARCH128_GATA3	0.00023092505999294	0.845219963861965	1	1	0.958187486698898	0.936973985008012	1	1	1
ARCH1290_zf_C2H2_YY1_pho_ZFP42_Zfp42	1	1	1	1	1	1	1	1	1
ARCH1291_zf_C2H2_MZF1	1	1	1	1	1	1	1	1	1
ARCH1292_zf_C2H2_CTCF_Ctcf_CTCFL	0.841567970271277	1	0.986419969370397	1	0.998811242476409	0.376504585761315	0.0405394764891335	1	1
ARCH1293_zf_C2H2_ZIC3_Zic2_Zic3	1	1	1	1	0.968012211442486	0.0746226423105929	4.0136483942368e-08	1	1
ARCH1294_ZIC1_ZIC2_ZIC3_ZIC4_ZIC5_zf_C2H2_opa	1	1	0.972085030344584	1	1	0.157770390683671	0.000242157094043392	1	1
ARCH1295_zf_C2H2_GLI2_GLI3	1	1	1	1	0.978188923041373	0.641424887713546	0.0396232551840416	1	1
ARCH1296_zf_C2H2_GLIS3_sug	1	1	1	1	0.743098190174007	0.0895551866739844	0.278828052894526	1	1
ARCH1297_zf_C2H2_GLIS2_GLIS1	1	1	1	1	1	0.538640264442129	0.0157186048978422	1	1
ARCH1298_zf_C2H2_ZIC1_ZIC3_ZIC4_Zic3	1	1	1	1	1	0.344364149357335	5.45850651134956e-05	1	1
ARCH1299_zf_C2H2_GLIS1	1	1	0.960757729789213	1	1	1	0.887009672681532	1	1
ARCH129_SD0002.1_at_AC_acceptor	0.98013703055648	1	1	1	1	1	0.682246534276622	1	1
ARCH12_GATA2_GATA3_GATA2	0.0952754327015116	1	1	0.889706336425861	0.926681194191346	0.784886290370432	1	1	1
ARCH1300_zf_C2H2_lmd_GLIS2_GLIS1	1	1	1	1	0.926681194191346	0.814317442825572	0.0133534410831684	1	1
ARCH1301_zf_C2H2_GLI2_GLI3	1	1	1	1	1	1	1	1	1
ARCH1302_zf_C2H2_ZIC5_ZIC3	1	0.832142488151377	1	1	1	0.676658237036981	0.00819861294646581	1	1
ARCH1303_zf_C2H2_ZIC5_ZIC1_ZIC3_ZIC4	1	0.942704334832025	1	1	1	0.733498724738858	0.0305754297620391	1	1
ARCH1304_zf_C2H2_ZIC4	1	1	1	1	1	0.0397158756128206	0.000276833807893909	1	1
ARCH1305_zf_C2H2_CTCF	1	1	0.168622510520921	0.990515254494093	1	0.226487242584872	0.291711081183015	1	1
ARCH1306_zf_C2H2_CTCF_Ctcf	1	1	1	0.935253569508461	1	0.618413496403846	0.293215865609362	1	1
ARCH1307_zf_C2H2_CTCF	1	1	1	0.559798192288481	1	0.0230514968857656	0.185812839260791	1	1
ARCH1308_zf_C2H2_CTCF_CTCFL	1	1	0.890083750839834	0.949201250460725	1	0.736464952717451	0.000646314001756889	1	1
ARCH1309_zf_C2H2_CTCF_CTCFL_Ctcfl	1	1	0.916877058000985	1	1	0.43135629682927	0.0012646488753632	1	1
ARCH130_zf_C2H2_B0310.2	1	1	1	1	1	1	1	1	1
ARCH1310_zf_C2H2_CTCF	0.953255599268468	1	1	1	1	0.437321559832522	0.143830386939331	1	1
ARCH1311_zf_C2H2_CTCF	0.812441195988948	1	0.810178260077125	1	0.762743657214832	1	0.233321795958366	1	1
ARCH1312_zf_C2H2_CTCF	0.728220382199129	1	1	1	1	0.69632933077088	0.0834998157189437	1	1
ARCH1313_zf_C2H2_CTCFL	1	1	1	0.907696795558389	0.909864448857713	0.000454926645750121	0.000108765556890097	1	1
ARCH1314_PB0088.1_Tcfap2e_1	1	0.833797929087343	1	0.0442251547986586	1	0.814327909555692	1	1	1
ARCH1315_zf_C2H2_lsy_27	0.858643586852761	0.950622907013137	0.668236911599664	0.535045133068344	1	1	0.942393279262947	1	1
ARCH1316_zf_C2H2_peb	1	1	1	1	1	1	0.811022562088433	1	1
ARCH1317_zf_C2H2_ZNF714	0.863685840912798	0.913451446527531	1	0.905884164985426	1	1	1	1	1
ARCH1318_zf_C2H2_ZNF730	0.233518959539354	1	0.792851043901468	1	1	1	1	1	1
ARCH1319_zf_C2H2_ZNF273	1	1	1	0.52785013700899	1	1	0.893771495778924	1	1
ARCH131_OVOL2	0.463177071596777	1	1	1	0.936282214913959	1	0.746903251762687	1	1
ARCH1320_zf_C2H2_OSR2	0.858643586852761	0.732965963895347	1	1	0.830073076875932	1	1	1	1
ARCH1321_zf_C2H2_ZNF273	1	1	1	1	1	0.951900789245189	1	1	1
ARCH1322_ZmHOX2a	1	1	1	0.055666910204814	0.899146636241894	1	1	1	1
ARCH1323_SPL9	1	1	1	1	0.908315302223613	1	0.577630106246065	1	0.0257252679504274
ARCH1324_YAP5	1	1	1	0.559798192288481	1	1	0.0402165426976632	1	1
ARCH1325_Pp_0229	1	1	1	1	0.822130455363786	1	0.012371638552172	1	1
ARCH1326_DMRT1_DMRTC2_Dmrtc2	1	1	1	0.635082354408563	0.507025263537367	0.297576815539414	0.116450376078226	1	1
ARCH1327_DMRT1_DMRTC2_Doublesex_DM_DMRT3_DMRT1_DMRTC2_DMRTA2_DMRTA1	1	0.869900720233147	0.229759778700286	1	0.526504392159062	0.729291221763805	0.503456016108172	1	1
ARCH1328	1	1	0.191580138374527	0.551609523531891	1	1	0.725611512821074	1	1
ARCH1329_SFP1__SFP1	1	1	1	0.544090728150155	0.814427777948255	0.925268593889363	0.504772916343944	1	1
ARCH132_Chrac_14	1	1	0.552150574409675	0.935253569508461	0.926681194191346	1	1	1	1
ARCH133	0.0756902024268481	0.622940861316227	0.750404396728468	0.796625834797158	1	1	1	1	1
ARCH1330_RHD_Rel_zf_C2H2_NFATC1_lola	0.147200792339595	1	1	1	1	0.78352139564277	1	1	1
ARCH1331_RHD_Rel_NFAT5	1	1	0.681631049939059	1	0.74192021584802	0.818096654739831	0.570435019260204	1	1
ARCH1332_Tv_0259	1	1	0.613926760880838	0.129616199657402	0.825894118635793	1	1	1	1
ARCH1333_PRD_PAX3_PRD_PAX7_PRD_RHOXF1_Homeodomains_PAX7_Poxn	1	1	1	1	1	1	1	1	1
ARCH1334_Homeodomains_pax_2	1	1	1	0.662007324869139	1	1	1	1	1
ARCH1335_Homeodomains_egl_38	1	1	1	0.493092562607259	1	1	1	1	1
ARCH1336_Homeodomains_PAX5	1	1	1	1	1	1	1	1	1
ARCH1337_Homeodomains_PAX5	1	1	1	1	1	1	1	1	1
ARCH1338_PH0148.1_Pou3f3	1	1	0.498221884354027	0.0109216716966661	1	0.736464952717451	0.637793709595997	1	1
ARCH1339_islike_FOXL1_Forkhead_FOXC1_FOXC2_croc_FOXG1_FOXL2	0.98013703055648	1	1	0.955445510958821	1	0.80285586884044	0.82915176231357	1	1
ARCH1340_islike_FOXL1_FOXD2_FOXD3	1	1	1	1	1	0.451109348621507	0.0437101240878067	1	1
ARCH1341_Forkhead_FOXG1	1	1	1	1	1	1	0.5882605206384	1	0.683553284399726
ARCH1342_grh	1	1	1	0.154643216315541	0.709988534989994	0.783449298719579	0.790536809643944	1	1
ARCH1343_PB0024.1_Gcm1_1	1	1	1	1	0.750244596703645	1	2.46450718763713e-05	1	1
ARCH1344_TFCP2	1	1	1	1	1	0.445338697280898	0.000877429074437595	1	1
ARCH1345_AT1G76870	0.841567970271277	1	1	0.902120010043487	0.697641400506548	0.00109379498680403	3.07615492663182e-07	1	1
ARCH1346	1	1	1	0.90575399484341	1	0.247588081914894	0.0370059912567226	1	1
ARCH1347_Grainyhead_LSF_GRHL1_TFCP2	1	1	0.825520330926413	0.321948507118519	0.990822863143317	1	6.99446750648256e-06	1	1
ARCH1348_Grainyhead_LSF_GRHL1	1	1	1	0.746867878066412	0.518967065868328	1	2.22314128594342e-05	1	1
ARCH1349_HINFP	0.559620224747477	0.622940861316227	1	1	1	0.021002423784818	1	1	1
ARCH134_zf_C2H2_Bcl6b	1	1	0.33775185287322	0.506129677647308	0.699497673424714	0.447689424627579	0.657166088477757	1	1
ARCH1350_MTF2	0.735017064524308	1	1	1	1	0.586557478379619	0.725634698486209	1	1
ARCH1351_THAP_finger_prkrirb	0.290593372144398	1	1	1	0.883768977659085	1	0.643085300457505	1	1
ARCH1352	1	1	1	1	0.312761098330379	1	1	1	1
ARCH1353_HLH_HLH4C	0.201478742717409	1	0.87314150007541	0.772918644517491	1	1	0.560576268551021	1	1
ARCH1354_Brinker_zf_C2H2_brk_ZNF454	1	0.635974083296433	1	0.909793342018761	1	1	0.930088518061159	1	1
ARCH1355_Brinker_brk	0.469829135750003	1	1	1	1	1	1	1	1
ARCH1356_zf_C2H2_CG8145	1	1	1	1	0.961099796661511	1	0.92098771326341	1	1
ARCH1357_Myb_Adf1	1	1	1	1	1	1	1	1	1
ARCH1358_HLH_NHLH1_NHLH2	0.691507062069542	1	1	1	1	1	1	1	1
ARCH1359_zf_C2H2_ZNF385D	1	0.517301736031184	1	0.864702549669742	1	0.436675258774547	1	1	1
ARCH135_zf_C2H2_ZBTB26	1	0.928112421330772	1	1	0.677325874936816	1	0.651410796453111	1	1
ARCH1360_zf_C2H2_ZBTB12	1	1	1	0.984468921253841	1	1	1	1	1
ARCH1361_HLH_Hey	1	1	1	0.921171348182459	1	0.767137243149062	0.848631287646354	1	1
ARCH1362_zf_C2H2_l(3)neo38	1	1	0.56718372987257	1	1	1	0.540257655092014	1	1
ARCH1363_zf_C2H2_ZNF28	0.93705357331195	1	0.345650582479046	0.914915762920314	1	1	0.738830808140666	1	1
ARCH1364_zf_C2H2_SP2	0.618918334758507	1	1	1	1	0.881502545501607	1	1	1
ARCH1365_zf_C2H2_ZNF586	0.908411756821598	1	0.984155283182439	1	1	0.629868704617777	1	1	1
ARCH1366_zf_C2H2_ZNF574	1	1	1	1	1	1	0.617624622339638	1	1
ARCH1367_HLH_Nhlh1	1	1	1	0.633694375609086	1	1	1	1	1
ARCH1368_MBD_MBD2_Mbd2	1	1	1	1	1	1	1	1	1
ARCH1369_HLH_NHLH1	0.584216632237095	1	1	0.28506411194629	1	1	1	1	1
ARCH136_STAT_STAT5A_Stat5a	1	1	1	0.853593338005866	1	1	1	1	1
ARCH1370_HLH_h	0.986622306719705	1	1	1	0.84161025852738	1	0.842164661629218	1	1
ARCH1371_NR1H4	1	0.162525095319047	0.0209916633608552	0.357700693534581	1	0.867066705103287	0.349788841025867	1	1
ARCH1372_zf_C4_Nuclear_receptors_RORA	1	1	0.498221884354027	0.819763998519151	1	1	1	1	1
ARCH1373_zf_C4_Nuclear_receptors_ESRRB_ESRRA_ESRRG_Esrra_ERR_Esrrb	1	1	0.498221884354027	0.762850702399116	1	1	1	1	1
ARCH1374_zf_C4_Nuclear_receptors_NR4A2	1	1	1	1	1	1	1	1	1
ARCH1375_zf_C4_Nuclear_receptors_NR1H4	1	1	0.0301171614131214	0.0180623610976442	1	1	1	1	1
ARCH1376_RORA	1	1	0.498221884354027	0.819763998519151	1	1	1	1	1
ARCH1377_E2F4/E2F5	0.00981416145780575	0.721464955393448	0.8940013012985	0.762951247890642	0.936282214913959	1	1	1	1
ARCH1378_gt	0.85964801236829	1	0.54034506196737	0.536189966228287	0.978188923041373	0.785282738610619	0.126501426293034	1	1
ARCH1379_bZIP_atf_8	1	1	1	0.622229802882186	0.393288459043061	0.627079939029677	0.769269549557269	1	1
ARCH137_STAT_STAT5B_Stat5b	1	1	1	1	1	1	1	1	1
ARCH1380	0.404432210756249	1	0.694663156954865	1	0.641875640073889	0.902675467102977	1	1	1
ARCH1381_PB0208.1_Zscan4_2	1	1	1	1	1	1	0.716561166758452	1	1
ARCH1382_Pp_0229	0.355711685956709	1	1	1	0.967178370800354	0.163769860851366	0.190130742630463	1	1
ARCH1383_zf_C2H2_lola	1	1	1	1	0.79486249570469	0.00830875019764374	0.259267383626468	1	1
ARCH1384_Grainyhead_LSF_grh	1	1	0.78777830562009	0.821598848428425	0.260483726295236	0.187957746309282	0.976582552408878	1	1
ARCH1385_Myb_CG3838	0.721421267114291	1	0.8937592496692	0.996624181105351	0.368430411843865	0.406323579550856	0.816587686868562	1	0.648139941485878
ARCH1386_Myb_CG11504	1	0.455069811418121	0.623871349232234	0.34452435036827	1	0.673672287360683	1	1	1
ARCH1387_Myb_CG5180	1	1	1	1	1	1	0.609240328848708	1	1
ARCH1388_zf_C2H2_ZNF705G	1	1	0.664756553184915	1	1	0.77913454392335	0.353272937973701	1	1
ARCH1389_ZEB1	1	1	0.287432676792187	1	0.74192021584802	1	0.380136339188579	1	1
ARCH138_STAT_Stat6	1	1	0.627416146928189	1	1	1	1	1	1
ARCH1390_Bcl11a	1	1	1	1	0.926681194191346	0.010222204391863	0.177157799263883	1	1
ARCH1391_SKN7	1	1	1	1	1	0.81732003015769	0.16759699033314	1	1
ARCH1392_zf_C2H2_Zfx	1	1	1	1	0.81105654047324	1	1	1	1
ARCH1393_zf_C4_Nuclear_receptors_NR2C1_Nr2c1	1	1	0.88669730243329	1	1	1	1	1	1
ARCH1394_zf_C4_Nuclear_receptors_NR2C2	1	1	1	0.746867878066412	1	1	1	1	1
ARCH1395_Ap1	1	1	1	0.777966726815184	1	1	1	1	1
ARCH1396_Zic	1	1	1	1	1	0.586557478379619	0.00119891834379166	1	1
ARCH1397_PB0207.1_Zic3_2	1	1	1	0.772918644517491	1	1	0.0354775266205341	1	1
ARCH1398_TBX20	0.841567970271277	1	0.711615819008795	0.942471419147023	1	1	0.00951758278992035	1	1
ARCH1399_Spz1	0.476595010938058	1	1	0.906095230878988	0.926681194191346	1	1	1	1
ARCH139_NFYC	0.13534650816258	0.899349828174467	1	1	0.783492308812976	0.656307435328534	1	1	1
ARCH13_GATA_GATA1	0.0114787810916501	0.953012237222264	1	0.724695787843335	1	1	1	1	1
ARCH1400_zf_C2H2_ZNF331	1	1	1	1	1	1	0.836158594677491	1	1
ARCH1401_zf_C2H2_ZNF18	0.763911628701497	0.736392769540758	1	1	1	1	1	1	1
ARCH1402_zf_C2H2_ZNF439	1	1	1	1	0.986896428100072	1	0.611148973130143	1	1
ARCH1403_zf_C2H2_ZNF789	1	1	0.27515983749672	1	1	0.580676929141775	0.680164671509691	1	1
ARCH1404_zf_C2H2_ZNF18	0.783224976592018	1	1	1	1	0.957071375093236	0.755783864566681	1	1
ARCH1405_zf_C2H2_ZNF134	0.268931958751033	1	0.810178260077125	0.60988137602815	1	0.795775708207443	0.12992089100267	1	1
ARCH1406_T_box_Tbx20	1	1	1	0.839818962888981	1	1	1	1	1
ARCH1407_HOXC13	1	0.992698549319697	0.975725008823141	0.224194791306353	1	0.86825268889417	1	1	1
ARCH1408_AT5G47660	0.871820580137384	1	1	0.967262199841981	0.00566775137081001	0.236461311872384	0.393490828957871	1	1
ARCH1409_islike_ERG_FEV_FLI1_ELK3_ELK4_ETV4	0.0615035348073418	1	0.756087213971393	1	1	1	1	1	1
ARCH140_ROX1	0.102586971845606	0.0187700026870541	0.778554236400216	0.862372968571296	1	0.153431684743862	0.648952220620916	1	1
ARCH1410_Homeodomains_HOXA13_HOXC13_HOXD13_HOXB13_Hoxd13	0.844122683480618	1	0.0445916085817852	0.258549054257432	1	1	0.889385878020422	1	1
ARCH1411_Homeodomains_HOXA13	0.716807874877567	1	0.22985299552309	0.253671356054377	1	1	0.793552201473409	1	1
ARCH1412_SKO1	0.704474732718019	1	1	0.0602794129265985	1	1	1	1	1
ARCH1413_islike_CEBPA_CEBPB_CEBPD_CEBPE_bZIP_AT_hook_CEBPE_atf_2_Cebpb_CEBPG_CEBPB_CEBPD_Xrp1_CG6272	1	1	1	0.762850702399116	1	0.972878524673259	0.380137527237034	1	1
ARCH1414_islike_CEBPA_CEBPB_CEBPD_CEBPE_bZIP_CEBPE_CEBPG_CEBPA_CEBPB_CEBPD	1	1	0.705378549227714	0.772918644517491	1	0.982113905895977	0.656593450996855	1	1
ARCH1415_islike_CEBPA_CEBPB_CEBPD_CEBPE_bZIP_CEBPE_slbo_CEBPG_CEBPB_CEBPD	1	1	1	0.256542480720559	0.61599986604088	0.187392403521415	0.233538796809154	1	1
ARCH1416_HLH_ss_tgo	1	1	1	1	1	0.972878524673259	1	1	1
ARCH1417_bZIP_slbo_Cebpd	1	1	0.914312262807384	0.389098680598585	0.901010218899054	0.807382337846808	0.577623958832763	1	1
ARCH1418_ARF2	1	0.697943129048144	0.97765475256327	1	0.0533818225863048	1	1	1	1
ARCH1419_PF10_0214	1	1	1	0.966534807430564	1	0.814327909555692	0.035604669185016	1	1
ARCH141_Foxh1	0.0696575171703752	1	0.118633252988254	1	1	0.862308583050463	0.457929602480619	1	1
ARCH1420_SMAD5	1	1	1	0.591124818208153	0.699497673424714	1	1	1	1
ARCH1421_SMAD2_SMAD3_Smad3	0.766918338665154	0.238777205250964	0.984155283182439	1	0.645063586341959	1	1	1	1
