PeakID (cmd=annotatePeaks.pl Ncol_pos_R2.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R2.mLb.clN_peak_8532	NC_064040.1	13960984	13961833	+	4658	NA	promoter-TSS (Nvec_vc1.1_LOC5507861)	-promoter-TSS (Nvec_vc1.1_LOC5507861)	-23	Nvec_vc1.1_LOC5507875	Nvec_vc1.1_LOC5507875	Nvec_vc1.1_XM_032376626			LOC5507875			NA
Ncol_pos_R2.mLb.clN_peak_1360	NC_064034.1	21478967	21479957	+	4646	NA	promoter-TSS (Nvec_vc1.1_LOC5518300)	-promoter-TSS (Nvec_vc1.1_LOC5518300)	-36	Nvec_vc1.1_LOC5518300	Nvec_vc1.1_LOC5518300	Nvec_vc1.1_XM_032362911			LOC5518300			NA
Ncol_pos_R2.mLb.clN_peak_15685	NC_064048.1	7509074	7509901	+	4645	NA	promoter-TSS (Nvec_vc1.1_LOC5509865)	-promoter-TSS (Nvec_vc1.1_LOC5509865)	-154	Nvec_vc1.1_LOC5509865	Nvec_vc1.1_LOC5509865	Nvec_vc1.1_XM_032378881			LOC5509865			NA
Ncol_pos_R2.mLb.clN_peak_11005	NC_064043.1	5570554	5571600	+	4628	NA	promoter-TSS (Nvec_v1g79705)	-promoter-TSS (Nvec_v1g79705)	-32	Nvec_v1g79705	Nvec_v1g79705	Nvec_v1g79705						NA
Ncol_pos_R2.mLb.clN_peak_13598	NC_064046.1	748694	749928	+	4612	NA	promoter-TSS (Nvec_vc1.1_LOC5521605)	-promoter-TSS (Nvec_vc1.1_LOC5521605)	-215	Nvec_vc1.1_LOC5521605	Nvec_vc1.1_LOC5521605	Nvec_vc1.1_XM_001641219			LOC5521605			NA
Ncol_pos_R2.mLb.clN_peak_7056	NC_064039.1	8551024	8552175	+	4611	NA	promoter-TSS (Nvec_vc1.1_LOC5508362)	-promoter-TSS (Nvec_vc1.1_LOC5508362)	19	Nvec_vc1.1_LOC5508362	Nvec_vc1.1_LOC5508362	Nvec_vc1.1_XM_001628892			LOC5508362			NA
Ncol_pos_R2.mLb.clN_peak_5164	NC_064037.1	13354933	13355915	+	4606	NA	promoter-TSS (Nvec_vc1.1_LOC5511049)	-promoter-TSS (Nvec_vc1.1_LOC5511049)	-33	Nvec_vc1.1_LOC5511049	Nvec_vc1.1_LOC5511049	Nvec_vc1.1_XM_001631443			LOC5511049			NA
Ncol_pos_R2.mLb.clN_peak_2216	NC_064035.1	11815450	11817935	+	4605	NA	promoter-TSS (Nvec_vc1.1_LOC5514023)	-promoter-TSS (Nvec_vc1.1_LOC5514023)	-190	Nvec_vc1.1_LOC5514023	Nvec_vc1.1_LOC5514023	Nvec_vc1.1_XM_032383661			LOC5514023			NA
Ncol_pos_R2.mLb.clN_peak_14009	NC_064046.1	6828726	6829559	+	4604	NA	Intergenic	Intergenic	25375	Nvec_vc1.1_LOC116617388	Nvec_vc1.1_LOC116617388	Nvec_vc1.1_XM_048720998			LOC116617388			NA
Ncol_pos_R2.mLb.clN_peak_10186	NC_064042.1	7543583	7544432	+	4601	NA	promoter-TSS (Nvec_vc1.1_LOC5518158)	-promoter-TSS (Nvec_vc1.1_LOC5518158)	-114	Nvec_vc1.1_LOC5518158	Nvec_vc1.1_LOC5518158	Nvec_vc1.1_XM_032362787			LOC5518158			NA
Ncol_pos_R2.mLb.clN_peak_9042	NC_064041.1	5590063	5591432	+	4595	NA	promoter-TSS (Nvec_vc1.1_LOC5506152)	-promoter-TSS (Nvec_vc1.1_LOC5506152)	-32	Nvec_vc1.1_LOC5506152	Nvec_vc1.1_LOC5506152	Nvec_vc1.1_XM_001626817			LOC5506152			NA
Ncol_pos_R2.mLb.clN_peak_8795	NC_064041.1	818867	819875	+	4588	NA	promoter-TSS (Nvec_vc1.1_LOC5508386)	-promoter-TSS (Nvec_vc1.1_LOC5508386)	-32	Nvec_vc1.1_LOC5508386	Nvec_vc1.1_LOC5508386	Nvec_vc1.1_XM_001628947			LOC5508386			NA
Ncol_pos_R2.mLb.clN_peak_941	NC_064034.1	15241288	15241958	+	4566	NA	promoter-TSS (Nvec_vc1.1_LOC5506333)	-promoter-TSS (Nvec_vc1.1_LOC5506333)	31	Nvec_vc1.1_LOC5506333	Nvec_vc1.1_LOC5506333	Nvec_vc1.1_XM_032374704			LOC5506333			NA
Ncol_pos_R2.mLb.clN_peak_6103	NC_064038.1	10859148	10860144	+	4550	NA	promoter-TSS (Nvec_vc1.1_LOC5517670)	-promoter-TSS (Nvec_vc1.1_LOC5517670)	-98	Nvec_vc1.1_LOC5517670	Nvec_vc1.1_LOC5517670	Nvec_vc1.1_XM_001637562			LOC5517670			NA
Ncol_pos_R2.mLb.clN_peak_1607	NC_064035.1	3668906	3669444	+	4529	NA	promoter-TSS (Nvec_vc1.1_LOC5514837)	-promoter-TSS (Nvec_vc1.1_LOC5514837)	-19	Nvec_vc1.1_LOC5514837	Nvec_vc1.1_LOC5514837	Nvec_vc1.1_XM_032384470			LOC5514837			NA
Ncol_pos_R2.mLb.clN_peak_8813	NC_064041.1	1425160	1426297	+	4524	NA	promoter-TSS (Nvec_vc1.1_LOC5509762)	-promoter-TSS (Nvec_vc1.1_LOC5509762)	-45	Nvec_vc1.1_LOC5509762	Nvec_vc1.1_LOC5509762	Nvec_vc1.1_XM_001630214			LOC5509762			NA
Ncol_pos_R2.mLb.clN_peak_11745	NC_064043.1	15706301	15706833	+	4511	NA	promoter-TSS (Nvec_vc1.1_LOC5512210)	-promoter-TSS (Nvec_vc1.1_LOC5512210)	-198	Nvec_vc1.1_LOC5512216	Nvec_vc1.1_LOC5512216	Nvec_vc1.1_XM_048733187			LOC5512216			NA
Ncol_pos_R2.mLb.clN_peak_2643	NC_064035.1	18331199	18332198	+	4504	NA	promoter-TSS (Nvec_vc1.1_LOC5509052)	-promoter-TSS (Nvec_vc1.1_LOC5509052)	-262	Nvec_vc1.1_LOC5509052	Nvec_vc1.1_LOC5509052	Nvec_vc1.1_XM_001629557			LOC5509052			NA
Ncol_pos_R2.mLb.clN_peak_11618	NC_064043.1	13729839	13731577	+	4497	NA	promoter-TSS (Nvec_vc1.1_LOC5506747)	-promoter-TSS (Nvec_vc1.1_LOC5506747)	310	Nvec_vc1.1_LOC5506748	Nvec_vc1.1_LOC5506748	Nvec_vc1.1_XM_032375196			LOC5506748			NA
Ncol_pos_R2.mLb.clN_peak_1229	NC_064034.1	19478024	19478766	+	4496	NA	promoter-TSS (Nvec_vc1.1_LOC5507670)	-promoter-TSS (Nvec_vc1.1_LOC5507670)	70	Nvec_vc1.1_LOC5507658	Nvec_vc1.1_LOC5507658	Nvec_vc1.1_XM_032376380			LOC5507658			NA
Ncol_pos_R2.mLb.clN_peak_11157	NC_064043.1	7574983	7575955	+	4465	NA	promoter-TSS (Nvec_vc1.1_LOC5521910)	-promoter-TSS (Nvec_vc1.1_LOC5521910)	-190	Nvec_vc1.1_LOC5521910	Nvec_vc1.1_LOC5521910	Nvec_vc1.1_XM_001641744			LOC5521910			NA
Ncol_pos_R2.mLb.clN_peak_4131	NC_064036.1	18214035	18214970	+	4436	NA	promoter-TSS (Nvec_vc1.1_LOC5509366)	-promoter-TSS (Nvec_vc1.1_LOC5509366)	-19	Nvec_vc1.1_LOC5509366	Nvec_vc1.1_LOC5509366	Nvec_vc1.1_XM_001629857			LOC5509366			NA
Ncol_pos_R2.mLb.clN_peak_7629	NC_064039.1	17069468	17070561	+	4426	NA	promoter-TSS (Nvec_vc1.1_LOC5506336)	-promoter-TSS (Nvec_vc1.1_LOC5506336)	-277	Nvec_vc1.1_LOC5506336	Nvec_vc1.1_LOC5506336	Nvec_vc1.1_XM_048729159			LOC5506336			NA
Ncol_pos_R2.mLb.clN_peak_4099	NC_064036.1	17702992	17703757	+	4424	NA	promoter-TSS (Nvec_vc1.1_LOC5506531)	-promoter-TSS (Nvec_vc1.1_LOC5506531)	-136	Nvec_vc1.1_LOC5500366	Nvec_vc1.1_LOC5500366	Nvec_vc1.1_XM_048724800			LOC5500366			NA
Ncol_pos_R2.mLb.clN_peak_5324	NC_064037.1	15570686	15571347	+	4420	NA	promoter-TSS (Nvec_vc1.1_LOC5516080)	-promoter-TSS (Nvec_vc1.1_LOC5516080)	-69	Nvec_vc1.1_LOC5516080	Nvec_vc1.1_LOC5516080	Nvec_vc1.1_XM_048726886			LOC5516080			NA
Ncol_pos_R2.mLb.clN_peak_6034	NC_064038.1	9823619	9824213	+	4416	NA	promoter-TSS (Nvec_vc1.1_LOC5508727)	-promoter-TSS (Nvec_vc1.1_LOC5508727)	-74	Nvec_vc1.1_LOC5508727	Nvec_vc1.1_LOC5508727	Nvec_vc1.1_XM_001629254			LOC5508727			NA
Ncol_pos_R2.mLb.clN_peak_12484	NC_064044.1	12832993	12833755	+	4407	NA	promoter-TSS (Nvec_vc1.1_LOC5511797)	-promoter-TSS (Nvec_vc1.1_LOC5511797)	-125	Nvec_vc1.1_LOC116617959	Nvec_vc1.1_LOC116617959	Nvec_vc1.1_XM_032381197			LOC116617959			NA
Ncol_pos_R2.mLb.clN_peak_4355	NC_064037.1	1970356	1971329	+	4400	NA	promoter-TSS (Nvec_vc1.1_LOC5509197)	-promoter-TSS (Nvec_vc1.1_LOC5509197)	-43	Nvec_vc1.1_LOC5509197	Nvec_vc1.1_LOC5509197	Nvec_vc1.1_XM_001629685			LOC5509197			NA
Ncol_pos_R2.mLb.clN_peak_10817	NC_064043.1	3056223	3056899	+	4390	NA	Intergenic	Intergenic	-1365	Nvec_vc1.1_LOC5516420	Nvec_vc1.1_LOC5516420	Nvec_vc1.1_XM_001636498			LOC5516420			NA
Ncol_pos_R2.mLb.clN_peak_8197	NC_064040.1	8817103	8817708	+	4383	NA	promoter-TSS (Nvec_vc1.1_LOC116618583)	-promoter-TSS (Nvec_vc1.1_LOC116618583)	52	Nvec_vc1.1_LOC116618583	Nvec_vc1.1_LOC116618583	Nvec_vc1.1_XM_032382466			LOC116618583			NA
Ncol_pos_R2.mLb.clN_peak_6225	NC_064038.1	12931546	12932268	+	4376	NA	promoter-TSS (Nvec_vc1.1_LOC116614840)	-promoter-TSS (Nvec_vc1.1_LOC116614840)	-150	Nvec_vc1.1_LOC116614840	Nvec_vc1.1_LOC116614840	Nvec_vc1.1_XM_048727784			LOC116614840			NA
Ncol_pos_R2.mLb.clN_peak_4248	NC_064036.1	20485070	20485760	+	4375	NA	promoter-TSS (Nvec_NVE7242)	-promoter-TSS (Nvec_NVE7242)	-80	Nvec_NVE7242	Nvec_NVE7242	Nvec_NVE7242						NA
Ncol_pos_R2.mLb.clN_peak_9270	NC_064041.1	9564499	9565471	+	4372	NA	promoter-TSS (Nvec_vc1.1_LOC5519356)	-promoter-TSS (Nvec_vc1.1_LOC5519356)	-40	Nvec_vc1.1_LOC5519356	Nvec_vc1.1_LOC5519356	Nvec_vc1.1_XM_032364166			LOC5519356			NA
Ncol_pos_R2.mLb.clN_peak_596	NC_064034.1	9484781	9485411	+	4340	NA	promoter-TSS (Nvec_vc1.1_LOC5520421)	-promoter-TSS (Nvec_vc1.1_LOC5520421)	-50	Nvec_vc1.1_LOC5520421	Nvec_vc1.1_LOC5520421	Nvec_vc1.1_XM_001640122			LOC5520421			NA
Ncol_pos_R2.mLb.clN_peak_2235	NC_064035.1	12219478	12220548	+	4340	NA	promoter-TSS (Nvec_vc1.1_LOC5514086)	-promoter-TSS (Nvec_vc1.1_LOC5514086)	-96	Nvec_vc1.1_LOC5514045	Nvec_vc1.1_LOC5514045	Nvec_vc1.1_XM_048721137			LOC5514045			NA
Ncol_pos_R2.mLb.clN_peak_12933	NC_064045.1	6065309	6065976	+	4335	NA	promoter-TSS (Nvec_v1g237368)	-promoter-TSS (Nvec_v1g237368)	-45	Nvec_v1g237368	Nvec_v1g237368	Nvec_v1g237368						NA
Ncol_pos_R2.mLb.clN_peak_4209	NC_064036.1	19615470	19616457	+	4335	NA	promoter-TSS (Nvec_vc1.1_LOC5508990)	-promoter-TSS (Nvec_vc1.1_LOC5508990)	-16	Nvec_vc1.1_LOC5508990	Nvec_vc1.1_LOC5508990	Nvec_vc1.1_XM_001629485			LOC5508990			NA
Ncol_pos_R2.mLb.clN_peak_11885	NC_064044.1	3591034	3591907	+	4326	NA	promoter-TSS (Nvec_vc1.1_LOC5502082)	-promoter-TSS (Nvec_vc1.1_LOC5502082)	-12	Nvec_vc1.1_LOC5502087	Nvec_vc1.1_LOC5502087	Nvec_vc1.1_XM_032370355			LOC5502087			NA
Ncol_pos_R2.mLb.clN_peak_8201	NC_064040.1	8927068	8928309	+	4324	NA	Intergenic	Intergenic	-3629	Nvec_vc1.1_LOC5512968	Nvec_vc1.1_LOC5512968	Nvec_vc1.1_XM_001633221			LOC5512968			NA
Ncol_pos_R2.mLb.clN_peak_14023	NC_064046.1	7183976	7184808	+	4323	NA	promoter-TSS (Nvec_vc1.1_LOC5510882)	-promoter-TSS (Nvec_vc1.1_LOC5510882)	-114	Nvec_vc1.1_LOC5510863	Nvec_vc1.1_LOC5510863	Nvec_vc1.1_XM_048721029			LOC5510863			NA
Ncol_pos_R2.mLb.clN_peak_1194	NC_064034.1	19017436	19018281	+	4303	NA	promoter-TSS (Nvec_vc1.1_LOC5512307)	-promoter-TSS (Nvec_vc1.1_LOC5512307)	177	Nvec_vc1.1_LOC5512306	Nvec_vc1.1_LOC5512306	Nvec_vc1.1_XM_001632619			LOC5512306			NA
Ncol_pos_R2.mLb.clN_peak_3189	NC_064036.1	4827664	4828650	+	4303	NA	promoter-TSS (Nvec_v1g207342)	-promoter-TSS (Nvec_v1g207342)	-83	Nvec_v1g207342	Nvec_v1g207342	Nvec_v1g207342						NA
Ncol_pos_R2.mLb.clN_peak_7948	NC_064040.1	5750386	5751202	+	4302	NA	promoter-TSS (Nvec_vc1.1_LOC5520689)	-promoter-TSS (Nvec_vc1.1_LOC5520689)	-135	Nvec_vc1.1_LOC5520689	Nvec_vc1.1_LOC5520689	Nvec_vc1.1_XM_001640461			LOC5520689			NA
Ncol_pos_R2.mLb.clN_peak_4742	NC_064037.1	7124122	7124913	+	4288	NA	promoter-TSS (Nvec_vc1.1_LOC116603381)	-promoter-TSS (Nvec_vc1.1_LOC116603381)	50	Nvec_vc1.1_LOC116603381	Nvec_vc1.1_LOC116603381	Nvec_vc1.1_XM_048726371			LOC116603381			NA
Ncol_pos_R2.mLb.clN_peak_4409	NC_064037.1	2915420	2916771	+	4287	NA	promoter-TSS (Nvec_vc1.1_LOC5511547)	-promoter-TSS (Nvec_vc1.1_LOC5511547)	-267	Nvec_vc1.1_LOC5511547	Nvec_vc1.1_LOC5511547	Nvec_vc1.1_XM_001631872			LOC5511547			NA
Ncol_pos_R2.mLb.clN_peak_10768	NC_064043.1	2473106	2474171	+	4283	NA	promoter-TSS (Nvec_vc1.1_LOC5516451)	-promoter-TSS (Nvec_vc1.1_LOC5516451)	-82	Nvec_vc1.1_LOC5516503	Nvec_vc1.1_LOC5516503	Nvec_vc1.1_XM_032386357			LOC5516503			NA
Ncol_pos_R2.mLb.clN_peak_9711	NC_064042.1	539172	540150	+	4282	NA	TTS (Nvec_vc1.1_LOC116613114)	-TTS (Nvec_vc1.1_LOC116613114)	126	Nvec_vc1.1_LOC5505333	Nvec_vc1.1_LOC5505333	Nvec_vc1.1_XM_048732633			LOC5505333			NA
Ncol_pos_R2.mLb.clN_peak_3192	NC_064036.1	4861027	4861968	+	4280	NA	promoter-TSS (Nvec_vc1.1_LOC5512637)	-promoter-TSS (Nvec_vc1.1_LOC5512637)	-137	Nvec_vc1.1_LOC5512637	Nvec_vc1.1_LOC5512637	Nvec_vc1.1_XM_001632915			LOC5512637			NA
Ncol_pos_R2.mLb.clN_peak_5877	NC_064038.1	7128334	7129228	+	4280	NA	promoter-TSS (Nvec_vc1.1_LOC5503429)	-promoter-TSS (Nvec_vc1.1_LOC5503429)	-154	Nvec_vc1.1_LOC5503429	Nvec_vc1.1_LOC5503429	Nvec_vc1.1_XM_001624453			LOC5503429			NA
Ncol_pos_R2.mLb.clN_peak_14686	NC_064047.1	3099869	3100747	+	4268	NA	TTS (Nvec_vc1.1_LOC5501521)	-TTS (Nvec_vc1.1_LOC5501521)	149	Nvec_vc1.1_LOC5501518	Nvec_vc1.1_LOC5501518	Nvec_vc1.1_XM_001622754			LOC5501518			NA
Ncol_pos_R2.mLb.clN_peak_4609	NC_064037.1	5451351	5452216	+	4267	NA	promoter-TSS (Nvec_vc1.1_LOC5502471)	-promoter-TSS (Nvec_vc1.1_LOC5502471)	125	Nvec_vc1.1_LOC5502472	Nvec_vc1.1_LOC5502472	Nvec_vc1.1_XM_032370735			LOC5502472			NA
Ncol_pos_R2.mLb.clN_peak_8632	NC_064040.1	15358715	15359589	+	4246	NA	promoter-TSS (Nvec_vc1.1_LOC116618002)	-promoter-TSS (Nvec_vc1.1_LOC116618002)	-189	Nvec_vc1.1_LOC116618002	Nvec_vc1.1_LOC116618002	Nvec_vc1.1_XM_032381216			LOC116618002			NA
Ncol_pos_R2.mLb.clN_peak_4674	NC_064037.1	6205982	6207157	+	4240	NA	promoter-TSS (Nvec_vc1.1_LOC5509295)	-promoter-TSS (Nvec_vc1.1_LOC5509295)	-189	Nvec_vc1.1_LOC5509294	Nvec_vc1.1_LOC5509294	Nvec_vc1.1_XM_032378265			LOC5509294			NA
Ncol_pos_R2.mLb.clN_peak_10479	NC_064042.1	12216995	12217756	+	4236	NA	promoter-TSS (Nvec_vc1.1_LOC5512348)	-promoter-TSS (Nvec_vc1.1_LOC5512348)	-95	Nvec_vc1.1_LOC5512368	Nvec_vc1.1_LOC5512368	Nvec_vc1.1_XM_048732521			LOC5512368			NA
Ncol_pos_R2.mLb.clN_peak_15434	NC_064048.1	3322797	3323351	+	4235	NA	promoter-TSS (Nvec_vc1.1_LOC5512692)	-promoter-TSS (Nvec_vc1.1_LOC5512692)	-45	Nvec_vc1.1_LOC5512717	Nvec_vc1.1_LOC5512717	Nvec_vc1.1_XM_048722676			LOC5512717			NA
Ncol_pos_R2.mLb.clN_peak_6261	NC_064038.1	13547475	13548318	+	4229	NA	exon (Nvec_vc1.1_LOC5503296, exon 1 of 9)	-exon (Nvec_vc1.1_LOC5503296, exon 1 of 9)	175	Nvec_vc1.1_LOC5503296	Nvec_vc1.1_LOC5503296	Nvec_vc1.1_XM_032371643			LOC5503296			NA
Ncol_pos_R2.mLb.clN_peak_5850	NC_064038.1	6798395	6799515	+	4221	NA	promoter-TSS (Nvec_vc1.1_LOC5504591)	-promoter-TSS (Nvec_vc1.1_LOC5504591)	-99	Nvec_vc1.1_LOC5504591	Nvec_vc1.1_LOC5504591	Nvec_vc1.1_XM_001625430			LOC5504591			NA
Ncol_pos_R2.mLb.clN_peak_5415	NC_064037.1	16624430	16625351	+	4217	NA	promoter-TSS (Nvec_vc1.1_LOC5513930)	-promoter-TSS (Nvec_vc1.1_LOC5513930)	-43	Nvec_vc1.1_LOC5513946	Nvec_vc1.1_LOC5513946	Nvec_vc1.1_XM_048726361			LOC5513946			NA
Ncol_pos_R2.mLb.clN_peak_4146	NC_064036.1	18362065	18363002	+	4212	NA	promoter-TSS (Nvec_vc1.1_LOC5509345)	-promoter-TSS (Nvec_vc1.1_LOC5509345)	-43	Nvec_vc1.1_LOC5509345	Nvec_vc1.1_LOC5509345	Nvec_vc1.1_XM_001629850			LOC5509345			NA
Ncol_pos_R2.mLb.clN_peak_5586	NC_064038.1	2989694	2991174	+	4210	NA	exon (Nvec_vc1.1_LOC5503591, exon 1 of 4)	-exon (Nvec_vc1.1_LOC5503591, exon 1 of 4)	243	Nvec_vc1.1_LOC5503591	Nvec_vc1.1_LOC5503591	Nvec_vc1.1_XM_032371886			LOC5503591			NA
Ncol_pos_R2.mLb.clN_peak_4768	NC_064037.1	7493130	7494173	+	4209	NA	promoter-TSS (Nvec_vc1.1_LOC116603357)	-promoter-TSS (Nvec_vc1.1_LOC116603357)	-262	Nvec_vc1.1_LOC116603357	Nvec_vc1.1_LOC116603357	Nvec_vc1.1_XM_048727123			LOC116603357			NA
Ncol_pos_R2.mLb.clN_peak_13620	NC_064046.1	1084030	1084922	+	4209	NA	promoter-TSS (Nvec_vc1.1_LOC116604379)	-promoter-TSS (Nvec_vc1.1_LOC116604379)	-27	Nvec_vc1.1_LOC116604379	Nvec_vc1.1_LOC116604379	Nvec_vc1.1_XM_032366655			LOC116604379			NA
Ncol_pos_R2.mLb.clN_peak_8956	NC_064041.1	4001334	4002546	+	4209	NA	promoter-TSS (Nvec_vc1.1_LOC5502802)	-promoter-TSS (Nvec_vc1.1_LOC5502802)	45	Nvec_vc1.1_LOC5502802	Nvec_vc1.1_LOC5502802	Nvec_vc1.1_XM_048731794			LOC5502802			NA
Ncol_pos_R2.mLb.clN_peak_11130	NC_064043.1	7074637	7077159	+	4208	NA	promoter-TSS (Nvec_vc1.1_LOC5522048)	-promoter-TSS (Nvec_vc1.1_LOC5522048)	-839	Nvec_vc1.1_LOC5522048	Nvec_vc1.1_LOC5522048	Nvec_vc1.1_XM_001641643			LOC5522048			NA
Ncol_pos_R2.mLb.clN_peak_3474	NC_064036.1	9056425	9057569	+	4202	NA	promoter-TSS (Nvec_vc1.1_LOC5512103)	-promoter-TSS (Nvec_vc1.1_LOC5512103)	90	Nvec_vc1.1_LOC5512103	Nvec_vc1.1_LOC5512103	Nvec_vc1.1_XM_001632402			LOC5512103			NA
Ncol_pos_R2.mLb.clN_peak_7150	NC_064039.1	9732238	9733475	+	4198	NA	intron (Nvec_vc1.1_LOC5519794, intron 15 of 22)	-intron (Nvec_vc1.1_LOC5519794, intron 15 of 22)	-7991	Nvec_vc1.1_LOC5519795	Nvec_vc1.1_LOC5519795	Nvec_vc1.1_XM_032364830			LOC5519795			NA
Ncol_pos_R2.mLb.clN_peak_10847	NC_064043.1	3410044	3410886	+	4190	NA	promoter-TSS (Nvec_vc1.1_LOC5516383)	-promoter-TSS (Nvec_vc1.1_LOC5516383)	-166	Nvec_vc1.1_LOC5516396	Nvec_vc1.1_LOC5516396	Nvec_vc1.1_XM_032386330			LOC5516396			NA
Ncol_pos_R2.mLb.clN_peak_14400	NC_064046.1	13083418	13084034	+	4188	NA	promoter-TSS (Nvec_vc1.1_LOC5508032)	-promoter-TSS (Nvec_vc1.1_LOC5508032)	-68	Nvec_vc1.1_LOC5508032	Nvec_vc1.1_LOC5508032	Nvec_vc1.1_XM_001628594			LOC5508032			NA
Ncol_pos_R2.mLb.clN_peak_6049	NC_064038.1	10062799	10063817	+	4186	NA	promoter-TSS (Nvec_vc1.1_LOC5505657)	-promoter-TSS (Nvec_vc1.1_LOC5505657)	-7	Nvec_vc1.1_LOC116613484	Nvec_vc1.1_LOC116613484	Nvec_vc1.1_XM_032373972			LOC116613484			NA
Ncol_pos_R2.mLb.clN_peak_15390	NC_064048.1	2460654	2461523	+	4185	NA	Intergenic	Intergenic	6672	Nvec_vc1.1_LOC5510793	Nvec_vc1.1_LOC5510793	Nvec_vc1.1_XM_032380044			LOC5510793			NA
Ncol_pos_R2.mLb.clN_peak_4771	NC_064037.1	7539902	7540969	+	4183	NA	promoter-TSS (Nvec_vc1.1_LOC5519712)	-promoter-TSS (Nvec_vc1.1_LOC5519712)	-93	Nvec_vc1.1_LOC5519712	Nvec_vc1.1_LOC5519712	Nvec_vc1.1_XM_001639547			LOC5519712			NA
Ncol_pos_R2.mLb.clN_peak_13641	NC_064046.1	1432412	1433241	+	4180	NA	promoter-TSS (Nvec_vc1.1_LOC5505173)	-promoter-TSS (Nvec_vc1.1_LOC5505173)	-103	Nvec_vc1.1_LOC5505148	Nvec_vc1.1_LOC5505148	Nvec_vc1.1_XM_048720585			LOC5505148			NA
Ncol_pos_R2.mLb.clN_peak_1002	NC_064034.1	16195279	16196380	+	4177	NA	promoter-TSS (Nvec_v1g187390)	-promoter-TSS (Nvec_v1g187390)	84	Nvec_vc1.1_LOC5511127	Nvec_vc1.1_LOC5511127	Nvec_vc1.1_XM_048729009			LOC5511127			NA
Ncol_pos_R2.mLb.clN_peak_2012	NC_064035.1	9009087	9010346	+	4175	NA	promoter-TSS (Nvec_vc1.1_LOC5516843)	-promoter-TSS (Nvec_vc1.1_LOC5516843)	-211	Nvec_vc1.1_LOC5516843	Nvec_vc1.1_LOC5516843	Nvec_vc1.1_XM_048723331			LOC5516843			NA
Ncol_pos_R2.mLb.clN_peak_7281	NC_064039.1	11362801	11363369	+	4173	NA	promoter-TSS (Nvec_vc1.1_LOC5512025)	-promoter-TSS (Nvec_vc1.1_LOC5512025)	53	Nvec_vc1.1_LOC5512025	Nvec_vc1.1_LOC5512025	Nvec_vc1.1_XM_001632350			LOC5512025			NA
Ncol_pos_R2.mLb.clN_peak_15204	NC_064047.1	13283150	13284212	+	4170	NA	promoter-TSS (Nvec_vc1.1_LOC5503649)	-promoter-TSS (Nvec_vc1.1_LOC5503649)	-94	Nvec_vc1.1_LOC5503649	Nvec_vc1.1_LOC5503649	Nvec_vc1.1_XM_001624597			LOC5503649			NA
Ncol_pos_R2.mLb.clN_peak_486	NC_064034.1	7983273	7984854	+	4166	NA	promoter-TSS (Nvec_vc1.1_LOC5499056)	-promoter-TSS (Nvec_vc1.1_LOC5499056)	-530	Nvec_vc1.1_LOC5499056	Nvec_vc1.1_LOC5499056	Nvec_vc1.1_XM_032367802			LOC5499056			NA
Ncol_pos_R2.mLb.clN_peak_15196	NC_064047.1	13135567	13136489	+	4162	NA	promoter-TSS (Nvec_vc1.1_LOC5503079)	-promoter-TSS (Nvec_vc1.1_LOC5503079)	-49	Nvec_vc1.1_LOC5503070	Nvec_vc1.1_LOC5503070	Nvec_vc1.1_XM_048721813			LOC5503070			NA
Ncol_pos_R2.mLb.clN_peak_7427	NC_064039.1	13331808	13333122	+	4150	NA	promoter-TSS (Nvec_vc1.1_LOC5521070)	-promoter-TSS (Nvec_vc1.1_LOC5521070)	-203	Nvec_vc1.1_LOC5521070	Nvec_vc1.1_LOC5521070	Nvec_vc1.1_XM_032366199			LOC5521070			NA
Ncol_pos_R2.mLb.clN_peak_6862	NC_064039.1	6057662	6058785	+	4143	NA	promoter-TSS (Nvec_vc1.1_LOC5521438)	-promoter-TSS (Nvec_vc1.1_LOC5521438)	-123	Nvec_vc1.1_LOC5521438	Nvec_vc1.1_LOC5521438	Nvec_vc1.1_XM_032366825			LOC5521438			NA
Ncol_pos_R2.mLb.clN_peak_9312	NC_064041.1	10435568	10436678	+	4138	NA	promoter-TSS (Nvec_vc1.1_LOC116611686)	-promoter-TSS (Nvec_vc1.1_LOC116611686)	-731	Nvec_vc1.1_LOC116611686	Nvec_vc1.1_LOC116611686	Nvec_vc1.1_XM_048731157			LOC116611686			NA
Ncol_pos_R2.mLb.clN_peak_7741	NC_064040.1	2976502	2977353	+	4134	NA	promoter-TSS (Nvec_v1g212694)	-promoter-TSS (Nvec_v1g212694)	-177	Nvec_vc1.1_LOC5507991	Nvec_vc1.1_LOC5507991	Nvec_vc1.1_XM_001628567			LOC5507991			NA
Ncol_pos_R2.mLb.clN_peak_8816	NC_064041.1	1493393	1494554	+	4132	NA	promoter-TSS (Nvec_vc1.1_LOC5509758)	-promoter-TSS (Nvec_vc1.1_LOC5509758)	-127	Nvec_vc1.1_LOC5509758	Nvec_vc1.1_LOC5509758	Nvec_vc1.1_XM_048731269			LOC5509758			NA
