PeakID (cmd=annotatePeaks.pl Ncol_pos_R1.mLb.clN_peaks.narrowPeak GCF_932526225.1_jaNemVect1.1_genomic.fna -gid -gtf Nvec_v4_merged_annotation_sort.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Ncol_pos_R1.mLb.clN_peak_7485	NC_064040.1	12073513	12074913	+	2971	NA	intron (Nvec_vc1.1_LOC5510750, intron 1 of 1)	-intron (Nvec_vc1.1_LOC5510750, intron 1 of 1)	318	Nvec_vc1.1_LOC5510750	Nvec_vc1.1_LOC5510750	Nvec_vc1.1_XM_032379988			LOC5510750			NA
Ncol_pos_R1.mLb.clN_peak_9606	NC_064043.1	3056372	3056895	+	2968	NA	Intergenic	Intergenic	-1293	Nvec_vc1.1_LOC5516420	Nvec_vc1.1_LOC5516420	Nvec_vc1.1_XM_001636498			LOC5516420			NA
Ncol_pos_R1.mLb.clN_peak_3150	NC_064036.1	10110841	10111693	+	2967	NA	promoter-TSS (Nvec_vc1.1_LOC5513239)	-promoter-TSS (Nvec_vc1.1_LOC5513239)	56	Nvec_vc1.1_LOC5513239	Nvec_vc1.1_LOC5513239	Nvec_vc1.1_XM_032382705			LOC5513239			NA
Ncol_pos_R1.mLb.clN_peak_2629	NC_064036.1	1533467	1534916	+	2964	NA	promoter-TSS (Nvec_vc1.1_LOC5517049)	-promoter-TSS (Nvec_vc1.1_LOC5517049)	75	Nvec_vc1.1_LOC5517049	Nvec_vc1.1_LOC5517049	Nvec_vc1.1_XM_001636964			LOC5517049			NA
Ncol_pos_R1.mLb.clN_peak_1998	NC_064035.1	12980506	12983721	+	2962	NA	promoter-TSS (Nvec_vc1.1_LOC5521644)	-promoter-TSS (Nvec_vc1.1_LOC5521644)	217	Nvec_vc1.1_LOC5521748	Nvec_vc1.1_LOC5521748	Nvec_vc1.1_XM_001641484			LOC5521748			NA
Ncol_pos_R1.mLb.clN_peak_7800	NC_064041.1	572736	573706	+	2961	NA	promoter-TSS (Nvec_vc1.1_LOC5514134)	-promoter-TSS (Nvec_vc1.1_LOC5514134)	-194	Nvec_vc1.1_LOC5514116	Nvec_vc1.1_LOC5514116	Nvec_vc1.1_XM_032383724			LOC5514116			NA
Ncol_pos_R1.mLb.clN_peak_5562	NC_064038.1	13547358	13548249	+	2956	NA	promoter-TSS (Nvec_vc1.1_LOC5503296)	-promoter-TSS (Nvec_vc1.1_LOC5503296)	82	Nvec_vc1.1_LOC5503296	Nvec_vc1.1_LOC5503296	Nvec_vc1.1_XM_032371643			LOC5503296			NA
Ncol_pos_R1.mLb.clN_peak_11032	NC_064044.1	12832995	12833757	+	2953	NA	promoter-TSS (Nvec_vc1.1_LOC5511797)	-promoter-TSS (Nvec_vc1.1_LOC5511797)	-123	Nvec_vc1.1_LOC116617959	Nvec_vc1.1_LOC116617959	Nvec_vc1.1_XM_032381197			LOC116617959			NA
Ncol_pos_R1.mLb.clN_peak_1179	NC_064034.1	21478980	21479947	+	2952	NA	promoter-TSS (Nvec_vc1.1_LOC5518300)	-promoter-TSS (Nvec_vc1.1_LOC5518300)	-35	Nvec_vc1.1_LOC5518300	Nvec_vc1.1_LOC5518300	Nvec_vc1.1_XM_032362911			LOC5518300			NA
Ncol_pos_R1.mLb.clN_peak_4266	NC_064037.1	7539886	7540955	+	2951	NA	promoter-TSS (Nvec_vc1.1_LOC5519712)	-promoter-TSS (Nvec_vc1.1_LOC5519712)	-78	Nvec_vc1.1_LOC5519712	Nvec_vc1.1_LOC5519712	Nvec_vc1.1_XM_001639547			LOC5519712			NA
Ncol_pos_R1.mLb.clN_peak_6666	NC_064039.1	14373807	14374713	+	2946	NA	promoter-TSS (Nvec_vc1.1_LOC5515178)	-promoter-TSS (Nvec_vc1.1_LOC5515178)	-172	Nvec_vc1.1_LOC5515177	Nvec_vc1.1_LOC5515177	Nvec_vc1.1_XM_032384777			LOC5515177			NA
Ncol_pos_R1.mLb.clN_peak_1220	NC_064034.1	22161194	22163099	+	2936	NA	Intergenic	Intergenic	1877	Nvec_v1g223461	Nvec_v1g223461	Nvec_v1g223461						NA
Ncol_pos_R1.mLb.clN_peak_3811	NC_064036.1	20792874	20793821	+	2921	NA	Intergenic	Intergenic	-22342	Nvec_vc1.1_LOC116611810	Nvec_vc1.1_LOC116611810	Nvec_vc1.1_XM_048724930			LOC116611810			NA
Ncol_pos_R1.mLb.clN_peak_4805	NC_064037.1	16624270	16625368	+	2911	NA	promoter-TSS (Nvec_vc1.1_LOC5513930)	-promoter-TSS (Nvec_vc1.1_LOC5513930)	-114	Nvec_vc1.1_LOC5513946	Nvec_vc1.1_LOC5513946	Nvec_vc1.1_XM_048726361			LOC5513946			NA
Ncol_pos_R1.mLb.clN_peak_7646	NC_064040.1	14793653	14794500	+	2905	NA	TTS (Nvec_vc1.1_LOC5503066)	-TTS (Nvec_vc1.1_LOC5503066)	-2988	Nvec_vc1.1_LOC116610626	Nvec_vc1.1_LOC116610626	Nvec_vc1.1_XM_032371348			LOC116610626			NA
Ncol_pos_R1.mLb.clN_peak_9631	NC_064043.1	3410059	3410887	+	2901	NA	promoter-TSS (Nvec_vc1.1_LOC5516383)	-promoter-TSS (Nvec_vc1.1_LOC5516383)	-174	Nvec_vc1.1_LOC5516396	Nvec_vc1.1_LOC5516396	Nvec_vc1.1_XM_032386330			LOC5516396			NA
Ncol_pos_R1.mLb.clN_peak_13157	NC_064047.1	6690573	6691595	+	2892	NA	promoter-TSS (Nvec_vc1.1_LOC5501697)	-promoter-TSS (Nvec_vc1.1_LOC5501697)	-48	Nvec_vc1.1_LOC5501697	Nvec_vc1.1_LOC5501697	Nvec_vc1.1_XM_001622915			LOC5501697			NA
Ncol_pos_R1.mLb.clN_peak_1557	NC_064035.1	5767314	5768279	+	2892	NA	promoter-TSS (Nvec_vc1.1_LOC5517841)	-promoter-TSS (Nvec_vc1.1_LOC5517841)	-158	Nvec_vc1.1_LOC5517855	Nvec_vc1.1_LOC5517855	Nvec_vc1.1_XM_001637865			LOC5517855			NA
Ncol_pos_R1.mLb.clN_peak_4724	NC_064037.1	15570685	15571345	+	2879	NA	promoter-TSS (Nvec_vc1.1_LOC5516080)	-promoter-TSS (Nvec_vc1.1_LOC5516080)	-68	Nvec_vc1.1_LOC5516080	Nvec_vc1.1_LOC5516080	Nvec_vc1.1_XM_048726886			LOC5516080			NA
Ncol_pos_R1.mLb.clN_peak_8220	NC_064041.1	9564540	9565488	+	2868	NA	promoter-TSS (Nvec_vc1.1_LOC5519356)	-promoter-TSS (Nvec_vc1.1_LOC5519356)	-11	Nvec_vc1.1_LOC5519356	Nvec_vc1.1_LOC5519356	Nvec_vc1.1_XM_032364166			LOC5519356			NA
Ncol_pos_R1.mLb.clN_peak_7952	NC_064041.1	4001364	4002369	+	2858	NA	promoter-TSS (Nvec_vc1.1_LOC5502802)	-promoter-TSS (Nvec_vc1.1_LOC5502802)	-29	Nvec_vc1.1_LOC5502802	Nvec_vc1.1_LOC5502802	Nvec_vc1.1_XM_048731794			LOC5502802			NA
Ncol_pos_R1.mLb.clN_peak_2214	NC_064035.1	16510873	16511702	+	2851	NA	promoter-TSS (Nvec_vc1.1_LOC5515716)	-promoter-TSS (Nvec_vc1.1_LOC5515716)	-113	Nvec_vc1.1_LOC5515715	Nvec_vc1.1_LOC5515715	Nvec_vc1.1_XM_032385514			LOC5515715			NA
Ncol_pos_R1.mLb.clN_peak_2029	NC_064035.1	13385558	13387146	+	2843	NA	exon (Nvec_vc1.1_LOC5521667, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5521667, exon 1 of 1)	286	Nvec_vc1.1_LOC5521667	Nvec_vc1.1_LOC5521667	Nvec_vc1.1_XM_032367012			LOC5521667			NA
Ncol_pos_R1.mLb.clN_peak_9800	NC_064043.1	6081901	6082608	+	2841	NA	promoter-TSS (Nvec_vc1.1_LOC5522088)	-promoter-TSS (Nvec_vc1.1_LOC5522088)	93	Nvec_vc1.1_LOC5522089	Nvec_vc1.1_LOC5522089	Nvec_vc1.1_XM_032367240			LOC5522089			NA
Ncol_pos_R1.mLb.clN_peak_13698	NC_064048.1	3994134	3994776	+	2839	NA	promoter-TSS (Nvec_vc1.1_LOC5515674)	-promoter-TSS (Nvec_vc1.1_LOC5515674)	79	Nvec_vc1.1_LOC5515674	Nvec_vc1.1_LOC5515674	Nvec_vc1.1_XM_032385330			LOC5515674			NA
Ncol_pos_R1.mLb.clN_peak_7810	NC_064041.1	818975	819466	+	2838	NA	exon (Nvec_vc1.1_LOC5508386, exon 1 of 5)	-exon (Nvec_vc1.1_LOC5508386, exon 1 of 5)	119	Nvec_vc1.1_LOC5508386	Nvec_vc1.1_LOC5508386	Nvec_vc1.1_XM_001628947			LOC5508386			NA
Ncol_pos_R1.mLb.clN_peak_10718	NC_064044.1	7376237	7377088	+	2838	NA	exon (Nvec_vc1.1_LOC5518478, exon 1 of 5)	-exon (Nvec_vc1.1_LOC5518478, exon 1 of 5)	125	Nvec_vc1.1_LOC5518478	Nvec_vc1.1_LOC5518478	Nvec_vc1.1_XM_001638302			LOC5518478			NA
Ncol_pos_R1.mLb.clN_peak_3704	NC_064036.1	18362057	18362876	+	2834	NA	promoter-TSS (Nvec_vc1.1_LOC5509345)	-promoter-TSS (Nvec_vc1.1_LOC5509345)	-110	Nvec_vc1.1_LOC5509345	Nvec_vc1.1_LOC5509345	Nvec_vc1.1_XM_001629850			LOC5509345			NA
Ncol_pos_R1.mLb.clN_peak_13230	NC_064047.1	8514839	8516301	+	2832	NA	promoter-TSS (Nvec_vc1.1_LOC5510441)	-promoter-TSS (Nvec_vc1.1_LOC5510441)	-262	Nvec_vc1.1_LOC5510441	Nvec_vc1.1_LOC5510441	Nvec_vc1.1_XM_001630867			LOC5510441			NA
Ncol_pos_R1.mLb.clN_peak_13636	NC_064048.1	2634920	2635655	+	2831	NA	intron (Nvec_vc1.1_LOC5510798, intron 2 of 25)	-intron (Nvec_vc1.1_LOC5510798, intron 2 of 25)	10979	Nvec_vc1.1_LOC5510798	Nvec_vc1.1_LOC5510798	Nvec_vc1.1_XM_048722710			LOC5510798			NA
Ncol_pos_R1.mLb.clN_peak_12392	NC_064046.1	7183954	7184756	+	2830	NA	promoter-TSS (Nvec_vc1.1_LOC5510882)	-promoter-TSS (Nvec_vc1.1_LOC5510882)	-120	Nvec_vc1.1_LOC5510882	Nvec_vc1.1_LOC5510882	Nvec_vc1.1_XM_032380093			LOC5510882			NA
Ncol_pos_R1.mLb.clN_peak_2076	NC_064035.1	14509052	14510128	+	2823	NA	promoter-TSS (Nvec_vc1.1_LOC5521716)	-promoter-TSS (Nvec_vc1.1_LOC5521716)	-111	Nvec_vc1.1_LOC5521716	Nvec_vc1.1_LOC5521716	Nvec_vc1.1_XM_032367051			LOC5521716			NA
Ncol_pos_R1.mLb.clN_peak_5190	NC_064038.1	6459235	6460641	+	2820	NA	promoter-TSS (Nvec_vc1.1_LOC5503039)	-promoter-TSS (Nvec_vc1.1_LOC5503039)	200	Nvec_NVE14765	Nvec_NVE14765	Nvec_NVE14765						NA
Ncol_pos_R1.mLb.clN_peak_9860	NC_064043.1	7074631	7077158	+	2816	NA	promoter-TSS (Nvec_vc1.1_LOC5522048)	-promoter-TSS (Nvec_vc1.1_LOC5522048)	-835	Nvec_vc1.1_LOC5522048	Nvec_vc1.1_LOC5522048	Nvec_vc1.1_XM_001641643			LOC5522048			NA
Ncol_pos_R1.mLb.clN_peak_5226	NC_064038.1	7128379	7129217	+	2813	NA	promoter-TSS (Nvec_vc1.1_LOC5503429)	-promoter-TSS (Nvec_vc1.1_LOC5503429)	-171	Nvec_vc1.1_LOC5503429	Nvec_vc1.1_LOC5503429	Nvec_vc1.1_XM_001624453			LOC5503429			NA
Ncol_pos_R1.mLb.clN_peak_10214	NC_064043.1	12644455	12645614	+	2810	NA	promoter-TSS (Nvec_vc1.1_LOC5512517)	-promoter-TSS (Nvec_vc1.1_LOC5512517)	-154	Nvec_vc1.1_LOC5512517	Nvec_vc1.1_LOC5512517	Nvec_vc1.1_XM_001632792			LOC5512517			NA
Ncol_pos_R1.mLb.clN_peak_12865	NC_064047.1	1103728	1104533	+	2807	NA	promoter-TSS (Nvec_vc1.1_LOC5512844)	-promoter-TSS (Nvec_vc1.1_LOC5512844)	-143	Nvec_vc1.1_LOC5512820	Nvec_vc1.1_LOC5512820	Nvec_vc1.1_XM_001633105			LOC5512820			NA
Ncol_pos_R1.mLb.clN_peak_3813	NC_064037.1	984511	985665	+	2802	NA	promoter-TSS (Nvec_vc1.1_LOC5516170)	-promoter-TSS (Nvec_vc1.1_LOC5516170)	54	Nvec_vc1.1_LOC5516136	Nvec_vc1.1_LOC5516136	Nvec_vc1.1_XM_048725870			LOC5516136			NA
Ncol_pos_R1.mLb.clN_peak_3069	NC_064036.1	8871345	8872473	+	2794	NA	promoter-TSS (Nvec_vc1.1_LOC5512093)	-promoter-TSS (Nvec_vc1.1_LOC5512093)	-89	Nvec_vc1.1_LOC5512093	Nvec_vc1.1_LOC5512093	Nvec_vc1.1_XM_032381467			LOC5512093			NA
Ncol_pos_R1.mLb.clN_peak_9459	NC_064042.1	16007280	16008081	+	2785	NA	promoter-TSS (Nvec_vc1.1_LOC5502904)	-promoter-TSS (Nvec_vc1.1_LOC5502904)	91	Nvec_vc1.1_LOC116610363	Nvec_vc1.1_LOC116610363	Nvec_vc1.1_XM_048732322			LOC116610363			NA
Ncol_pos_R1.mLb.clN_peak_13979	NC_064048.1	9556850	9557642	+	2784	NA	promoter-TSS (Nvec_vc1.1_LOC5512416)	-promoter-TSS (Nvec_vc1.1_LOC5512416)	-127	Nvec_vc1.1_LOC116618349	Nvec_vc1.1_LOC116618349	Nvec_vc1.1_XM_032381898			LOC116618349			NA
Ncol_pos_R1.mLb.clN_peak_12048	NC_064046.1	1308853	1310192	+	2782	NA	exon (Nvec_NVE21171, exon 1 of 1)	-exon (Nvec_NVE21171, exon 1 of 1)	280	Nvec_NVE21171	Nvec_NVE21171	Nvec_NVE21171						NA
Ncol_pos_R1.mLb.clN_peak_7745	NC_064040.1	16836822	16839113	+	2761	NA	exon (Nvec_v1g241236, exon 1 of 1)	-exon (Nvec_v1g241236, exon 1 of 1)	295	Nvec_v1g241236	Nvec_v1g241236	Nvec_v1g241236						NA
Ncol_pos_R1.mLb.clN_peak_1897	NC_064035.1	11245736	11246742	+	2759	NA	promoter-TSS (Nvec_vc1.1_LOC5521131)	-promoter-TSS (Nvec_vc1.1_LOC5521131)	-470	Nvec_vc1.1_LOC5521131	Nvec_vc1.1_LOC5521131	Nvec_vc1.1_XM_032366255			LOC5521131			NA
Ncol_pos_R1.mLb.clN_peak_6608	NC_064039.1	13331824	13333103	+	2757	NA	promoter-TSS (Nvec_vc1.1_LOC5521070)	-promoter-TSS (Nvec_vc1.1_LOC5521070)	-205	Nvec_vc1.1_LOC5521070	Nvec_vc1.1_LOC5521070	Nvec_vc1.1_XM_032366199			LOC5521070			NA
Ncol_pos_R1.mLb.clN_peak_4781	NC_064037.1	16351701	16352531	+	2754	NA	promoter-TSS (Nvec_vc1.1_LOC5513971)	-promoter-TSS (Nvec_vc1.1_LOC5513971)	30	Nvec_vc1.1_LOC5513971	Nvec_vc1.1_LOC5513971	Nvec_vc1.1_XM_048726403			LOC5513971			NA
Ncol_pos_R1.mLb.clN_peak_9316	NC_064042.1	12840088	12841043	+	2749	NA	exon (Nvec_vc1.1_LOC5506788, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5506788, exon 1 of 2)	484	Nvec_vc1.1_LOC5506788	Nvec_vc1.1_LOC5506788	Nvec_vc1.1_XM_001627445			LOC5506788			NA
Ncol_pos_R1.mLb.clN_peak_6268	NC_064039.1	8551079	8552206	+	2741	NA	promoter-TSS (Nvec_vc1.1_LOC5508362)	-promoter-TSS (Nvec_vc1.1_LOC5508362)	62	Nvec_vc1.1_LOC5508362	Nvec_vc1.1_LOC5508362	Nvec_vc1.1_XM_001628892			LOC5508362			NA
Ncol_pos_R1.mLb.clN_peak_9458	NC_064042.1	15965595	15966565	+	2739	NA	promoter-TSS (Nvec_vc1.1_LOC5502899)	-promoter-TSS (Nvec_vc1.1_LOC5502899)	-215	Nvec_vc1.1_LOC5502911	Nvec_vc1.1_LOC5502911	Nvec_vc1.1_XM_032371204			LOC5502911			NA
Ncol_pos_R1.mLb.clN_peak_830	NC_064034.1	15259287	15260476	+	2735	NA	promoter-TSS (Nvec_vc1.1_LOC116614105)	-promoter-TSS (Nvec_vc1.1_LOC116614105)	-164	Nvec_vc1.1_LOC5506311	Nvec_vc1.1_LOC5506311	Nvec_vc1.1_XM_032374705			LOC5506311			NA
Ncol_pos_R1.mLb.clN_peak_11453	NC_064045.1	6065341	6065986	+	2734	NA	promoter-TSS (Nvec_v1g237368)	-promoter-TSS (Nvec_v1g237368)	-48	Nvec_vc1.1_LOC5506418	Nvec_vc1.1_LOC5506418	Nvec_vc1.1_XM_001627063			LOC5506418			NA
Ncol_pos_R1.mLb.clN_peak_6295	NC_064039.1	8992886	8994159	+	2733	NA	TTS (Nvec_vc1.1_LOC5508601)	-TTS (Nvec_vc1.1_LOC5508601)	353	Nvec_vc1.1_LOC5508614	Nvec_vc1.1_LOC5508614	Nvec_vc1.1_XM_001629117			LOC5508614			NA
Ncol_pos_R1.mLb.clN_peak_13697	NC_064048.1	3986240	3987311	+	2727	NA	promoter-TSS (Nvec_vc1.1_LOC5515672)	-promoter-TSS (Nvec_vc1.1_LOC5515672)	99	Nvec_vc1.1_LOC5496852	Nvec_vc1.1_LOC5496852	Nvec_vc1.1_XM_048722699			LOC5496852			NA
Ncol_pos_R1.mLb.clN_peak_7728	NC_064040.1	16436750	16437709	+	2727	NA	promoter-TSS (Nvec_vc1.1_LOC5516065)	-promoter-TSS (Nvec_vc1.1_LOC5516065)	-181	Nvec_vc1.1_LOC5516066	Nvec_vc1.1_LOC5516066	Nvec_vc1.1_XM_032385833			LOC5516066			NA
Ncol_pos_R1.mLb.clN_peak_2122	NC_064035.1	15206631	15207646	+	2720	NA	promoter-TSS (Nvec_vc1.1_LOC5521849)	-promoter-TSS (Nvec_vc1.1_LOC5521849)	-108	Nvec_vc1.1_LOC5521849	Nvec_vc1.1_LOC5521849	Nvec_vc1.1_XM_032367083			LOC5521849			NA
Ncol_pos_R1.mLb.clN_peak_8010	NC_064041.1	5455219	5456033	+	2706	NA	promoter-TSS (Nvec_vc1.1_LOC5504498)	-promoter-TSS (Nvec_vc1.1_LOC5504498)	10	Nvec_vc1.1_LOC5504498	Nvec_vc1.1_LOC5504498	Nvec_vc1.1_XM_001625346			LOC5504498			NA
Ncol_pos_R1.mLb.clN_peak_10290	NC_064043.1	13730058	13731577	+	2700	NA	promoter-TSS (Nvec_vc1.1_LOC5506747)	-promoter-TSS (Nvec_vc1.1_LOC5506747)	201	Nvec_vc1.1_LOC5506748	Nvec_vc1.1_LOC5506748	Nvec_vc1.1_XM_032375196			LOC5506748			NA
Ncol_pos_R1.mLb.clN_peak_12363	NC_064046.1	6531401	6532028	+	2699	NA	exon (Nvec_vc1.1_LOC5518008, exon 1 of 16)	-exon (Nvec_vc1.1_LOC5518008, exon 1 of 16)	338	Nvec_vc1.1_LOC5518008	Nvec_vc1.1_LOC5518008	Nvec_vc1.1_XM_001637985			LOC5518008			NA
Ncol_pos_R1.mLb.clN_peak_5202	NC_064038.1	6798409	6799522	+	2698	NA	promoter-TSS (Nvec_vc1.1_LOC5504591)	-promoter-TSS (Nvec_vc1.1_LOC5504591)	-89	Nvec_vc1.1_LOC5504591	Nvec_vc1.1_LOC5504591	Nvec_vc1.1_XM_001625430			LOC5504591			NA
Ncol_pos_R1.mLb.clN_peak_342	NC_064034.1	6423101	6424093	+	2695	NA	promoter-TSS (Nvec_vc1.1_LOC5519119)	-promoter-TSS (Nvec_vc1.1_LOC5519119)	-54	Nvec_vc1.1_LOC5519119	Nvec_vc1.1_LOC5519119	Nvec_vc1.1_XM_032363781			LOC5519119			NA
Ncol_pos_R1.mLb.clN_peak_6824	NC_064040.1	1247964	1248773	+	2695	NA	promoter-TSS (Nvec_vc1.1_LOC5511916)	-promoter-TSS (Nvec_vc1.1_LOC5511916)	-118	Nvec_vc1.1_LOC5511915	Nvec_vc1.1_LOC5511915	Nvec_vc1.1_XM_032381348			LOC5511915			NA
Ncol_pos_R1.mLb.clN_peak_12628	NC_064046.1	11733702	11734790	+	2694	NA	exon (Nvec_vc1.1_LOC116603322, exon 1 of 2)	-exon (Nvec_vc1.1_LOC116603322, exon 1 of 2)	770	Nvec_vc1.1_LOC116603322	Nvec_vc1.1_LOC116603322	Nvec_vc1.1_XM_032364381			LOC116603322			NA
Ncol_pos_R1.mLb.clN_peak_7998	NC_064041.1	5155486	5156219	+	2691	NA	promoter-TSS (Nvec_vc1.1_LOC5508812)	-promoter-TSS (Nvec_vc1.1_LOC5508812)	-66	Nvec_vc1.1_LOC5508802	Nvec_vc1.1_LOC5508802	Nvec_vc1.1_XM_001629336			LOC5508802			NA
Ncol_pos_R1.mLb.clN_peak_4243	NC_064037.1	7124120	7124912	+	2690	NA	promoter-TSS (Nvec_vc1.1_LOC116603381)	-promoter-TSS (Nvec_vc1.1_LOC116603381)	51	Nvec_vc1.1_LOC116603381	Nvec_vc1.1_LOC116603381	Nvec_vc1.1_XM_048726371			LOC116603381			NA
Ncol_pos_R1.mLb.clN_peak_10678	NC_064044.1	6643602	6644430	+	2688	NA	promoter-TSS (Nvec_vc1.1_LOC5508100)	-promoter-TSS (Nvec_vc1.1_LOC5508100)	42	Nvec_vc1.1_LOC5508100	Nvec_vc1.1_LOC5508100	Nvec_vc1.1_XM_048734432			LOC5508100			NA
Ncol_pos_R1.mLb.clN_peak_11329	NC_064045.1	3840300	3841063	+	2683	NA	promoter-TSS (Nvec_vc1.1_LOC116609751)	-promoter-TSS (Nvec_vc1.1_LOC116609751)	18	Nvec_vc1.1_LOC116609751	Nvec_vc1.1_LOC116609751	Nvec_vc1.1_XM_048719697			LOC116609751			NA
Ncol_pos_R1.mLb.clN_peak_2828	NC_064036.1	4827733	4828669	+	2679	NA	promoter-TSS (Nvec_v1g207342)	-promoter-TSS (Nvec_v1g207342)	-39	Nvec_v1g207342	Nvec_v1g207342	Nvec_v1g207342						NA
Ncol_pos_R1.mLb.clN_peak_8632	NC_064042.1	989934	990842	+	2678	NA	promoter-TSS (Nvec_vc1.1_LOC5503854)	-promoter-TSS (Nvec_vc1.1_LOC5503854)	-212	Nvec_vc1.1_LOC5503854	Nvec_vc1.1_LOC5503854	Nvec_vc1.1_XM_032372075			LOC5503854			NA
Ncol_pos_R1.mLb.clN_peak_641	NC_064034.1	11278801	11279655	+	2678	NA	promoter-TSS (Nvec_vc1.1_LOC5517472)	-promoter-TSS (Nvec_vc1.1_LOC5517472)	46	Nvec_vc1.1_LOC5517405	Nvec_vc1.1_LOC5517405	Nvec_vc1.1_XM_032361869			LOC5517405			NA
Ncol_pos_R1.mLb.clN_peak_6783	NC_064039.1	17069563	17070574	+	2675	NA	promoter-TSS (Nvec_vc1.1_LOC5506336)	-promoter-TSS (Nvec_vc1.1_LOC5506336)	-223	Nvec_vc1.1_LOC5506336	Nvec_vc1.1_LOC5506336	Nvec_vc1.1_XM_048729159			LOC5506336			NA
Ncol_pos_R1.mLb.clN_peak_3783	NC_064036.1	20209902	20211447	+	2669	NA	exon (Nvec_vc1.1_LOC5505284, exon 1 of 3)	-exon (Nvec_vc1.1_LOC5505284, exon 1 of 3)	137	Nvec_vc1.1_LOC5505284	Nvec_vc1.1_LOC5505284	Nvec_vc1.1_XM_032373715			LOC5505284			NA
Ncol_pos_R1.mLb.clN_peak_3797	NC_064036.1	20485084	20485735	+	2669	NA	promoter-TSS (Nvec_NVE7242)	-promoter-TSS (Nvec_NVE7242)	-86	Nvec_NVE7242	Nvec_NVE7242	Nvec_NVE7242						NA
Ncol_pos_R1.mLb.clN_peak_9896	NC_064043.1	7709029	7709904	+	2663	NA	promoter-TSS (Nvec_vc1.1_LOC116604588)	-promoter-TSS (Nvec_vc1.1_LOC116604588)	-460	Nvec_vc1.1_LOC116604588	Nvec_vc1.1_LOC116604588	Nvec_vc1.1_XM_032367146			LOC116604588			NA
Ncol_pos_R1.mLb.clN_peak_3077	NC_064036.1	9056413	9057918	+	2663	NA	exon (Nvec_vc1.1_LOC5512103, exon 1 of 1)	-exon (Nvec_vc1.1_LOC5512103, exon 1 of 1)	258	Nvec_vc1.1_LOC5512103	Nvec_vc1.1_LOC5512103	Nvec_vc1.1_XM_001632402			LOC5512103			NA
Ncol_pos_R1.mLb.clN_peak_12058	NC_064046.1	1432457	1433356	+	2661	NA	promoter-TSS (Nvec_vc1.1_LOC5505173)	-promoter-TSS (Nvec_vc1.1_LOC5505173)	-52	Nvec_vc1.1_LOC5505173	Nvec_vc1.1_LOC5505173	Nvec_vc1.1_XM_032373555			LOC5505173			NA
Ncol_pos_R1.mLb.clN_peak_5034	NC_064038.1	3976020	3977946	+	2652	NA	exon (Nvec_vc1.1_LOC5517820, exon 1 of 2)	-exon (Nvec_vc1.1_LOC5517820, exon 1 of 2)	883	Nvec_vc1.1_LOC5517820	Nvec_vc1.1_LOC5517820	Nvec_vc1.1_XM_001637706			LOC5517820			NA
Ncol_pos_R1.mLb.clN_peak_4166	NC_064037.1	5929847	5931076	+	2652	NA	intron (Nvec_vc1.1_LOC5509315, intron 14 of 19)	-intron (Nvec_vc1.1_LOC5509315, intron 14 of 19)	7268	Nvec_NVE3356	Nvec_NVE3356	Nvec_NVE3356						NA
Ncol_pos_R1.mLb.clN_peak_4284	NC_064037.1	7753420	7754060	+	2646	NA	promoter-TSS (Nvec_vc1.1_LOC5519634)	-promoter-TSS (Nvec_vc1.1_LOC5519634)	-121	Nvec_vc1.1_LOC5519634	Nvec_vc1.1_LOC5519634	Nvec_vc1.1_XM_032364464			LOC5519634			NA
Ncol_pos_R1.mLb.clN_peak_978	NC_064034.1	17946651	17947734	+	2638	NA	promoter-TSS (Nvec_vc1.1_LOC5514416)	-promoter-TSS (Nvec_vc1.1_LOC5514416)	-76	Nvec_vc1.1_LOC5514416	Nvec_vc1.1_LOC5514416	Nvec_vc1.1_XM_001634549			LOC5514416			NA
Ncol_pos_R1.mLb.clN_peak_8473	NC_064041.1	14805487	14806444	+	2638	NA	promoter-TSS (Nvec_vc1.1_LOC5510514)	-promoter-TSS (Nvec_vc1.1_LOC5510514)	-38	Nvec_vc1.1_LOC5510491	Nvec_vc1.1_LOC5510491	Nvec_vc1.1_XM_048730950			LOC5510491			NA
Ncol_pos_R1.mLb.clN_peak_8018	NC_064041.1	5534102	5534692	+	2632	NA	promoter-TSS (Nvec_vc1.1_LOC5504492)	-promoter-TSS (Nvec_vc1.1_LOC5504492)	32	Nvec_vc1.1_LOC5504492	Nvec_vc1.1_LOC5504492	Nvec_vc1.1_XM_001625350			LOC5504492			NA
Ncol_pos_R1.mLb.clN_peak_13441	NC_064047.1	13135555	13136491	+	2631	NA	promoter-TSS (Nvec_vc1.1_LOC5503079)	-promoter-TSS (Nvec_vc1.1_LOC5503079)	-54	Nvec_vc1.1_LOC5503070	Nvec_vc1.1_LOC5503070	Nvec_vc1.1_XM_048721813			LOC5503070			NA
