gene	motif	ATAC	RNA	comparison	reporterline	vs	cor	motif_gene	correlation	pfam	name
Nvec_v1g244929	ARCH237	-0.03822	0.513463389831697	Ncol_vs_Elav	Ncol	Elav	-0.483333333333333	ARCH237__Nvec_v1g244929	no	""	zf-C2H2.HG1.14:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26
Nvec_v1g244929	ARCH237	-0.03545	0.968104893216546	Ncol_vs_Fox	Ncol	Fox	-0.483333333333333	ARCH237__Nvec_v1g244929	no	""	zf-C2H2.HG1.14:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26
Nvec_v1g244929	ARCH237	-0.10156	0.0976973142570305	Ncol_vs_neg	Ncol	neg	-0.483333333333333	ARCH237__Nvec_v1g244929	no	""	zf-C2H2.HG1.14:like:AC008758.1/AC008770.2/AC010422.6/AC073111.4/AC138696.1/BCL11A/BCL11B/EGR1/EGR2/EGR3/EGR4/FEZF1/FEZF2/GFI1/GFI1B/GZF1/HIC1/HIVEP1/IKZF1/IKZF2/IKZF3/IKZF4/MAZ/MYNN/MZF1/OSR1/OSR2/PATZ1/PLAG1/PRDM1/PRDM2/PRDM4/PRDM5/PRDM12/PRDM13/PRDM15/REPIN1/SALL1/SALL2/SALL3/SALL4/VEZF1/ZBTB2/ZBTB3/ZBTB6/ZBTB7A/ZBTB7B/ZBTB7C/ZBTB8A/ZBTB11/ZBTB14/ZBTB21/ZBTB24/ZBTB25/ZBTB26/ZBTB32/ZBTB34/ZBTB37/ZBTB38/ZBTB39/ZBTB41/ZBTB45/ZBTB47/ZFAT/ZFP37/ZFP41/ZFP57/ZFP64/ZFX/ZFY/ZIM2/ZIM3/ZKSCAN2/ZNF2/ZNF14/ZNF16/ZNF18/ZNF20/ZNF22/ZNF24/ZNF32/ZNF35/ZNF45/ZNF57/ZNF74/ZNF80/ZNF133/ZNF135/ZNF136/ZNF138/ZNF141/ZNF142/ZNF197/ZNF200/ZNF202/ZNF212/ZNF213/ZNF217/ZNF219/ZNF236/ZNF260/ZNF263/ZNF264/ZNF268/ZNF275/ZNF282/ZNF287/ZNF296/ZNF311/ZNF316/ZNF320/ZNF331/ZNF335/ZNF337/ZNF341/ZNF343/ZNF367/ZNF396/ZNF397/ZNF436/ZNF439/ZNF444/ZNF446/ZNF467/ZNF484/ZNF490/ZNF491/ZNF497/ZNF500/ZNF502/ZNF507/ZNF513/ZNF526/ZNF532/ZNF536/ZNF540/ZNF543/ZNF551/ZNF555/ZNF564/ZNF568/ZNF569/ZNF573/ZNF589/ZNF592/ZNF596/ZNF597/ZNF605/ZNF629/ZNF644/ZNF646/ZNF648/ZNF652/ZNF658/ZNF664/ZNF665/ZNF667/ZNF668/ZNF669/ZNF678/ZNF687/ZNF688/ZNF695/ZNF696/ZNF697/ZNF699/ZNF707/ZNF709/ZNF711/ZNF713/ZNF717/ZNF728/ZNF732/ZNF763/ZNF768/ZNF771/ZNF774/ZNF775/ZNF777/ZNF778/ZNF780A/ZNF780B/ZNF781/ZNF783/ZNF784/ZNF786/ZNF791/ZNF805/ZNF827/ZNF835/ZNF845/ZNF865/ZNF878/ZNF879/ZNF883/ZSCAN2/ZSCAN4/ZSCAN5A/ZSCAN5B/ZSCAN10/ZSCAN16/ZSCAN23/ZSCAN26
Nvec_v1g89657	ARCH11	-0.01521	0.150221734094519	Elav_vs_Fox	Elav	Fox	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g89657	ARCH11	-0.10324	-0.0928402866637544	Elav_vs_Ncol	Elav	Ncol	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g89657	ARCH11	0.08614	0.0124813027802489	Elav_vs_neg	Elav	neg	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g89657	ARCH11	0.01521	-0.150221734094519	Fox_vs_Elav	Fox	Elav	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g89657	ARCH11	-0.09343	-0.243062020758273	Fox_vs_Ncol	Fox	Ncol	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g89657	ARCH11	0.15714	-0.148269368218172	Fox_vs_neg	Fox	neg	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g89657	ARCH11	0.10324	0.0928402866637545	Ncol_vs_Elav	Ncol	Elav	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g89657	ARCH11	0.09343	0.243062020758273	Ncol_vs_Fox	Ncol	Fox	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g89657	ARCH11	0.22768	0.0929619728011146	Ncol_vs_neg	Ncol	neg	0.35	ARCH11__Nvec_v1g89657	no	ZNF706	zf-met.HG39.0:ZNF706
Nvec_v1g90177	ARCH706	-0.1526	-1.10288643428713	Elav_vs_Fox	Elav	Fox	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g90177	ARCH706	-0.07401	-0.628595284577685	Elav_vs_Ncol	Elav	Ncol	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g90177	ARCH706	-0.17016	-1.03852529803479	Elav_vs_neg	Elav	neg	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g90177	ARCH706	0.1526	1.10288643428713	Fox_vs_Elav	Fox	Elav	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g90177	ARCH706	0.05253	0.474291149709448	Fox_vs_Ncol	Fox	Ncol	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g90177	ARCH706	-0.00477	-0.114782479378379	Fox_vs_neg	Fox	neg	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g90177	ARCH706	0.07401	0.628595284577685	Ncol_vs_Elav	Ncol	Elav	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g90177	ARCH706	-0.05253	-0.474291149709448	Ncol_vs_Fox	Ncol	Fox	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g90177	ARCH706	-0.06839	-0.16220632430435	Ncol_vs_neg	Ncol	neg	0.966666666666667	ARCH706__Nvec_v1g90177	positive	HMGA2	AT_hook.HG1.0:HMGA2
Nvec_v1g93844	ARCH17	0.03721	1.04293736670329	Elav_vs_Fox	Elav	Fox	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g93844	ARCH17	-0.09739	-0.116522315758609	Elav_vs_Ncol	Elav	Ncol	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g93844	ARCH17	0.01932	0.622559314396523	Elav_vs_neg	Elav	neg	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g93844	ARCH17	-0.03721	-1.04293736670329	Fox_vs_Elav	Fox	Elav	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g93844	ARCH17	-0.13161	-1.1594596824619	Fox_vs_Ncol	Fox	Ncol	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g93844	ARCH17	0.01873	0.324900485252223	Fox_vs_neg	Fox	neg	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g93844	ARCH17	0.09739	0.116522315758609	Ncol_vs_Elav	Ncol	Elav	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g93844	ARCH17	0.13161	1.1594596824619	Ncol_vs_Fox	Ncol	Fox	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g93844	ARCH17	0.09672	1.139989169026	Ncol_vs_neg	Ncol	neg	0.816666666666667	ARCH17__Nvec_v1g93844	positive	NR4A1/NR4A2/NR4A3	zf-C4_Nuclear_receptors.HG1.13:NR4A1/NR4A2/NR4A3
Nvec_v1g99666	ARCH1591	0.008	0	Elav_vs_Fox	Elav	Fox	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_v1g99666	ARCH1591	-0.01727	-10.2131733507017	Elav_vs_Ncol	Elav	Ncol	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_v1g99666	ARCH1591	-0.12202	0	Elav_vs_neg	Elav	neg	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_v1g99666	ARCH1591	-0.008	0	Fox_vs_Elav	Fox	Elav	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_v1g99666	ARCH1591	-0.02528	-10.2131733507017	Fox_vs_Ncol	Fox	Ncol	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_v1g99666	ARCH1591	-0.07539	-11.0426175077756	Fox_vs_neg	Fox	neg	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_v1g99666	ARCH1591	0.01727	10.2131733507017	Ncol_vs_Elav	Ncol	Elav	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_v1g99666	ARCH1591	0.02528	10.2131733507017	Ncol_vs_Fox	Ncol	Fox	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_v1g99666	ARCH1591	-0.05623	0.90717865740705	Ncol_vs_neg	Ncol	neg	0.598487372049673	ARCH1591__Nvec_v1g99666	positive	""	HLH.HG1.93:like:SCX/TCF15
Nvec_vc1.1_XM_001618359.3	ARCH1043	-0.10357	-0.238521039413058	Elav_vs_Fox	Elav	Fox	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618359.3	ARCH1043	-0.05509	1.14490854386988	Elav_vs_Ncol	Elav	Ncol	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618359.3	ARCH1043	-0.21114	-0.0645126296989123	Elav_vs_neg	Elav	neg	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618359.3	ARCH1043	0.10357	0.238521039413058	Fox_vs_Elav	Fox	Elav	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618359.3	ARCH1043	0.0246	1.38342958328294	Fox_vs_Ncol	Fox	Ncol	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618359.3	ARCH1043	-0.14778	-0.782824395915523	Fox_vs_neg	Fox	neg	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618359.3	ARCH1043	0.05509	-1.14490854386988	Ncol_vs_Elav	Ncol	Elav	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618359.3	ARCH1043	-0.0246	-1.38342958328294	Ncol_vs_Fox	Ncol	Fox	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618359.3	ARCH1043	-0.1069	-2.21019937212962	Ncol_vs_neg	Ncol	neg	0.233333333333333	ARCH1043__Nvec_vc1.1_XM_001618359.3	no	CU639417.1/H2BC1/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BS1/H2BU1	NFYB_NFYC.HG1.10:CU639417.1/H2BC1/H2BC3/H2BC4/H2BC5/H2BC6/H2BC7/H2BC8/H2BC9/H2BC10/H2BC11/H2BC12/H2BC13/H2BC14/H2BC15/H2BC17/H2BC18/H2BC21/H2BS1/H2BU1
Nvec_vc1.1_XM_001618929.3	ARCH313	-0.07411	0.38572986306775	Elav_vs_Fox	Elav	Fox	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001618929.3	ARCH313	-0.04356	-0.340281307874715	Elav_vs_Ncol	Elav	Ncol	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001618929.3	ARCH313	0.03303	-0.630648972238715	Elav_vs_neg	Elav	neg	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001618929.3	ARCH313	0.07411	-0.38572986306775	Fox_vs_Elav	Fox	Elav	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001618929.3	ARCH313	0.01629	-0.726011170942465	Fox_vs_Ncol	Fox	Ncol	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001618929.3	ARCH313	0.19648	-0.323898970880808	Fox_vs_neg	Fox	neg	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001618929.3	ARCH313	0.04356	0.340281307874715	Ncol_vs_Elav	Ncol	Elav	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001618929.3	ARCH313	-0.01629	0.726011170942465	Ncol_vs_Fox	Ncol	Fox	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001618929.3	ARCH313	0.14504	-0.466436475658489	Ncol_vs_neg	Ncol	neg	-0.3	ARCH313__Nvec_vc1.1_XM_001618929.3	no	ZFP3/ZNF319/ZNF449/ZNF574	zf-C2H2.HG10.1:ZFP3/ZNF319/ZNF449/ZNF574
Nvec_vc1.1_XM_001622271.3	ARCH1547	0.00054	2.16679460322444	Elav_vs_Fox	Elav	Fox	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_vc1.1_XM_001622271.3	ARCH1547	0.03968	1.67323417227179	Elav_vs_Ncol	Elav	Ncol	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_vc1.1_XM_001622271.3	ARCH1547	0.10471	1.58275304154864	Elav_vs_neg	Elav	neg	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_vc1.1_XM_001622271.3	ARCH1547	-0.00054	-2.16679460322444	Fox_vs_Elav	Fox	Elav	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_vc1.1_XM_001622271.3	ARCH1547	0.03965	-0.493560430952643	Fox_vs_Ncol	Fox	Ncol	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_vc1.1_XM_001622271.3	ARCH1547	0.14914	-1.03599140149038	Fox_vs_neg	Fox	neg	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_vc1.1_XM_001622271.3	ARCH1547	-0.03968	-1.67323417227179	Ncol_vs_Elav	Ncol	Elav	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_vc1.1_XM_001622271.3	ARCH1547	-0.03965	0.493560430952643	Ncol_vs_Fox	Ncol	Fox	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
Nvec_vc1.1_XM_001622271.3	ARCH1547	0.08768	-0.904445947206407	Ncol_vs_neg	Ncol	neg	0.2	ARCH1547__Nvec_vc1.1_XM_001622271.3	no	""	IRF.HG1.1:IRF1/IRF2/IRF3/IRF4/IRF5/IRF6/IRF7/IRF8/IRF9
