ID_Vienna	seqnames	position_of_POU_mark	start	end	JGI_ID	target_gene
NVE20291	scaffold_56	gene_body	198020	214194	100328	Nvec_vc1.1_XM_032384110.2
NVE20300	scaffold_56	gene_body	356825	375032	242063	Nvec_vc1.1_XM_048719657.1
NVE20310	scaffold_56	gene_body	460021	473039	229139	Nvec_vc1.1_XM_048719874.1
NVE20323	scaffold_56	gene_body	653398	717532	60046	Nvec_vc1.1_XM_048722574.1
NVE20323	scaffold_56	gene_body	653398	717532	60046	Nvec_vc1.1_XM_048722574.1
NVE20323	scaffold_56	gene_body	653398	717532	60046	Nvec_vc1.1_XM_048722574.1
NVE20323	scaffold_56	gene_body	653398	717532	60046	Nvec_vc1.1_XM_048722574.1
NVE20431	scaffold_57	gene_body	48246	54610	No data	Nvec_vc1.1_XM_048719697.1
NVE20433	scaffold_57	gene_body	93656	98894	No data	Nvec_vc1.1_XM_048719697.1
NVE20674	scaffold_58	gene_body	902517	921359	205359	Nvec_vc1.1_XM_032383950.2
NVE20743	scaffold_59	gene_body	49817	72535	25059	Nvec_vc1.1_XM_048725070.1
NVE20743	scaffold_59	gene_body	49817	72535	25059	Nvec_vc1.1_XM_048725070.1
NVE20768	scaffold_59	gene_body	309066	322764	232575	Nvec_vc1.1_XM_001634398.3
NVE20784	scaffold_59	gene_body	579327	601521	205426	Nvec_v1g205426
NVE21107	scaffold_60	gene_body	90927	133915	205490	Nvec_vc1.1_XM_048731381.1
NVE21107	scaffold_60	gene_body	90927	133915	205490	Nvec_vc1.1_XM_048731381.1
NVE21115	scaffold_60	gene_body	199198	201342	26496	Nvec_v1g26496
NVE21114	scaffold_60	gene_body	198507	215054	242264	Nvec_vc1.1_XM_048731183.1
NVE21124	scaffold_60	gene_body	434139	452226	184640	Nvec_vc1.1_XM_048727656.1
NVE21125	scaffold_60	gene_body	465348	490196	33715	Nvec_vc1.1_XM_001634324.3
NVE21134	scaffold_60	gene_body	584826	594792	242271	Nvec_vc1.1_XM_048727456.1
NVE21238	scaffold_61	gene_body	234711	253145	101677	Nvec_vc1.1_XM_032383658.2
NVE21262	scaffold_61	gene_body	495822	515731	27496	Nvec_vc1.1_XM_032383590.2
NVE21517	scaffold_63	gene_body	236225	254891	242416	Nvec_vc1.1_XM_001634030.3
NVE21561	scaffold_63	gene_body	837749	934527	102137	Nvec_vc1.1_XM_048721947.1
NVE21645	scaffold_64	gene_body	813605	824875	165768	Nvec_vc1.1_XM_048720843.1
NVE21726	scaffold_65	gene_body	111279	129285	26737	Nvec_vc1.1_XM_032383226.2
NVE21757	scaffold_65	gene_body	456904	494895	242500	Nvec_vc1.1_XM_048726072.1
NVE21757	scaffold_65	gene_body	456904	494895	242500	Nvec_vc1.1_XM_048726072.1
NVE21758	scaffold_65	gene_body	507344	524213	31519	Nvec_vc1.1_XM_001633894.3
NVE21893	scaffold_66	gene_body	625944	663182	242549	Nvec_vc1.1_XM_048725381.1
NVE21893	scaffold_66	gene_body	625944	663182	242549	Nvec_vc1.1_XM_048725381.1
NVE21893	scaffold_66	gene_body	625944	663182	242549	Nvec_vc1.1_XM_048725381.1
NVE21903	scaffold_66	gene_body	730307	780568	20072	Nvec_vc1.1_XM_001633835.3
NVE21903	scaffold_66	gene_body	730307	780568	20072	Nvec_vc1.1_XM_048725697.1
NVE21916	scaffold_66	gene_body	871985	890036	102958	Nvec_vc1.1_XM_048723344.1
NVE21983	scaffold_67	gene_body	143407	171055	20067	Nvec_vc1.1_XM_048733726.1
NVE21983	scaffold_67	gene_body	143407	171055	20067	Nvec_vc1.1_XM_048733726.1
NVE21983	scaffold_67	gene_body	143407	171055	20067	Nvec_vc1.1_XM_032383060.2
NVE21983	scaffold_67	gene_body	143407	171055	20067	Nvec_vc1.1_XM_048733726.1
NVE22067	scaffold_67	gene_body	957918	969132	185277	Nvec_vc1.1_XM_001633756.3
NVE22121	scaffold_68	gene_body	140286	157965	No data	Nvec_vc1.1_XM_048723200.1
NVE22150	scaffold_68	gene_body	616504	665842	206329	Nvec_vc1.1_XM_048722875.1
NVE22173	scaffold_68	gene_body	924970	948498	58781	Nvec_vc1.1_XM_048722585.1
NVE22173	scaffold_68	gene_body	924970	948498	58781	Nvec_vc1.1_XM_048722585.1
NVE22596	scaffold_70	gene_body	493484	509575	44401	Nvec_vc1.1_XM_032382813.2
NVE22601	scaffold_70	gene_body	587785	622783	166198	Nvec_vc1.1_XM_048728721.1
NVE22601	scaffold_70	gene_body	587785	622783	166198	Nvec_vc1.1_XM_001633548.3
NVE22701	scaffold_71	gene_body	171847	192065	104138	Nvec_vc1.1_XM_048724730.1
NVE22764	scaffold_71	gene_body	855332	882530	185528	Nvec_vc1.1_XM_032382699.2
NVE22769	scaffold_71	gene_body	926595	931410	No data	Nvec_vc1.1_XM_032382710.2
NVE22995	scaffold_73	gene_body	342898	357092	242815	Nvec_vc1.1_XM_048726395.1
NVE23047	scaffold_73	gene_body	840243	861637	242846	Nvec_vc1.1_XM_048726385.1
NVE23055	scaffold_73	gene_body	922773	937187	229388	Nvec_vc1.1_XM_001633349.3
NVE23165	scaffold_74	gene_body	403682	413744	166469	Nvec_vc1.1_XM_001633237.3
NVE23315	scaffold_75	gene_body	382416	395720	27312	Nvec_vc1.1_XM_032382402.2
NVE23326	scaffold_75	gene_body	530652	539092	No data	Nvec_vc1.1_XM_048727038.1
NVE23421	scaffold_76	gene_body	151667	157595	242962	Nvec_vc1.1_XM_032382247.2
NVE23450	scaffold_76	gene_body	589873	619221	242978	Nvec_vc1.1_XM_048721827.1
NVE23450	scaffold_76	gene_body	589873	619221	242978	Nvec_vc1.1_XM_048721827.1
NVE23450	scaffold_76	gene_body	589873	619221	242978	Nvec_vc1.1_XM_048721827.1
NVE23450	scaffold_76	gene_body	589873	619221	242978	Nvec_vc1.1_XM_048721827.1
NVE23473	scaffold_76	gene_body	844425	877061	105339	Nvec_vc1.1_XM_048721549.1
NVE23664	scaffold_78	gene_body	87236	157840	52816	Nvec_vc1.1_XM_048732757.1
NVE23664	scaffold_78	gene_body	87236	157840	52816	Nvec_vc1.1_XM_048732757.1
NVE23664	scaffold_78	gene_body	87236	157840	52816	Nvec_vc1.1_XM_048732757.1
NVE23664	scaffold_78	gene_body	87236	157840	52816	Nvec_vc1.1_XM_048732757.1
NVE23688	scaffold_78	gene_body	434064	445132	207240	Nvec_vc1.1_XM_032382063.2
NVE24284	scaffold_81	gene_body	349856	367110	No data	Nvec_vc1.1_XM_048722411.1
NVE24298	scaffold_81	gene_body	543967	571731	106419	Nvec_vc1.1_XM_048722718.1
NVE24421	scaffold_82	gene_body	725264	755062	106616	Nvec_vc1.1_XM_032381772.2
NVE24596	scaffold_84	gene_body	149767	164805	73945	Nvec_vc1.1_XM_048733175.1
NVE24597	scaffold_84	gene_body	179211	202743	106996	Nvec_vc1.1_XM_001632513.3
NVE24608	scaffold_84	gene_body	345752	363109	229539	Nvec_vc1.1_XM_001632516.3
NVE24696	scaffold_85	gene_body	106467	117515	107214	Nvec_vc1.1_XM_032381591.2
NVE24727	scaffold_85	gene_body	470070	488303	207870	Nvec_vc1.1_XM_048733482.1
NVE24728	scaffold_85	gene_body	490970	544534	107236	Nvec_vc1.1_XM_048733365.1
NVE24728	scaffold_85	gene_body	490970	544534	107236	Nvec_vc1.1_XM_048733365.1
NVE24728	scaffold_85	gene_body	490970	544534	107236	Nvec_vc1.1_XM_048733365.1
NVE24728	scaffold_85	gene_body	490970	544534	107236	Nvec_vc1.1_XM_048733365.1
NVE24728	scaffold_85	gene_body	490970	544534	107236	Nvec_vc1.1_XM_048733365.1
NVE24737	scaffold_85	gene_body	589634	598790	167304	Nvec_vc1.1_XM_048733900.1
NVE24744	scaffold_85	gene_body	652265	704283	20288	Nvec_vc1.1_XM_032381593.2
NVE24750	scaffold_85	gene_body	752431	778409	243339	Nvec_vc1.1_XM_032381525.2
NVE24750	scaffold_85	gene_body	752431	778409	243339	Nvec_vc1.1_XM_032381525.2
NVE24750	scaffold_85	gene_body	752431	778409	243339	Nvec_vc1.1_XM_032381525.2
NVE24750	scaffold_85	gene_body	752431	778409	243339	Nvec_vc1.1_XM_032381525.2
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24810	scaffold_86	gene_body	306395	438507	107451	Nvec_vc1.1_XM_048725343.1
NVE24839	scaffold_86	gene_body	786377	798295	207968	Nvec_vc1.1_XM_048724827.1
NVE24872	scaffold_87	gene_body	26641	85535	207976	Nvec_vc1.1_XM_048727350.1
NVE24872	scaffold_87	gene_body	26641	85535	207976	Nvec_vc1.1_XM_048727350.1
NVE24872	scaffold_87	gene_body	26641	85535	207976	Nvec_vc1.1_XM_048727350.1
NVE24872	scaffold_87	gene_body	26641	85535	207976	Nvec_vc1.1_XM_048727350.1
NVE24872	scaffold_87	gene_body	26641	85535	207976	Nvec_vc1.1_XM_048727350.1
NVE24872	scaffold_87	gene_body	26641	85535	207976	Nvec_vc1.1_XM_048727350.1
NVE24877	scaffold_87	gene_body	148274	188282	107738	Nvec_vc1.1_XM_048728294.1
NVE24879	scaffold_87	gene_body	188413	210447	167381	Nvec_vc1.1_XM_048728295.1
NVE24918	scaffold_87	gene_body	781408	805412	107698	Nvec_vc1.1_XM_001632334.3
NVE24999	scaffold_88	gene_body	578622	586939	229595	Nvec_vc1.1_XM_032381288.2
NVE25084	scaffold_89	gene_body	262156	266591	186754	Nvec_vc1.1_XM_001632161.3
NVE25383	scaffold_90	gene_body	411910	425808	208267	Nvec_vc1.1_XM_048727682.1
NVE25388	scaffold_90	gene_body	499977	554945	73709	Nvec_vc1.1_XM_032381137.2
NVE25401	scaffold_90	gene_body	759168	797649	59253	Nvec_vc1.1_XM_048732730.1
NVE25401	scaffold_90	gene_body	759168	797649	59253	Nvec_v1g208299
NVE25493	scaffold_91	gene_body	674784	700777	108631	Nvec_vc1.1_XM_001632097.3
NVE25493	scaffold_91	gene_body	674784	700777	108631	Nvec_vc1.1_XM_001632097.3
NVE25498	scaffold_91	gene_body	777771	796190	208381	Nvec_vc1.1_XM_048720074.1
NVE25683	scaffold_93	gene_body	411372	428030	20862	Nvec_vc1.1_XM_048726421.1
NVE25690	scaffold_93	gene_body	522507	540816	167837	Nvec_vc1.1_XM_048727120.1
NVE25755	scaffold_94	gene_body	87716	133400	208586	Nvec_vc1.1_XM_048728520.1
NVE25755	scaffold_94	gene_body	87716	133400	208586	Nvec_vc1.1_XM_048728520.1
NVE25755	scaffold_94	gene_body	87716	133400	208586	Nvec_vc1.1_XM_001631817.3
NVE25767	scaffold_94	gene_body	241232	251000	109337	Nvec_vc1.1_XM_048729523.1
NVE25865	scaffold_95	gene_body	100556	139287	109595	Nvec_vc1.1_XM_001631769.3
NVE25888	scaffold_95	gene_body	423272	445980	109661	Nvec_vc1.1_XM_032380765.2
NVE25967	scaffold_96	gene_body	755146	771309	243715	Nvec_vc1.1_XM_048722385.1
NVE25967	scaffold_96	gene_body	755146	771309	243715	Nvec_vc1.1_XM_001631736.3
NVE26007	scaffold_97	gene_body	345948	372146	243726	Nvec_vc1.1_XM_032380634.2
NVE26082	scaffold_98	gene_body	293927	317031	110002	Nvec_vc1.1_XM_048724713.1
NVE26106	scaffold_98	gene_body	584850	591909	52380	Nvec_vc1.1_XM_032380497.2
NVE26187	scaffold_99	gene_body	443619	457497	208963	Nvec_vc1.1_XM_048728211.1
NVE26194	scaffold_99	gene_body	520452	534516	208969	Nvec_vc1.1_XM_032380426.2
NVE438	scaffold_100	gene_body	202455	246351	232919	Nvec_vc1.1_XM_048723873.1
NVE438	scaffold_100	gene_body	202455	246351	232919	Nvec_vc1.1_XM_048723873.1
NVE470	scaffold_100	gene_body	570856	651541	209051	Nvec_vc1.1_XM_048729009.1
NVE470	scaffold_100	gene_body	570856	651541	209051	Nvec_vc1.1_XM_048729009.1
NVE470	scaffold_100	gene_body	570856	651541	209051	Nvec_vc1.1_XM_048729009.1
NVE470	scaffold_100	gene_body	570856	651541	209051	Nvec_vc1.1_XM_048729009.1
NVE470	scaffold_100	gene_body	570856	651541	209051	Nvec_vc1.1_XM_048729009.1
NVE470	scaffold_100	gene_body	570856	651541	209051	Nvec_vc1.1_XM_048729009.1
NVE470	scaffold_100	gene_body	570856	651541	209051	Nvec_vc1.1_XM_048729009.1
NVE602	scaffold_102	gene_body	99096	123430	243917	Nvec_vc1.1_XM_032380216.2
NVE610	scaffold_102	gene_body	182375	203161	235180	Nvec_vc1.1_XM_032380228.2
NVE638	scaffold_102	gene_body	504476	513140	110875	Nvec_vc1.1_XM_032380239.2
NVE702	scaffold_103	gene_body	169605	194414	232941	Nvec_vc1.1_XM_001631283.3
NVE717	scaffold_103	gene_body	391358	397282	235187	Nvec_vc1.1_XM_001631292.3
NVE735	scaffold_103	gene_body	571759	577731	No data	Nvec_vc1.1_XM_032380123.2
NVE830	scaffold_104	gene_body	614326	630194	209348	Nvec_vc1.1_XM_048720612.1
NVE830	scaffold_104	gene_body	614326	630194	209348	Nvec_vc1.1_XM_048720612.1
NVE900	scaffold_105	gene_body	634951	652637	111441	Nvec_v1g111441
NVE928	scaffold_106	gene_body	18807	27025	111552	Nvec_v1g111525
NVE990	scaffold_106	gene_body	694993	713731	No data	Nvec_vc1.1_XM_048729876.1
NVE1034	scaffold_107	gene_body	347976	369563	111813	Nvec_vc1.1_XM_048729755.1
NVE1034	scaffold_107	gene_body	347976	369563	111813	Nvec_vc1.1_XM_048729755.1
NVE1097	scaffold_108	gene_body	453796	471364	209600	Nvec_vc1.1_XM_032379829.2
NVE1157	scaffold_109	gene_body	336704	363418	244104	Nvec_vc1.1_XM_048733202.1
NVE1178	scaffold_109	gene_body	598285	627343	168629	Nvec_vc1.1_XM_001631027.3
NVE1381	scaffold_110	gene_body	9196	17140	209688	Nvec_vc1.1_XM_048729217.1
NVE1392	scaffold_110	gene_body	267830	298434	209704	Nvec_vc1.1_XM_048728583.1
NVE1420	scaffold_110	gene_body	605414	650942	112320	Nvec_vc1.1_XM_048729509.1
NVE1420	scaffold_110	gene_body	605414	650942	112320	Nvec_vc1.1_XM_048729509.1
NVE1420	scaffold_110	gene_body	605414	650942	112320	Nvec_vc1.1_XM_048729509.1
NVE1444	scaffold_111	gene_body	20853	31815	227023	Nvec_vc1.1_XM_048731800.1
NVE1530	scaffold_112	gene_body	153812	158695	25951	Nvec_vc1.1_XM_032379586.2
NVE1560	scaffold_112	gene_body	484599	505929	1957	Nvec_vc1.1_XM_048721507.1
NVE1601	scaffold_113	gene_body	247849	301343	112698	Nvec_vc1.1_XM_032379510.2
NVE1612	scaffold_113	gene_body	461139	532719	212	Nvec_vc1.1_XM_048727463.1
NVE1612	scaffold_113	gene_body	461139	532719	212	Nvec_vc1.1_XM_048727463.1
NVE1612	scaffold_113	gene_body	461139	532719	212	Nvec_vc1.1_XM_048727463.1
NVE1612	scaffold_113	gene_body	461139	532719	212	Nvec_vc1.1_XM_048727463.1
NVE1612	scaffold_113	gene_body	461139	532719	212	Nvec_vc1.1_XM_048727463.1
NVE1612	scaffold_113	gene_body	461139	532719	212	Nvec_vc1.1_XM_048727463.1
NVE1612	scaffold_113	gene_body	461139	532719	212	Nvec_vc1.1_XM_048727463.1
NVE1650	scaffold_114	gene_body	143978	158125	244223	Nvec_vc1.1_XM_001630767.3
NVE1653	scaffold_114	gene_body	201196	222853	112845	Nvec_vc1.1_XM_048721921.1
NVE1656	scaffold_114	gene_body	254516	263850	244226	Nvec_vc1.1_XM_032379479.2
NVE1679	scaffold_114	gene_body	515830	526352	57796	Nvec_vc1.1_XM_001630751.3
NVE1747	scaffold_115	gene_body	569343	601892	244257	Nvec_vc1.1_XM_032379418.2
NVE1780	scaffold_116	gene_body	282743	303386	235248	Nvec_vc1.1_XM_032379382.2
NVE1937	scaffold_118	gene_body	489055	494327	113472	Nvec_vc1.1_XM_032379223.2
NVE1955	scaffold_118	gene_body	646775	659098	24995	Nvec_vc1.1_XM_048719907.1
NVE1980	scaffold_119	gene_body	127068	156505	70288	Nvec_vc1.1_XM_048725749.1
NVE2016	scaffold_119	gene_body	424353	451967	113598	Nvec_vc1.1_XM_048724688.1
NVE2016	scaffold_119	gene_body	424353	451967	113598	Nvec_vc1.1_XM_048724688.1
NVE2016	scaffold_119	gene_body	424353	451967	113598	Nvec_vc1.1_XM_048724688.1
NVE2278	scaffold_120	gene_body	290015	301083	169128	Nvec_vc1.1_XM_001630438.3
NVE2278	scaffold_120	gene_body	290015	301083	169128	Nvec_vc1.1_XM_001630438.3
NVE2322	scaffold_121	gene_body	185084	197162	113892	Nvec_vc1.1_XM_048732438.1
NVE2340	scaffold_121	gene_body	497043	510911	22567	Nvec_vc1.1_XM_032378983.2
NVE2381	scaffold_122	gene_body	288155	315221	188423	Nvec_vc1.1_XM_048721694.1
NVE2468	scaffold_124	gene_body	7418	53445	114224	Nvec_vc1.1_XM_032378772.2
NVE2483	scaffold_124	gene_body	163155	175475	No data	Nvec_vc1.1_XM_048724729.1
NVE2512	scaffold_124	gene_body	547994	567085	114311	Nvec_vc1.1_XM_001630250.3
NVE2629	scaffold_126	gene_body	414976	433583	114572	Nvec_vc1.1_XM_048730194.1
NVE2629	scaffold_126	gene_body	414976	433583	114572	Nvec_vc1.1_XM_048730194.1
NVE2639	scaffold_126	gene_body	510908	523256	210732	Nvec_vc1.1_XM_048730332.1
NVE2788	scaffold_128	gene_body	487888	513749	31564	Nvec_vc1.1_XM_048719772.1
NVE2855	scaffold_129	gene_body	377713	403421	230001	Nvec_v1g244653
NVE2855	scaffold_129	gene_body	377713	403421	230001	Nvec_vc1.1_XM_032378443.2
NVE3117	scaffold_130	gene_body	155913	246927	50296	Nvec_vc1.1_XM_048732973.1
NVE3117	scaffold_130	gene_body	155913	246927	50296	Nvec_vc1.1_XM_048732973.1
NVE3169	scaffold_131	gene_body	50426	75730	115361	Nvec_vc1.1_XM_048733378.1
NVE3169	scaffold_131	gene_body	50426	75730	115361	Nvec_vc1.1_XM_048733378.1
NVE3210	scaffold_131	gene_body	432530	436061	211050	Nvec_vc1.1_XM_032378359.2
NVE3268	scaffold_132	gene_body	276701	295423	169723	Nvec_vc1.1_XM_032378309.2
NVE3291	scaffold_132	gene_body	469117	481533	169753	Nvec_vc1.1_XM_048725045.1
NVE3300	scaffold_132	gene_body	567881	606185	115565	Nvec_vc1.1_XM_032378291.2
NVE3300	scaffold_132	gene_body	567881	606185	115565	Nvec_vc1.1_XM_032378291.2
NVE3344	scaffold_133	gene_body	249579	261783	211165	Nvec_vc1.1_XM_048726235.1
NVE3344	scaffold_133	gene_body	249579	261783	211165	Nvec_vc1.1_XM_048726235.1
NVE3357	scaffold_133	gene_body	383657	396945	244785	Nvec_vc1.1_XM_032378208.2
NVE3413	scaffold_134	gene_body	363100	373974	211245	Nvec_vc1.1_XM_048723017.1
NVE3439	scaffold_135	gene_body	29526	44516	189070	Nvec_vc1.1_XM_048726409.1
NVE3449	scaffold_135	gene_body	127807	144615	211276	Nvec_vc1.1_XM_048726159.1
NVE3456	scaffold_135	gene_body	233487	246155	25981	Nvec_vc1.1_XM_048727221.1
NVE3472	scaffold_135	gene_body	397886	474326	211304	Nvec_vc1.1_XM_048726027.1
NVE3472	scaffold_135	gene_body	397886	474326	211304	Nvec_vc1.1_XM_048726027.1
NVE3514	scaffold_136	gene_body	125875	150025	116118	Nvec_vc1.1_XM_032378078.2
NVE3646	scaffold_138	gene_body	412379	428843	230093	Nvec_vc1.1_XM_032377937.2
NVE3702	scaffold_139	gene_body	82106	94621	189255	Nvec_vc1.1_XM_001629486.3
NVE3703	scaffold_139	gene_body	95086	107730	17158	Nvec_vc1.1_XM_001629487.3
NVE3725	scaffold_139	gene_body	300155	329566	116629	Nvec_vc1.1_XM_048725179.1
NVE3735	scaffold_139	gene_body	382213	386112	116534	Nvec_vc1.1_XM_001629536.3
NVE3941	scaffold_140	gene_body	117316	122979	237220	Nvec_vc1.1_XM_001629450.3
NVE4004	scaffold_141	gene_body	10377	88045	116722	Nvec_vc1.1_XM_048723804.1
NVE4004	scaffold_141	gene_body	10377	88045	116722	Nvec_vc1.1_XM_048723804.1
NVE4031	scaffold_141	gene_body	384745	393725	211643	Nvec_vc1.1_XM_001629409.3
NVE4114	scaffold_142	gene_body	363459	402172	245025	Nvec_vc1.1_XM_048725016.1
NVE4114	scaffold_142	gene_body	363459	402172	245025	Nvec_vc1.1_XM_032377672.2
NVE4232	scaffold_144	gene_body	269591	297221	117129	Nvec_vc1.1_XM_032377594.2
NVE4236	scaffold_144	gene_body	356226	368042	237233	Nvec_vc1.1_XM_001629282.3
NVE4284	scaffold_145	gene_body	53643	69885	245085	Nvec_vc1.1_XM_048727453.1
NVE4372	scaffold_146	gene_body	352820	375204	48849	Nvec_vc1.1_XM_032377472.2
NVE4376	scaffold_146	gene_body	406401	463885	170394	Nvec_vc1.1_XM_048733274.1
NVE4376	scaffold_146	gene_body	406401	463885	170394	Nvec_vc1.1_XM_048733274.1
NVE4412	scaffold_147	gene_body	43467	80535	117504	Nvec_vc1.1_XM_048733983.1
NVE4423	scaffold_147	gene_body	193562	241520	117565	Nvec_vc1.1_XM_048734564.1
NVE4423	scaffold_147	gene_body	193562	241520	117565	Nvec_vc1.1_XM_048733951.1
NVE4860	scaffold_151	gene_body	451477	505608	20472	Nvec_vc1.1_XM_048720234.1
NVE4882	scaffold_152	gene_body	58916	91580	118215	Nvec_vc1.1_XM_048731300.1
NVE4883	scaffold_152	gene_body	96796	121190	212236	Nvec_vc1.1_XM_048731300.1
NVE4884	scaffold_152	gene_body	121346	164758	212236	Nvec_vc1.1_XM_048731300.1
NVE4884	scaffold_152	gene_body	121346	164758	212236	Nvec_vc1.1_XM_048731300.1
NVE4886	scaffold_152	gene_body	167567	178815	118271	Nvec_vc1.1_XM_001628945.3
NVE5006	scaffold_154	gene_body	78766	114090	118527	Nvec_vc1.1_XM_032377084.2
NVE5006	scaffold_154	gene_body	78766	114090	118527	Nvec_vc1.1_XM_032377084.2
NVE5006	scaffold_154	gene_body	78766	114090	118527	Nvec_vc1.1_XM_032377084.2
NVE5031	scaffold_154	gene_body	527192	532200	No data	Nvec_NVE5031
NVE5062	scaffold_155	gene_body	176510	233984	70071	Nvec_vc1.1_XM_048722932.1
NVE5062	scaffold_155	gene_body	176510	233984	70071	Nvec_vc1.1_XM_048722932.1
NVE5062	scaffold_155	gene_body	176510	233984	70071	Nvec_vc1.1_XM_048722932.1
NVE5062	scaffold_155	gene_body	176510	233984	70071	Nvec_vc1.1_XM_048722932.1
NVE5064	scaffold_155	gene_body	196183	213391	21978	Nvec_vc1.1_XM_048722932.1
NVE5064	scaffold_155	gene_body	196183	213391	21978	Nvec_vc1.1_XM_048722932.1
NVE5079	scaffold_155	gene_body	479170	485369	245329	Nvec_vc1.1_XM_032377067.2
NVE5080	scaffold_155	gene_body	490120	500434	57553	Nvec_vc1.1_XM_001628819.3
NVE5080	scaffold_155	gene_body	490120	500434	57553	Nvec_vc1.1_XM_001628819.3
NVE5106	scaffold_156	gene_body	30937	35955	118856	Nvec_vc1.1_XM_032376979.2
NVE5138	scaffold_156	gene_body	257038	309926	118813	Nvec_vc1.1_XM_032376986.2
NVE5297	scaffold_158	gene_body	440494	475882	170847	Nvec_vc1.1_XM_048734224.1
NVE5347	scaffold_159	gene_body	304763	365878	20005	Nvec_vc1.1_XM_048727574.1
NVE5349	scaffold_159	gene_body	389519	404974	29235	Nvec_vc1.1_XM_048727857.1
NVE5349	scaffold_159	gene_body	389519	404974	29235	Nvec_vc1.1_XM_048727857.1
NVE5353	scaffold_159	gene_body	435219	446147	212635	Nvec_vc1.1_XM_032376857.2
NVE5355	scaffold_159	gene_body	452799	461166	212635	Nvec_vc1.1_XM_032376857.2
NVE5617	scaffold_161	gene_body	280350	331197	74567	Nvec_vc1.1_XM_001628582.3
NVE5648	scaffold_162	gene_body	86350	119125	25109	Nvec_vc1.1_XM_048731273.1
NVE5648	scaffold_162	gene_body	86350	119125	25109	Nvec_vc1.1_XM_048731273.1
NVE5648	scaffold_162	gene_body	86350	119125	25109	Nvec_vc1.1_XM_048731273.1
NVE5648	scaffold_162	gene_body	86350	119125	25109	Nvec_vc1.1_XM_048731273.1
NVE5654	scaffold_162	gene_body	175801	206001	212749	Nvec_v1g212749
NVE5662	scaffold_162	gene_body	269982	279516	245479	Nvec_vc1.1_XM_032376696.2
NVE5673	scaffold_162	gene_body	443527	462125	170950	Nvec_vc1.1_XM_032376703.2
NVE5729	scaffold_163	gene_body	505526	512591	No data	Nvec_NVE5729
NVE5772	scaffold_164	gene_body	60197	73935	212847	Nvec_vc1.1_XM_001628444.3
NVE5796	scaffold_164	gene_body	340163	384972	233257	Nvec_vc1.1_XM_032376601.2
NVE5800	scaffold_164	gene_body	492008	502162	245522	Nvec_vc1.1_XM_032376618.2
NVE5912	scaffold_166	gene_body	503932	516368	212981	Nvec_vc1.1_XM_032376533.2
NVE5938	scaffold_167	gene_body	143192	164975	227246	Nvec_vc1.1_XM_001628341.3
NVE6069	scaffold_169	gene_body	293684	350232	26345	Nvec_v1g26345
NVE6273	scaffold_170	gene_body	162356	190086	13267	Nvec_vc1.1_XM_048727579.1
NVE6313	scaffold_171	gene_body	108586	127749	245645	Nvec_vc1.1_XM_032376284.2
NVE6338	scaffold_171	gene_body	410938	438556	30158	Nvec_vc1.1_XM_048725636.1
NVE6338	scaffold_171	gene_body	410938	438556	30158	Nvec_vc1.1_XM_048725636.1
NVE6383	scaffold_172	gene_body	184410	203098	21807	Nvec_vc1.1_XM_001628143.3
NVE6383	scaffold_172	gene_body	184410	203098	21807	Nvec_vc1.1_XM_001628143.3
NVE6450	scaffold_173	gene_body	185465	198763	171313	Nvec_vc1.1_XM_048728360.1
NVE6529	scaffold_174	gene_body	445800	457714	120822	Nvec_vc1.1_XM_032376101.2
NVE6556	scaffold_175	gene_body	120086	124350	1490	Nvec_v1g1285
NVE6557	scaffold_175	gene_body	126753	151655	213382	Nvec_vc1.1_XM_032376085.2
NVE6569	scaffold_175	gene_body	307826	329297	40134	Nvec_vc1.1_XM_048733585.1
NVE6582	scaffold_175	gene_body	423987	451263	10129	Nvec_vc1.1_XM_032376044.2
