TF_ID	TF_Name	Species_Name	Status	Gene_ID	Family	Motif_ID
T094930_2.00	EGR4	Homo_sapiens	D	ENSG00000135625	C2H2 ZF	M02889_2.00,M02890_2.00,M04461_2.00,M04462_2.00,M10216_2.00
T094907_2.00	FEZF1	Homo_sapiens	D	ENSG00000128610	C2H2 ZF	M08307_2.00,M08889_2.00
T095016_2.00	GFI1	Homo_sapiens	D	ENSG00000162676	C2H2 ZF	M00236_2.00,M00237_2.00,M00238_2.00,M04507_2.00,M04508_2.00,M08905_2.00,M10235_2.00,M10236_2.00
T095034_2.00	GFI1B	Homo_sapiens	D	ENSG00000165702	C2H2 ZF	M00239_2.00,M00240_2.00,M04523_2.00,M04524_2.00,M08909_2.00,M10243_2.00,M10244_2.00
T094851_2.00	GLI1	Homo_sapiens	D	ENSG00000111087	C2H2 ZF	M02643_2.00,M10176_2.00,M10177_2.00,M10178_2.00,M10179_2.00
T094799_2.00	GLI2	Homo_sapiens	D	ENSG00000074047	C2H2 ZF	M02641_2.00,M02732_2.00,M02875_2.00,M02876_2.00,M04402_2.00,M04403_2.00,M10114_2.00,M10115_2.00
T094846_2.00	GLI3	Homo_sapiens	D	ENSG00000106571	C2H2 ZF	M02642_2.00,M04416_2.00,M04417_2.00,M08875_2.00,M10167_2.00,M10168_2.00
T095469_2.00	GLI4	Homo_sapiens	D	ENSG00000250571	C2H2 ZF	M08394_2.00
T095134_2.00	GLIS1	Homo_sapiens	D	ENSG00000174332	C2H2 ZF	M02911_2.00,M04564_2.00,M04565_2.00,M08345_2.00
T094898_2.00	GLIS2	Homo_sapiens	D	ENSG00000126603	C2H2 ZF	M02887_2.00,M04449_2.00,M04450_2.00
T094847_2.00	GLIS3	Homo_sapiens	D	ENSG00000107249	C2H2 ZF	M02880_2.00,M10169_2.00,M10170_2.00,M10171_2.00
T094879_2.00	GTF3A	Homo_sapiens	D	ENSG00000122034	C2H2 ZF	M08301_2.00
T094893_2.00	GZF1	Homo_sapiens	D	ENSG00000125812	C2H2 ZF	M10206_2.00
T095155_2.00	HIC1	Homo_sapiens	D	ENSG00000177374	C2H2 ZF	M04568_2.00,M04569_2.00,M08924_2.00,M10265_2.00,M10266_2.00
T095078_2.00	HIC2	Homo_sapiens	D	ENSG00000169635	C2H2 ZF	M02902_2.00
T095118_2.00	HINFP	Homo_sapiens	D	ENSG00000172273	C2H2 ZF	M02907_2.00,M02908_2.00,M02909_2.00,M08918_2.00,M10262_2.00
T094779_2.00	HIVEP2	Homo_sapiens	D	ENSG00000010818	C2H2 ZF	M10101_2.00
T095204_2.00	HKR1	Homo_sapiens	D	ENSG00000181666	C2H2 ZF	M07662_2.00
T095237_2.00	IKZF1	Homo_sapiens	D	ENSG00000185811	C2H2 ZF	M08939_2.00,M10301_2.00,M10302_2.00,M10303_2.00,M10304_2.00,M10305_2.00,M10306_2.00
T094785_2.00	IKZF2	Homo_sapiens	D	ENSG00000030419	C2H2 ZF	M10105_2.00,M10106_2.00
T095010_2.00	IKZF3	Homo_sapiens	D	ENSG00000161405	C2H2 ZF	M08320_2.00
T095129_2.00	INSM1	Homo_sapiens	D	ENSG00000173404	C2H2 ZF	M08445_2.00,M08923_2.00
T094840_2.00	KLF1	Homo_sapiens	D	ENSG00000105610	C2H2 ZF	M00223_2.00,M00224_2.00,M00225_2.00,M00226_2.00,M08293_2.00,M08871_2.00,M10163_2.00,M10164_2.00
T094987_2.00	KLF10	Homo_sapiens	D	ENSG00000155090	C2H2 ZF	M04489_2.00,M04490_2.00,M08246_2.00,M08317_2.00,M10228_2.00
T095116_2.00	KLF11	Homo_sapiens	D	ENSG00000172059	C2H2 ZF	M00241_2.00,M00242_2.00,M04554_2.00,M04555_2.00,M10261_2.00
T094867_2.00	KLF12	Homo_sapiens	D	ENSG00000118922	C2H2 ZF	M04430_2.00,M04431_2.00,M04432_2.00,M08299_2.00,M08879_2.00,M10186_2.00
T095080_2.00	KLF13	Homo_sapiens	D	ENSG00000169926	C2H2 ZF	M02903_2.00,M04537_2.00,M04538_2.00,M04539_2.00,M04540_2.00
T095489_2.00	KLF14	Homo_sapiens	D	ENSG00000266265	C2H2 ZF	M02930_2.00,M04657_2.00,M04658_2.00,M08398_2.00
T095022_2.00	KLF15	Homo_sapiens	D	ENSG00000163884	C2H2 ZF	M04511_2.00,M04512_2.00,M04513_2.00,M04514_2.00,M08323_2.00,M08907_2.00,M10241_2.00
T094908_2.00	KLF16	Homo_sapiens	D	ENSG00000129911	C2H2 ZF	M02888_2.00,M04457_2.00,M04458_2.00
T095111_2.00	KLF17	Homo_sapiens	D	ENSG00000171872	C2H2 ZF	M04551_2.00,M04552_2.00,M04553_2.00
T094904_2.00	KLF2	Homo_sapiens	D	ENSG00000127528	C2H2 ZF	M04455_2.00,M04456_2.00,M10210_2.00,M10211_2.00
T094848_2.00	KLF3	Homo_sapiens	D	ENSG00000109787	C2H2 ZF	M04418_2.00,M04419_2.00,M04420_2.00,M08876_2.00,M10172_2.00,M10173_2.00
T094932_2.00	KLF4	Homo_sapiens	D	ENSG00000136826	C2H2 ZF	M04463_2.00,M04464_2.00,M08091_2.00,M08243_2.00,M08894_2.00,M10217_2.00,M10218_2.00,M10219_2.00,M10220_2.00
T094828_2.00	KLF5	Homo_sapiens	D	ENSG00000102554	C2H2 ZF	M04410_2.00,M04411_2.00,M08086_2.00,M08868_2.00,M09502_2.00,M10149_2.00,M10150_2.00
T094796_2.00	KLF6	Homo_sapiens	D	ENSG00000067082	C2H2 ZF	M04400_2.00,M04401_2.00,M08857_2.00,M10113_2.00
T094864_2.00	KLF7	Homo_sapiens	D	ENSG00000118263	C2H2 ZF	M08298_2.00
T094827_2.00	KLF8	Homo_sapiens	D	ENSG00000102349	C2H2 ZF	M08867_2.00,M10147_2.00,M10148_2.00
T094868_2.00	KLF9	Homo_sapiens	D	ENSG00000119138	C2H2 ZF	M08088_2.00,M08880_2.00
T094836_2.00	MAZ	Homo_sapiens	D	ENSG00000103495	C2H2 ZF	M08290_2.00,M08870_2.00,M09505_2.00,M10160_2.00,M10161_2.00,M10162_2.00
T094812_2.00	MECOM	Homo_sapiens	D	ENSG00000085276	C2H2 ZF	M08862_2.00,M10125_2.00,M10126_2.00,M10127_2.00,M10128_2.00,M10129_2.00,M10130_2.00,M10131_2.00,M10132_2.00
T095271_2.00	MTF1	Homo_sapiens	D	ENSG00000188786	C2H2 ZF	M02922_2.00,M04617_2.00,M04618_2.00,M08942_2.00,M10308_2.00,M10309_2.00,M10310_2.00,M10311_2.00
T094811_2.00	MYNN	Homo_sapiens	D	ENSG00000085274	C2H2 ZF	M08283_2.00
T094821_2.00	MZF1	Homo_sapiens	D	ENSG00000099326	C2H2 ZF	M02663_2.00,M02664_2.00,M08236_2.00,M08286_2.00,M08863_2.00,M10133_2.00,M10134_2.00,M10135_2.00,M10136_2.00
T094954_2.00	OSR1	Homo_sapiens	D	ENSG00000143867	C2H2 ZF	M04477_2.00,M04478_2.00
T095029_2.00	OSR2	Homo_sapiens	D	ENSG00000164920	C2H2 ZF	M04521_2.00,M04522_2.00,M08324_2.00,M08908_2.00
T095121_2.00	OVOL1	Homo_sapiens	D	ENSG00000172818	C2H2 ZF	M04556_2.00,M04557_2.00,M08919_2.00
T094895_2.00	OVOL2	Homo_sapiens	D	ENSG00000125850	C2H2 ZF	M00234_2.00,M00235_2.00,M04445_2.00,M04446_2.00,M04447_2.00,M04448_2.00,M10207_2.00
T094822_2.00	PATZ1	Homo_sapiens	D	ENSG00000100105	C2H2 ZF	M08287_2.00,M08864_2.00,M10137_2.00
T095205_2.00	PLAG1	Homo_sapiens	D	ENSG00000181690	C2H2 ZF	M06465_2.00,M10286_2.00,M10287_2.00,M10288_2.00
T094897_2.00	PLAGL2	Homo_sapiens	D	ENSG00000126003	C2H2 ZF	M01171_2.00,M10208_2.00
T094789_2.00	PRDM1	Homo_sapiens	D	ENSG00000057657	C2H2 ZF	M02731_2.00,M02874_2.00,M04396_2.00,M04397_2.00,M07845_2.00,M08083_2.00,M08191_2.00,M08192_2.00,M08276_2.00,M08854_2.00,M09500_2.00,M10108_2.00,M10109_2.00,M10110_2.00,M10111_2.00
T094913_2.00	PRDM12	Homo_sapiens	D	ENSG00000130711	C2H2 ZF	M10213_2.00
T094966_2.00	PRDM14	Homo_sapiens	D	ENSG00000147596	C2H2 ZF	M08897_2.00,M09509_2.00
T094946_2.00	PRDM15	Homo_sapiens	D	ENSG00000141956	C2H2 ZF	M10222_2.00
T094951_2.00	PRDM16	Homo_sapiens	D	ENSG00000142611	C2H2 ZF	M10223_2.00,M10224_2.00,M10225_2.00
T094850_2.00	PRDM4	Homo_sapiens	D	ENSG00000110851	C2H2 ZF	M02881_2.00,M04421_2.00,M04422_2.00,M04423_2.00
T094790_2.00	PRDM6	Homo_sapiens	D	ENSG00000061455	C2H2 ZF	M08277_2.00,M08855_2.00
T095025_2.00	PRDM9	Homo_sapiens	D	ENSG00000164256	C2H2 ZF	M07610_2.00
T094959_2.00	RBAK	Homo_sapiens	D	ENSG00000146587	C2H2 ZF	M07595_2.00
T094810_2.00	REST	Homo_sapiens	D	ENSG00000084093	C2H2 ZF	M07846_2.00,M07847_2.00,M07848_2.00,M07849_2.00,M07850_2.00,M07851_2.00,M07852_2.00,M07853_2.00,M07854_2.00,M08084_2.00,M08861_2.00,M09501_2.00,M10116_2.00,M10117_2.00,M10118_2.00,M10119_2.00,M10120_2.00,M10121_2.00,M10122_2.00,M10123_2.00,M10124_2.00
T094891_2.00	RREB1	Homo_sapiens	D	ENSG00000124782	C2H2 ZF	M02665_2.00,M10203_2.00,M10204_2.00,M10205_2.00
T095036_2.00	SALL2	Homo_sapiens	D	ENSG00000165821	C2H2 ZF	M10246_2.00
T094824_2.00	SALL4	Homo_sapiens	D	ENSG00000101115	C2H2 ZF	M08866_2.00
T095485_2.00	SCRT1	Homo_sapiens	D	ENSG00000261678	C2H2 ZF	M02929_2.00,M04655_2.00,M04656_2.00,M08397_2.00
T095442_2.00	SCRT2	Homo_sapiens	D	ENSG00000215397	C2H2 ZF	M02925_2.00,M04643_2.00,M04644_2.00
T094886_2.00	SNAI1	Homo_sapiens	D	ENSG00000124216	C2H2 ZF	M04441_2.00,M04442_2.00,M04443_2.00,M04444_2.00,M08303_2.00,M08886_2.00,M10201_2.00,M10202_2.00
T094783_2.00	SNAI2	Homo_sapiens	D	ENSG00000019549	C2H2 ZF	M00220_2.00,M00221_2.00,M00222_2.00,M02873_2.00,M04392_2.00,M04393_2.00,M04394_2.00,M04395_2.00,M08853_2.00,M10102_2.00,M10103_2.00,M10104_2.00
T095234_2.00	SNAI3	Homo_sapiens	D	ENSG00000185669	C2H2 ZF	M04607_2.00,M04608_2.00
T095233_2.00	SP1	Homo_sapiens	D	ENSG00000185591	C2H2 ZF	M02921_2.00,M04605_2.00,M04606_2.00,M08096_2.00,M08363_2.00,M08938_2.00,M10294_2.00,M10295_2.00,M10296_2.00,M10297_2.00,M10298_2.00,M10299_2.00,M10300_2.00
T095047_2.00	SP2	Homo_sapiens	D	ENSG00000167182	C2H2 ZF	M04525_2.00,M04526_2.00,M07932_2.00,M08092_2.00,M08326_2.00,M08911_2.00,M10250_2.00,M10251_2.00,M10252_2.00,M10253_2.00,M10254_2.00
T095122_2.00	SP3	Homo_sapiens	D	ENSG00000172845	C2H2 ZF	M02910_2.00,M04558_2.00,M04559_2.00,M08920_2.00,M10263_2.00,M10264_2.00
T094844_2.00	SP4	Homo_sapiens	D	ENSG00000105866	C2H2 ZF	M02879_2.00,M08296_2.00,M08873_2.00,M10165_2.00,M10166_2.00
T095408_2.00	SP5	Homo_sapiens	D	ENSG00000204335	C2H2 ZF	M10319_2.00
T095090_2.00	SP7	Homo_sapiens	D	ENSG00000170374	C2H2 ZF	M10258_2.00
T095027_2.00	SP8	Homo_sapiens	D	ENSG00000164651	C2H2 ZF	M02898_2.00,M04517_2.00,M04518_2.00
T095444_2.00	SP9	Homo_sapiens	D	ENSG00000217236	C2H2 ZF	M04645_2.00,M04646_2.00
T094931_2.00	VEZF1	Homo_sapiens	D	ENSG00000136451	C2H2 ZF	M01172_2.00,M08893_2.00
T095226_2.00	WT1	Homo_sapiens	D	ENSG00000184937	C2H2 ZF	M00243_2.00,M00244_2.00,M00245_2.00,M00246_2.00,M00247_2.00,M00248_2.00,M00249_2.00,M08937_2.00,M10290_2.00,M10291_2.00,M10292_2.00,M10293_2.00
T094823_2.00	YY1	Homo_sapiens	D	ENSG00000100811	C2H2 ZF	M02877_2.00,M04406_2.00,M04407_2.00,M04408_2.00,M04409_2.00,M05845_2.00,M07855_2.00,M07856_2.00,M07857_2.00,M07858_2.00,M07859_2.00,M07860_2.00,M07861_2.00,M08085_2.00,M08237_2.00,M08288_2.00,M08865_2.00,M10138_2.00,M10139_2.00,M10140_2.00,M10141_2.00,M10142_2.00,M10143_2.00,M10144_2.00,M10145_2.00,M10146_2.00
T095455_2.00	YY2	Homo_sapiens	D	ENSG00000230797	C2H2 ZF	M02926_2.00,M02927_2.00,M02928_2.00,M04647_2.00,M04648_2.00
T094794_2.00	ZBTB11	Homo_sapiens	D	ENSG00000066422	C2H2 ZF	M10112_2.00
T095409_2.00	ZBTB12	Homo_sapiens	D	ENSG00000204366	C2H2 ZF	M04633_2.00,M04634_2.00,M04635_2.00,M04636_2.00,M08269_2.00,M08389_2.00
T095372_2.00	ZBTB14	Homo_sapiens	D	ENSG00000198081	C2H2 ZF	M04629_2.00,M04630_2.00,M04631_2.00,M04632_2.00,M08387_2.00,M08954_2.00,M10316_2.00,M10317_2.00
T094849_2.00	ZBTB16	Homo_sapiens	D	ENSG00000109906	C2H2 ZF	M10174_2.00,M10175_2.00
T094860_2.00	ZBTB17	Homo_sapiens	D	ENSG00000116809	C2H2 ZF	M08878_2.00
T095177_2.00	ZBTB18	Homo_sapiens	D	ENSG00000179456	C2H2 ZF	M02916_2.00,M02917_2.00,M04585_2.00,M04586_2.00,M08257_2.00,M08350_2.00,M08928_2.00,M10282_2.00,M10283_2.00
T095202_2.00	ZBTB2	Homo_sapiens	D	ENSG00000181472	C2H2 ZF	M04595_2.00,M04596_2.00,M10284_2.00,M10285_2.00
T095206_2.00	ZBTB20	Homo_sapiens	D	ENSG00000181722	C2H2 ZF	M04599_2.00,M04600_2.00
T095460_2.00	ZBTB22	Homo_sapiens	D	ENSG00000236104	C2H2 ZF	M04651_2.00,M04652_2.00
T095102_2.00	ZBTB26	Homo_sapiens	D	ENSG00000171448	C2H2 ZF	M04547_2.00,M04548_2.00,M08340_2.00
T094781_2.00	ZBTB32	Homo_sapiens	D	ENSG00000011590	C2H2 ZF	M04390_2.00,M04391_2.00
T095156_2.00	ZBTB33	Homo_sapiens	D	ENSG00000177485	C2H2 ZF	M04570_2.00,M08094_2.00,M08925_2.00,M09511_2.00,M10267_2.00,M10268_2.00,M10269_2.00,M10270_2.00,M10271_2.00
T095232_2.00	ZBTB37	Homo_sapiens	D	ENSG00000185278	C2H2 ZF	M04603_2.00,M04604_2.00
T095179_2.00	ZBTB42	Homo_sapiens	D	ENSG00000179627	C2H2 ZF	M08351_2.00
T095075_2.00	ZBTB43	Homo_sapiens	D	ENSG00000169155	C2H2 ZF	M04533_2.00,M04534_2.00
T095293_2.00	ZBTB44	Homo_sapiens	D	ENSG00000196323	C2H2 ZF	M01173_2.00
T094869_2.00	ZBTB45	Homo_sapiens	D	ENSG00000119574	C2H2 ZF	M04433_2.00,M04434_2.00
T095417_2.00	ZBTB48	Homo_sapiens	D	ENSG00000204859	C2H2 ZF	M08391_2.00,M08956_2.00
T095072_2.00	ZBTB49	Homo_sapiens	D	ENSG00000168826	C2H2 ZF	M02901_2.00
T095243_2.00	ZBTB6	Homo_sapiens	D	ENSG00000186130	C2H2 ZF	M08364_2.00,M08940_2.00,M10307_2.00
T095173_2.00	ZBTB7A	Homo_sapiens	D	ENSG00000178951	C2H2 ZF	M02914_2.00,M04579_2.00,M04580_2.00,M07937_2.00,M08095_2.00,M08926_2.00,M10273_2.00,M10274_2.00,M10275_2.00,M10276_2.00,M10277_2.00
T095006_2.00	ZBTB7B	Homo_sapiens	D	ENSG00000160685	C2H2 ZF	M02895_2.00,M04497_2.00,M04498_2.00,M10233_2.00
T095225_2.00	ZBTB7C	Homo_sapiens	D	ENSG00000184828	C2H2 ZF	M02920_2.00,M10289_2.00
T095222_2.00	ZFP1	Homo_sapiens	D	ENSG00000184517	C2H2 ZF	M04601_2.00,M04602_2.00,M05854_2.00,M05855_2.00,M07670_2.00
T094947_2.00	ZFP14	Homo_sapiens	D	ENSG00000142065	C2H2 ZF	M05848_2.00,M07592_2.00
T095321_2.00	ZFP28	Homo_sapiens	D	ENSG00000196867	C2H2 ZF	M08378_2.00,M08949_2.00
T095192_2.00	ZFP3	Homo_sapiens	D	ENSG00000180787	C2H2 ZF	M08258_2.00,M08355_2.00
T095203_2.00	ZFP41	Homo_sapiens	D	ENSG00000181638	C2H2 ZF	M04597_2.00,M04598_2.00
T095174_2.00	ZFP42	Homo_sapiens	D	ENSG00000179059	C2H2 ZF	M04581_2.00,M04582_2.00,M08348_2.00,M08927_2.00,M10278_2.00
T095416_2.00	ZFP57	Homo_sapiens	D	ENSG00000204644	C2H2 ZF	M07756_2.00
T094784_2.00	ZFP64	Homo_sapiens	D	ENSG00000020256	C2H2 ZF	M08275_2.00
T095261_2.00	ZFP69	Homo_sapiens	D	ENSG00000187815	C2H2 ZF	M07686_2.00
T095260_2.00	ZFP69B	Homo_sapiens	D	ENSG00000187801	C2H2 ZF	M07685_2.00
T095196_2.00	ZFP82	Homo_sapiens	D	ENSG00000181007	C2H2 ZF	M05853_2.00,M08356_2.00,M08930_2.00
T095227_2.00	ZFP90	Homo_sapiens	D	ENSG00000184939	C2H2 ZF	M07672_2.00
T095281_2.00	ZFP92	Homo_sapiens	D	ENSG00000189420	C2H2 ZF	M10312_2.00
T094775_2.00	ZFX	Homo_sapiens	D	ENSG00000005889	C2H2 ZF	M08850_2.00,M10098_2.00
T094981_2.00	ZIC1	Homo_sapiens	D	ENSG00000152977	C2H2 ZF	M02893_2.00,M04485_2.00,M04486_2.00,M04487_2.00,M04488_2.00,M08900_2.00,M10226_2.00,M10227_2.00
T094786_2.00	ZIC2	Homo_sapiens	D	ENSG00000043355	C2H2 ZF	M08233_2.00,M10107_2.00
T094989_2.00	ZIC3	Homo_sapiens	D	ENSG00000156925	C2H2 ZF	M02894_2.00,M04491_2.00,M04492_2.00,M04493_2.00,M04494_2.00,M08902_2.00,M10229_2.00
T095137_2.00	ZIC4	Homo_sapiens	D	ENSG00000174963	C2H2 ZF	M02912_2.00,M04566_2.00,M04567_2.00
T094941_2.00	ZIC5	Homo_sapiens	D	ENSG00000139800	C2H2 ZF	M04471_2.00,M04472_2.00
T095108_2.00	ZIK1	Homo_sapiens	D	ENSG00000171649	C2H2 ZF	M07633_2.00
T095496_2.00	ZIM2	Homo_sapiens	D	ENSG00000269699	C2H2 ZF	M07779_2.00
T094945_2.00	ZIM3	Homo_sapiens	D	ENSG00000141946	C2H2 ZF	M07591_2.00,M08312_2.00,M08895_2.00
T094845_2.00	ZKSCAN1	Homo_sapiens	D	ENSG00000106261	C2H2 ZF	M05847_2.00,M08874_2.00
T095280_2.00	ZKSCAN3	Homo_sapiens	D	ENSG00000189298	C2H2 ZF	M02923_2.00,M07696_2.00
T095311_2.00	ZKSCAN5	Homo_sapiens	D	ENSG00000196652	C2H2 ZF	M07709_2.00
T095294_2.00	ZKSCAN7	Homo_sapiens	D	ENSG00000196345	C2H2 ZF	M05856_2.00
T095475_2.00	ZNF10	Homo_sapiens	D	ENSG00000256223	C2H2 ZF	M07774_2.00
T095327_2.00	ZNF100	Homo_sapiens	D	ENSG00000197020	C2H2 ZF	M07715_2.00
T095208_2.00	ZNF101	Homo_sapiens	D	ENSG00000181896	C2H2 ZF	M07663_2.00
T095163_2.00	ZNF114	Homo_sapiens	D	ENSG00000178150	C2H2 ZF	M07650_2.00
T095026_2.00	ZNF12	Homo_sapiens	D	ENSG00000164631	C2H2 ZF	M04515_2.00,M04516_2.00,M07611_2.00
T095366_2.00	ZNF121	Homo_sapiens	D	ENSG00000197961	C2H2 ZF	M08384_2.00,M08951_2.00
T095302_2.00	ZNF124	Homo_sapiens	D	ENSG00000196418	C2H2 ZF	M07702_2.00
T094926_2.00	ZNF132	Homo_sapiens	D	ENSG00000131849	C2H2 ZF	M07588_2.00
T094894_2.00	ZNF133	Homo_sapiens	D	ENSG00000125846	C2H2 ZF	M07580_2.00
T095428_2.00	ZNF134	Homo_sapiens	D	ENSG00000213762	C2H2 ZF	M08392_2.00,M08957_2.00
T095148_2.00	ZNF135	Homo_sapiens	D	ENSG00000176293	C2H2 ZF	M05851_2.00,M07647_2.00
T095310_2.00	ZNF136	Homo_sapiens	D	ENSG00000196646	C2H2 ZF	M07708_2.00,M08265_2.00,M08374_2.00,M08946_2.00
T095299_2.00	ZNF140	Homo_sapiens	D	ENSG00000196387	C2H2 ZF	M04621_2.00,M04622_2.00,M08372_2.00,M08945_2.00
T094922_2.00	ZNF141	Homo_sapiens	D	ENSG00000131127	C2H2 ZF	M07586_2.00
T095041_2.00	ZNF143	Homo_sapiens	D	ENSG00000166478	C2H2 ZF	M02899_2.00,M07931_2.00,M08910_2.00,M09510_2.00,M10247_2.00,M10248_2.00,M10249_2.00
T095059_2.00	ZNF146	Homo_sapiens	D	ENSG00000167635	C2H2 ZF	M08329_2.00,M08913_2.00
T095021_2.00	ZNF148	Homo_sapiens	D	ENSG00000163848	C2H2 ZF	M10238_2.00,M10239_2.00,M10240_2.00
T095180_2.00	ZNF154	Homo_sapiens	D	ENSG00000179909	C2H2 ZF	M07656_2.00
T094961_2.00	ZNF157	Homo_sapiens	D	ENSG00000147117	C2H2 ZF	M07596_2.00
T095092_2.00	ZNF16	Homo_sapiens	D	ENSG00000170631	C2H2 ZF	M08251_2.00,M08336_2.00
T095143_2.00	ZNF169	Homo_sapiens	D	ENSG00000175787	C2H2 ZF	M07645_2.00
T095245_2.00	ZNF17	Homo_sapiens	D	ENSG00000186272	C2H2 ZF	M07681_2.00
T094834_2.00	ZNF174	Homo_sapiens	D	ENSG00000103343	C2H2 ZF	M04414_2.00,M04415_2.00
T094839_2.00	ZNF175	Homo_sapiens	D	ENSG00000105497	C2H2 ZF	M08292_2.00
T095269_2.00	ZNF177	Homo_sapiens	D	ENSG00000188629	C2H2 ZF	M04615_2.00,M04616_2.00
T094986_2.00	ZNF18	Homo_sapiens	D	ENSG00000154957	C2H2 ZF	M07602_2.00,M08316_2.00,M08901_2.00
T095051_2.00	ZNF180	Homo_sapiens	D	ENSG00000167384	C2H2 ZF	M07614_2.00
T095358_2.00	ZNF181	Homo_sapiens	D	ENSG00000197841	C2H2 ZF	M07730_2.00
T094962_2.00	ZNF182	Homo_sapiens	D	ENSG00000147118	C2H2 ZF	M07597_2.00
T094820_2.00	ZNF184	Homo_sapiens	D	ENSG00000096654	C2H2 ZF	M07571_2.00,M08285_2.00
T094934_2.00	ZNF189	Homo_sapiens	D	ENSG00000136870	C2H2 ZF	M07589_2.00,M08244_2.00,M08311_2.00
T094990_2.00	ZNF19	Homo_sapiens	D	ENSG00000157429	C2H2 ZF	M07603_2.00
T095249_2.00	ZNF197	Homo_sapiens	D	ENSG00000186448	C2H2 ZF	M07684_2.00
T095501_2.00	ZNF2	Homo_sapiens	D	ENSG00000275111	C2H2 ZF	M07780_2.00
T094778_2.00	ZNF200	Homo_sapiens	D	ENSG00000010539	C2H2 ZF	M00217_2.00,M00218_2.00,M00219_2.00,M08232_2.00,M08273_2.00
T095038_2.00	ZNF202	Homo_sapiens	D	ENSG00000166261	C2H2 ZF	M07612_2.00
T094880_2.00	ZNF205	Homo_sapiens	D	ENSG00000122386	C2H2 ZF	M07578_2.00
T094877_2.00	ZNF211	Homo_sapiens	D	ENSG00000121417	C2H2 ZF	M07577_2.00
T095087_2.00	ZNF212	Homo_sapiens	D	ENSG00000170260	C2H2 ZF	M07625_2.00
T094813_2.00	ZNF213	Homo_sapiens	D	ENSG00000085644	C2H2 ZF	M08284_2.00
T094969_2.00	ZNF214	Homo_sapiens	D	ENSG00000149050	C2H2 ZF	M07599_2.00,M08314_2.00,M08898_2.00
T095112_2.00	ZNF217	Homo_sapiens	D	ENSG00000171940	C2H2 ZF	M10260_2.00
T095035_2.00	ZNF219	Homo_sapiens	D	ENSG00000165804	C2H2 ZF	M10245_2.00
T095032_2.00	ZNF22	Homo_sapiens	D	ENSG00000165512	C2H2 ZF	M08325_2.00
T094996_2.00	ZNF222	Homo_sapiens	D	ENSG00000159885	C2H2 ZF	M07604_2.00
T095169_2.00	ZNF223	Homo_sapiens	D	ENSG00000178386	C2H2 ZF	M07654_2.00
T095493_2.00	ZNF224	Homo_sapiens	D	ENSG00000267680	C2H2 ZF	M07778_2.00,M08399_2.00
T095477_2.00	ZNF225	Homo_sapiens	D	ENSG00000256294	C2H2 ZF	M07776_2.00
T095049_2.00	ZNF23	Homo_sapiens	D	ENSG00000167377	C2H2 ZF	M04527_2.00,M04528_2.00
T095064_2.00	ZNF232	Homo_sapiens	D	ENSG00000167840	C2H2 ZF	M02900_2.00
T094999_2.00	ZNF235	Homo_sapiens	D	ENSG00000159917	C2H2 ZF	M07605_2.00
T094917_2.00	ZNF236	Homo_sapiens	D	ENSG00000130856	C2H2 ZF	M10214_2.00,M10215_2.00
T095119_2.00	ZNF24	Homo_sapiens	D	ENSG00000172466	C2H2 ZF	M08093_2.00
T095374_2.00	ZNF248	Homo_sapiens	D	ENSG00000198105	C2H2 ZF	M07739_2.00
T095141_2.00	ZNF25	Homo_sapiens	D	ENSG00000175395	C2H2 ZF	M07643_2.00
T095285_2.00	ZNF250	Homo_sapiens	D	ENSG00000196150	C2H2 ZF	M04619_2.00,M04620_2.00,M08264_2.00,M08370_2.00,M08944_2.00
T095426_2.00	ZNF254	Homo_sapiens	D	ENSG00000213096	C2H2 ZF	M07760_2.00
T095337_2.00	ZNF257	Homo_sapiens	D	ENSG00000197134	C2H2 ZF	M07719_2.00,M08379_2.00,M08950_2.00
T095386_2.00	ZNF26	Homo_sapiens	D	ENSG00000198393	C2H2 ZF	M07743_2.00
T095473_2.00	ZNF260	Homo_sapiens	D	ENSG00000254004	C2H2 ZF	M08395_2.00,M08959_2.00
T094776_2.00	ZNF263	Homo_sapiens	D	ENSG00000006194	C2H2 ZF	M04386_2.00,M04387_2.00,M07563_2.00,M07843_2.00,M07844_2.00,M08082_2.00,M08272_2.00,M08851_2.00,M10099_2.00,M10100_2.00
T094809_2.00	ZNF264	Homo_sapiens	D	ENSG00000083844	C2H2 ZF	M07568_2.00,M08235_2.00,M08282_2.00,M08860_2.00
T095136_2.00	ZNF266	Homo_sapiens	D	ENSG00000174652	C2H2 ZF	M07641_2.00
T095239_2.00	ZNF267	Homo_sapiens	D	ENSG00000185947	C2H2 ZF	M07676_2.00
T095369_2.00	ZNF273	Homo_sapiens	D	ENSG00000198039	C2H2 ZF	M07735_2.00,M08268_2.00,M08385_2.00
T095107_2.00	ZNF274	Homo_sapiens	D	ENSG00000171606	C2H2 ZF	M04549_2.00,M04550_2.00,M07632_2.00,M07933_2.00,M07934_2.00,M07935_2.00,M07936_2.00,M08916_2.00
T094993_2.00	ZNF276	Homo_sapiens	D	ENSG00000158805	C2H2 ZF	M04495_2.00,M04496_2.00
T095395_2.00	ZNF28	Homo_sapiens	D	ENSG00000198538	C2H2 ZF	M07748_2.00
T095076_2.00	ZNF280A	Homo_sapiens	D	ENSG00000169548	C2H2 ZF	M08332_2.00
